run_id,controller,topology,status,rows,expected_rows,avg_throughput_mbps,avg_jitter_ms,avg_loss_pct,avg_rtt_ms,weighted_reward_count,avg_weighted_reward,traffic_csv,run_dir,error
01_dijkstra_fat_tree,dijkstra,fat_tree,complete,7200,7200,0.8806494444444445,0.015378055555555555,35.77777777777778,24.739115833333333,3600,-0.16453734388888888,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260530-000202_fat-tree-dijkstra-stress-lowthroughput-highcongestion-300ep/01_dijkstra_fat_tree/traffic.csv,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260530-000202_fat-tree-dijkstra-stress-lowthroughput-highcongestion-300ep/01_dijkstra_fat_tree,
