episode,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,reward_rolling_mean
1,70.2,411.42,0.1315,17.0,0.15000000000000002,0.15000000000000002
2,74.65,572.693,3.4810000000000003,22.0,0.03858923036982759,0.0942946151849138
3,69.75,380.26825,0.122,15.0,0.03958343160489759,0.07605755399157506
4,72.55000000000001,435.16225,0.7364999999999999,23.5,0.09586648998440346,0.05801305065304288
5,73.85,491.45925,2.1485000000000003,20.0,0.125566618573571,0.08700551338762401
6,68.85,417.62,0.5665,21.5,0.04327151772256646,0.08823487542684698
7,74.95,396.524,0.089,16.25,0.2837404344246945,0.15085952357361065
8,75.3,344.1345,0.10350000000000001,2.8,0.381260643683218,0.23609086527682632
9,75.25,357.21625000000006,0.15100000000000002,4.9,0.3572658109115987,0.3407556296731704
10,73.65,356.1945,0.132,2.7,0.3154557296290344,0.35132739474128366
11,72.25,355.477,0.091,2.3,0.26957377909771346,0.31409843987944885
12,73.35,347.90425000000005,0.1325,4.05,0.2965096710865586,0.2938463932711021
13,73.4,357.12575,0.139,2.45,0.29535125916247645,0.28714490311558283
14,73.35,331.37025,0.124,3.0999999999999996,0.2967440480841128,0.2962016594443826
15,73.25,331.93725,0.0865,2.4,0.293159134319799,0.2950848138554627
16,73.94999999999999,354.77200000000005,0.089,3.8499999999999996,0.1351118065465467,0.24167166298348616
17,75.15,315.76824999999997,0.123,3.0999999999999996,0.24251279816423077,0.2235945796768588
18,75.4,344.782,0.14400000000000002,3.3499999999999996,0.0781342594742398,0.15191962139500573
19,74.45,335.7365,0.11149999999999999,2.95,0.09490598897570904,0.13851768220472652
20,72.6,323.49800000000005,0.0925,3.35,-0.047039449459108394,0.042000266330280124
21,72.4,356.74375000000003,0.07700000000000001,3.8499999999999996,-0.22779378500257727,-0.05997574849532556
22,70.05,370.959,0.1075,1.845,-0.18023464728514105,-0.15168929391560892
23,73.9,309.5865,0.076,0.685,0.24613452523690216,-0.05396463568360541
24,72.55000000000001,377.14300000000003,0.08,1.9500000000000002,-0.03528408320239099,0.010205264916456689
25,73.55,359.92875,0.0805,4.0,-0.018962948491778493,0.06396249784757754
26,72.85,339.77225,0.0775,1.35,0.10298927597068963,0.016247414758840034
27,73.19999999999999,354.83225,0.078,1.6400000000000001,0.06916063302776985,0.05106232016889365
28,73.45,350.02675000000005,0.086,1.18,0.09116613804305664,0.08777201568050536
29,72.9,346.25750000000005,0.1135,1.65,0.01123257857350107,0.0571864498814425
30,72.95,342.554,0.0955,1.165,0.0779725374037909,0.06012375134011618
31,73.15,341.512,0.097,4.7,0.013003879043929745,0.03406966500707389
32,74.15,359.21775,0.123,6.75,-0.11496594453682957,-0.007996509363036327
33,74.55,348.5605,0.096,0.5900000000000001,0.18358116058436869,0.027206365030489604
34,74.5,335.47925,0.097,0.9,0.13890493724127276,0.06917338442960394
35,73.95,327.7935,0.0695,2.22,0.08418336634076407,0.1355564880554685
