timestamp,episode,src,dst,flow_id,protocol,port,duration_s,throughput_mbps,jitter_ms,loss_pct,rtt_ms,stderr
2026-05-29T15:42:42.593806Z,1,h2,h4,e1-h2-h4-g1,tcp,5002,30,19.6,,,17.524,
2026-05-29T15:42:42.595901Z,1,h2,h4,e1-h2-h4-g1,udp,6002,30,,0.127,0.54,17.24,
2026-05-29T15:42:42.597126Z,1,h1,h4,e1-h1-h4-g2,udp,6003,30,,0.136,0.16,18.487,
2026-05-29T15:42:43.144090Z,1,h1,h5,e1-h1-h5-g0,tcp,5001,30,65.1,,,20.235,
2026-05-29T15:42:43.733558Z,1,h1,h4,e1-h1-h4-g2,tcp,5003,30,18.4,,,17.716,
2026-05-29T15:42:43.735128Z,1,h1,h5,e1-h1-h5-g0,udp,6001,30,,0.324,0.16,20.652,
2026-05-29T15:43:14.274931Z,2,h1,h5,e2-h1-h5-g0,udp,6001,30,,0.303,0.062,19.701,
2026-05-29T15:43:14.977095Z,2,h1,h4,e2-h1-h4-g2,udp,6003,30,,0.133,0.17,18.141,
2026-05-29T15:43:15.539954Z,2,h2,h4,e2-h2-h4-g1,tcp,5002,30,17.6,,,17.649,
2026-05-29T15:43:16.128714Z,2,h1,h4,e2-h1-h4-g2,tcp,5003,30,17.8,,,17.466,
2026-05-29T15:43:16.646876Z,2,h2,h4,e2-h2-h4-g1,udp,6002,30,,0.118,0.29,17.32,
2026-05-29T15:43:16.826815Z,2,h1,h5,e2-h1-h5-g0,tcp,5001,30,65.9,,,20.246,
2026-05-29T15:43:47.373741Z,3,h1,h5,e3-h1-h5-g0,udp,6001,30,,0.305,0.064,19.447,
2026-05-29T15:43:48.314164Z,3,h1,h4,e3-h1-h4-g2,udp,6003,30,,0.122,0.46,18.34,
2026-05-29T15:43:48.696096Z,3,h2,h4,e3-h2-h4-g1,udp,6002,30,,0.136,0.2,18.309,
2026-05-29T15:43:49.174451Z,3,h1,h4,e3-h1-h4-g2,tcp,5003,30,16.8,,,17.206,
2026-05-29T15:43:49.453653Z,3,h1,h5,e3-h1-h5-g0,tcp,5001,30,66.0,,,19.985,
2026-05-29T15:43:49.495663Z,3,h2,h4,e3-h2-h4-g1,tcp,5002,30,17.7,,,17.56,
2026-05-29T15:44:20.035569Z,4,h1,h4,e4-h1-h4-g2,udp,6003,30,,0.123,0.39,17.763,
2026-05-29T15:44:20.675723Z,4,h1,h5,e4-h1-h5-g0,tcp,5001,30,67.6,,,20.573,
2026-05-29T15:44:21.289247Z,4,h2,h4,e4-h2-h4-g1,tcp,5002,30,19.0,,,17.741,
2026-05-29T15:44:21.986844Z,4,h1,h4,e4-h1-h4-g2,tcp,5003,30,17.7,,,17.575,
2026-05-29T15:44:22.785030Z,4,h2,h4,e4-h2-h4-g1,udp,6002,30,,0.13,0.13,17.513,
2026-05-29T15:44:23.719388Z,4,h1,h5,e4-h1-h5-g0,udp,6001,30,,0.297,0.15,20.755,
2026-05-29T15:44:55.496745Z,5,h2,h4,e5-h2-h4-g1,tcp,5002,30,20.4,,,17.7,
2026-05-29T15:44:55.497627Z,5,h1,h5,e5-h1-h5-g0,udp,6001,30,,0.315,0.062,19.119,
2026-05-29T15:44:55.498281Z,5,h1,h4,e5-h1-h4-g2,udp,6003,30,,0.153,0.28,18.503,
2026-05-29T15:44:55.562529Z,5,h1,h5,e5-h1-h5-g0,tcp,5001,30,64.7,,,19.162,
2026-05-29T15:44:56.226631Z,5,h1,h4,e5-h1-h4-g2,tcp,5003,30,18.3,,,17.724,
2026-05-29T15:44:57.092777Z,5,h2,h4,e5-h2-h4-g1,udp,6002,30,,0.117,0.39,17.661,
2026-05-29T15:45:27.991012Z,6,h1,h5,e6-h1-h5-g0,tcp,5001,30,66.6,,,20.398,
