run_id,controller,topology,status,rows,expected_rows,avg_throughput_mbps,avg_jitter_ms,avg_loss_pct,avg_rtt_ms,weighted_reward_count,avg_weighted_reward,traffic_csv,run_dir,error
01_rlearner_abilene_imp,rlearner,abilene_imp,complete,1000,1000,14.408059999999999,0.10765000000000001,0.39138799999999996,85.77856299999999,500,-0.09129100722889114,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260525-055310_abilene-imp-rlearner-250ep-liveqos-stable/01_rlearner_abilene_imp/traffic.csv,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260525-055310_abilene-imp-rlearner-250ep-liveqos-stable/01_rlearner_abilene_imp,
