run_id,controller,topology,status,rows,expected_rows,avg_throughput_mbps,avg_jitter_ms,avg_loss_pct,avg_rtt_ms,weighted_reward_count,avg_weighted_reward,traffic_csv,run_dir,error
01_rlearner_fat_tree,rlearner,fat_tree,complete,2400,2400,13.850808333333335,0.09928583333333334,0.6500441666666666,129.59181791666668,1200,-0.21132374244825583,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260526-035045_fat-tree-rlearner-strong-learning-v8-pairbaseline-300ep/01_rlearner_fat_tree/traffic.csv,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260526-035045_fat-tree-rlearner-strong-learning-v8-pairbaseline-300ep/01_rlearner_fat_tree,
