timestamp,episode,src,dst,flow_id,protocol,port,duration_s,throughput_mbps,jitter_ms,loss_pct,rtt_ms,stderr
2026-05-28T17:32:24.334804Z,1,h2,h4,e1-h2-h4-g1,tcp,5002,30,65.1,,,27.748,
2026-05-28T17:32:25.426775Z,1,h2,h4,e1-h2-h4-g1,udp,6002,30,,0.332,0.27,27.595,
2026-05-28T17:32:25.427330Z,1,h1,h4,e1-h1-h4-g2,udp,6003,30,,0.135,0.52,22.695,
2026-05-28T17:32:25.756307Z,1,h1,h5,e1-h1-h5-g0,tcp,5001,30,18.1,,,26.055,
2026-05-28T17:32:26.457664Z,1,h1,h4,e1-h1-h4-g2,tcp,5003,30,17.6,,,22.558,
2026-05-28T17:32:26.459140Z,1,h1,h5,e1-h1-h5-g0,udp,6001,30,,0.132,0.12,23.698,
2026-05-28T17:32:57.004525Z,2,h1,h5,e2-h1-h5-g0,udp,6001,30,,0.297,0.049,22.434,
2026-05-28T17:32:57.698973Z,2,h1,h4,e2-h1-h4-g2,udp,6003,30,,0.323,0.077,26.286,
2026-05-28T17:32:58.323877Z,2,h2,h4,e2-h2-h4-g1,tcp,5002,30,65.0,,,21.62,
2026-05-28T17:32:58.891865Z,2,h1,h4,e2-h1-h4-g2,tcp,5003,30,65.3,,,27.196,
2026-05-28T17:32:59.380894Z,2,h2,h4,e2-h2-h4-g1,udp,6002,30,,0.314,0.15,23.297,
2026-05-28T17:32:59.671498Z,2,h1,h5,e2-h1-h5-g0,tcp,5001,30,65.8,,,21.642,
2026-05-28T17:33:30.206292Z,3,h1,h5,e3-h1-h5-g0,udp,6001,30,,0.129,0.13,24.77,
2026-05-28T17:33:31.154242Z,3,h1,h4,e3-h1-h4-g2,udp,6003,30,,0.128,0.49,26.051,
2026-05-28T17:33:31.541551Z,3,h2,h4,e3-h2-h4-g1,udp,6002,30,,0.325,0.075,23.138,
2026-05-28T17:33:31.962729Z,3,h1,h4,e3-h1-h4-g2,tcp,5003,30,17.6,,,21.488,
2026-05-28T17:33:32.357764Z,3,h1,h5,e3-h1-h5-g0,tcp,5001,30,16.8,,,22.83,
2026-05-28T17:33:32.360370Z,3,h2,h4,e3-h2-h4-g1,tcp,5002,30,64.4,,,21.332,
2026-05-28T17:34:02.907481Z,4,h1,h4,e4-h1-h4-g2,udp,6003,30,,0.316,0.079,22.951,
2026-05-28T17:34:03.713806Z,4,h1,h5,e4-h1-h5-g0,tcp,5001,30,67.4,,,28.013,
2026-05-28T17:34:04.339108Z,4,h2,h4,e4-h2-h4-g1,tcp,5002,30,66.3,,,26.353,
2026-05-28T17:34:04.821609Z,4,h1,h4,e4-h1-h4-g2,tcp,5003,30,66.5,,,21.296,
2026-05-28T17:34:05.652224Z,4,h2,h4,e4-h2-h4-g1,udp,6002,30,,0.318,0.23,25.538,
2026-05-28T17:34:06.588651Z,4,h1,h5,e4-h1-h5-g0,udp,6001,30,,0.299,0.14,26.961,
2026-05-28T17:34:38.123217Z,5,h2,h4,e5-h2-h4-g1,tcp,5002,30,21.7,,,24.194,
2026-05-28T17:34:38.251981Z,5,h1,h5,e5-h1-h5-g0,udp,6001,30,,0.324,0.07,30.118,
2026-05-28T17:34:38.252367Z,5,h1,h4,e5-h1-h4-g2,udp,6003,30,,0.136,0.47,26.419,
2026-05-28T17:34:38.427734Z,5,h1,h5,e5-h1-h5-g0,tcp,5001,30,65.3,,,26.609,
2026-05-28T17:34:39.148029Z,5,h1,h4,e5-h1-h4-g2,tcp,5003,30,16.8,,,23.794,
2026-05-28T17:34:39.973064Z,5,h2,h4,e5-h2-h4-g1,udp,6002,30,,0.132,0.16,25.161,
2026-05-28T17:35:11.020716Z,6,h1,h5,e6-h1-h5-g0,tcp,5001,30,66.3,,,22.125,
2026-05-28T17:35:11.538999Z,6,h2,h4,e6-h2-h4-g1,tcp,5002,30,67.4,,,22.165,
2026-05-28T17:35:11.990901Z,6,h1,h4,e6-h1-h4-g2,udp,6003,30,,0.318,0.1,25.52,
2026-05-28T17:35:12.843649Z,6,h1,h5,e6-h1-h5-g0,udp,6001,30,,0.31,0.18,22.534,
2026-05-28T17:35:13.445401Z,6,h1,h4,e6-h1-h4-g2,tcp,5003,30,65.4,,,24.846,
2026-05-28T17:35:13.942135Z,6,h2,h4,e6-h2-h4-g1,udp,6002,30,,0.308,0.18,23.948,
2026-05-28T17:35:44.485009Z,7,h1,h4,e7-h1-h4-g2,udp,6003,30,,0.321,0.067,22.959,
2026-05-28T17:35:44.988187Z,7,h1,h4,e7-h1-h4-g2,tcp,5003,30,64.3,,,21.301,
2026-05-28T17:35:45.449263Z,7,h2,h4,e7-h2-h4-g1,tcp,5002,30,65.2,,,21.949,
2026-05-28T17:35:45.645427Z,7,h1,h5,e7-h1-h5-g0,udp,6001,30,,0.318,0.057,26.745,
2026-05-28T17:35:46.323471Z,7,h2,h4,e7-h2-h4-g1,udp,6002,30,,0.317,0.12,21.716,
2026-05-28T17:35:47.166888Z,7,h1,h5,e7-h1-h5-g0,tcp,5001,30,65.2,,,26.1,
2026-05-28T17:36:17.713165Z,8,h1,h5,e8-h1-h5-g0,udp,6001,30,,0.301,0.039,26.51,
2026-05-28T17:36:18.911203Z,8,h1,h4,e8-h1-h4-g2,tcp,5003,30,64.7,,,26.327,
2026-05-28T17:36:19.004709Z,8,h1,h4,e8-h1-h4-g2,udp,6003,30,,0.328,0.28,26.228,
2026-05-28T17:36:19.398808Z,8,h2,h4,e8-h2-h4-g1,udp,6002,30,,0.319,0.062,23.098,
2026-05-28T17:36:20.019129Z,8,h1,h5,e8-h1-h5-g0,tcp,5001,30,66.0,,,26.591,
2026-05-28T17:36:20.068945Z,8,h2,h4,e8-h2-h4-g1,tcp,5002,30,63.9,,,22.012,
2026-05-28T17:36:50.622301Z,9,h1,h5,e9-h1-h5-g0,udp,6001,30,,0.316,0.056,23.803,
2026-05-28T17:36:50.778039Z,9,h1,h4,e9-h1-h4-g2,udp,6003,30,,0.333,0.082,27.994,
2026-05-28T17:36:51.105644Z,9,h1,h4,e9-h1-h4-g2,tcp,5003,30,64.8,,,26.614,
2026-05-28T17:36:51.106324Z,9,h2,h4,e9-h2-h4-g1,udp,6002,30,,0.329,0.057,21.809,
2026-05-28T17:36:51.343486Z,9,h2,h4,e9-h2-h4-g1,tcp,5002,30,64.8,,,23.049,
2026-05-28T17:36:52.325048Z,9,h1,h5,e9-h1-h5-g0,tcp,5001,30,65.4,,,22.353,
2026-05-28T17:37:23.297555Z,10,h1,h5,e10-h1-h5-g0,tcp,5001,30,66.2,,,28.746,
2026-05-28T17:37:23.819302Z,10,h1,h4,e10-h1-h4-g2,udp,6003,30,,0.314,0.085,27.726,
2026-05-28T17:37:24.820609Z,10,h2,h4,e10-h2-h4-g1,tcp,5002,30,64.4,,,21.627,
2026-05-28T17:37:24.869727Z,10,h2,h4,e10-h2-h4-g1,udp,6002,30,,0.327,0.23,21.949,
2026-05-28T17:37:25.136662Z,10,h1,h5,e10-h1-h5-g0,udp,6001,30,,0.307,0.1,25.381,
2026-05-28T17:37:25.813547Z,10,h1,h4,e10-h1-h4-g2,tcp,5003,30,66.5,,,25.301,
2026-05-28T17:37:56.366555Z,11,h1,h5,e11-h1-h5-g0,udp,6001,30,,0.316,0.059,32.034,
2026-05-28T17:37:57.320369Z,11,h1,h4,e11-h1-h4-g2,tcp,5003,30,65.9,,,21.522,
2026-05-28T17:37:57.732943Z,11,h2,h4,e11-h2-h4-g1,tcp,5002,30,64.4,,,22.624,
2026-05-28T17:37:57.872350Z,11,h2,h4,e11-h2-h4-g1,udp,6002,30,,0.326,0.21,21.847,
2026-05-28T17:37:58.091218Z,11,h1,h5,e11-h1-h5-g0,tcp,5001,30,65.4,,,26.514,
2026-05-28T17:37:58.798245Z,11,h1,h4,e11-h1-h4-g2,udp,6003,30,,0.313,0.14,24.128,
2026-05-28T17:38:30.966136Z,12,h1,h5,e12-h1-h5-g0,tcp,5001,30,19.9,,,25.593,
2026-05-28T17:38:30.967646Z,12,h2,h4,e12-h2-h4-g1,udp,6002,30,,0.325,0.055,26.896,
2026-05-28T17:38:30.968414Z,12,h2,h4,e12-h2-h4-g1,tcp,5002,30,64.3,,,29.586,
2026-05-28T17:38:30.969065Z,12,h1,h5,e12-h1-h5-g0,udp,6001,30,,0.134,0.17,25.479,
2026-05-28T17:38:31.070083Z,12,h1,h4,e12-h1-h4-g2,udp,6003,30,,0.134,0.52,23.088,
2026-05-28T17:38:31.840869Z,12,h1,h4,e12-h1-h4-g2,tcp,5003,30,18.2,,,22.295,
2026-05-28T17:39:02.396917Z,13,h1,h5,e13-h1-h5-g0,udp,6001,30,,0.334,0.057,26.193,
2026-05-28T17:39:03.318677Z,13,h1,h5,e13-h1-h5-g0,tcp,5001,30,64.9,,,22.998,
2026-05-28T17:39:03.844116Z,13,h1,h4,e13-h1-h4-g2,udp,6003,30,,0.323,0.07,26.663,
2026-05-28T17:39:04.384909Z,13,h2,h4,e13-h2-h4-g1,udp,6002,30,,0.328,0.054,22.925,
2026-05-28T17:39:04.709462Z,13,h2,h4,e13-h2-h4-g1,tcp,5002,30,64.3,,,22.353,
2026-05-28T17:39:04.770308Z,13,h1,h4,e13-h1-h4-g2,tcp,5003,30,65.1,,,25.359,
2026-05-28T17:39:35.317479Z,14,h1,h5,e14-h1-h5-g0,udp,6001,30,,0.0,0.0,27.674,
2026-05-28T17:39:35.394418Z,14,h2,h4,e14-h2-h4-g1,udp,6002,30,,0.33,0.085,26.972,
2026-05-28T17:39:35.411821Z,14,h1,h4,e14-h1-h4-g2,udp,6003,30,,0.341,0.046,29.026,
2026-05-28T17:39:35.583400Z,14,h1,h5,e14-h1-h5-g0,tcp,5001,30,64.8,,,28.509,
2026-05-28T17:39:36.287423Z,14,h2,h4,e14-h2-h4-g1,tcp,5002,30,64.9,,,22.407,
2026-05-28T17:39:36.560709Z,14,h1,h4,e14-h1-h4-g2,tcp,5003,30,65.4,,,25.261,
2026-05-28T17:40:07.098849Z,15,h1,h4,e15-h1-h4-g2,udp,6003,30,,0.329,0.067,23.796,
2026-05-28T17:40:07.378069Z,15,h2,h4,e15-h2-h4-g1,tcp,5002,30,64.7,,,25.335,
2026-05-28T17:40:08.316140Z,15,h2,h4,e15-h2-h4-g1,udp,6002,30,,0.332,0.17,26.549,
2026-05-28T17:40:08.317838Z,15,h1,h5,e15-h1-h5-g0,udp,6001,30,,0.307,0.066,27.082,
2026-05-28T17:40:08.319161Z,15,h1,h4,e15-h1-h4-g2,tcp,5003,30,65.2,,,21.714,
