run_id,controller,topology,status,rows,expected_rows,avg_throughput_mbps,avg_jitter_ms,avg_loss_pct,avg_rtt_ms,weighted_reward_count,avg_weighted_reward,traffic_csv,run_dir,error
01_rlearner_abilene,rlearner,abilene,complete,1800,1800,64.23466666666667,0.31489222222222224,0.11462111111111112,24.50190111111111,900,-0.11484733047619049,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260528-145441_abilene-rlearner-v27-final-conservative-concurrent-300ep-udp30/01_rlearner_abilene/traffic.csv,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260528-145441_abilene-rlearner-v27-final-conservative-concurrent-300ep-udp30/01_rlearner_abilene,
