run_id,controller,topology,status,rows,expected_rows,avg_throughput_mbps,avg_jitter_ms,avg_loss_pct,avg_rtt_ms,weighted_reward_count,avg_weighted_reward,traffic_csv,run_dir,error
01_rlearner_abilene_imp,rlearner,abilene_imp,failed,0,800,,,,,0,,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260517-005734_abilene-imp-rlearner-200ep-weighted-linear-1000mbps-ping-qosclip/01_rlearner_abilene_imp/traffic.csv,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260517-005734_abilene-imp-rlearner-200ep-weighted-linear-1000mbps-ping-qosclip/01_rlearner_abilene_imp,"Mininet cleanup requires passwordless or cached sudo. Run `sudo -v` first, or pass --skip-cleanup."
