episode,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,reward_rolling_mean
52,20.825,126.04362499999999,0.08524999999999999,0.4945,-0.215598360447977,-0.1081309211986647
53,22.5,150.6285,0.11825,1.1025,-0.245313870241331,-0.22499428428280663
54,19.95,124.3215,0.11599999999999999,0.49775,-0.12754224150366525,-0.19615149073099106
55,18.75,129.390875,0.08825,0.5774999999999999,-0.1304817095794041,-0.1677792737748001
56,23.025,121.5565,0.053250000000000006,0.08525,-0.07468181174257685,-0.11090192094188205
57,22.8,118.59087500000001,0.11375,0.30800000000000005,-0.15888192859825123,-0.12134848330674403
58,21.075,133.346375,0.117,0.823,-0.2863028771519527,-0.17328887249759353
59,17.0,124.864875,0.11800000000000001,0.31425,-0.1578095783067115,-0.20099812801897177
60,21.55,131.611375,0.11275,0.679,-0.02560268836665451,-0.15657171460843952
61,22.35,109.0835,0.10925,0.046,0.08068345904523976,-0.03424293587604205
62,23.375,144.994375,0.08675000000000001,0.71775,-0.1712617481030902,-0.038726992474834944
63,20.175,127.61275,0.11525,0.635,-0.17972824320550984,-0.09010217742112005
64,15.8,126.91825,0.08725000000000001,0.2375,-0.20417457982454937,-0.1850548570443831
65,19.625,125.10399999999998,0.088,0.37600000000000006,-0.07164716460308769,-0.1518499958777156
66,21.375,121.364,0.11424999999999999,0.441,-0.18053334399311588,-0.15211836280691762
67,21.575,135.97325,0.1165,0.9675,-0.2862503198775384,-0.1794769428245806
68,21.55,134.215625,0.11425,0.68125,-0.13095671166002099,-0.1992467918435584
69,24.25,120.738625,0.11225,0.47324999999999995,0.05545692127209266,-0.12058337008848886
70,18.55,115.48975,0.11375,0.12075,-0.0798612632897052,-0.051787017892544474
71,20.525,124.48887500000001,0.11349999999999999,0.45625,-0.12050206137715143,-0.048302134464921286
72,22.450000000000003,113.723875,0.11,0.2035,0.02340728148957573,-0.05898534772576027
73,18.6,119.074,0.11674999999999999,0.1915,-0.1890541319390902,-0.0953829706088886
74,21.2,112.121375,0.1105,0.10625,-0.052109343366975036,-0.0725853979388298
75,18.75,133.007625,0.11625,0.68,-0.397919321967752,-0.21302759909127236
76,21.775,123.95749999999998,0.11125,0.487,-0.19001676063617678,-0.21334847532363455
77,23.625,124.11,0.111,0.52375,-0.07114823588006129,-0.21969477282799665
78,22.65,127.447,0.08525,0.49524999999999997,-0.06878454379742194,-0.10998318010455331
79,22.6,126.207875,0.1175,0.63475,-0.1145408898711131,-0.08482455651619875
