episode,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,throughput_mbps_rolling_mean,rtt_ms_rolling_mean,jitter_ms_rolling_mean,loss_pct_rolling_mean,weighted_reward_rolling_mean,reward_rolling_mean
1,12.975,132.6225,0.10975,0.642,-0.21475,12.975,132.6225,0.10975,0.642,-0.21475,-0.21475
2,17.775000000000002,143.80624999999998,0.10625,0.9177500000000001,-0.21975,15.375,138.214375,0.108,0.7798750000000001,-0.21725,-0.21725
3,14.3225,122.402,0.107,0.4915,-0.175,15.024166666666668,132.94358333333332,0.10766666666666667,0.68375,-0.20316666666666663,-0.20316666666666663
4,14.875,131.02075,0.10875,0.7324999999999999,-0.2085,14.986875000000001,132.462875,0.10793749999999999,0.6959375,-0.2045,-0.2045
5,7.5,149.71337499999998,0.10125,15.795000000000002,-0.33525,13.489500000000001,135.91297500000002,0.1066,3.7157500000000008,-0.23064999999999997,-0.23064999999999997
6,9.245,128.52462500000001,0.11424999999999999,0.4125,-0.213,12.782083333333333,134.68158333333335,0.107875,3.1652083333333336,-0.22770833333333332,-0.22770833333333332
7,11.7325,120.384375,0.07825,0.07225000000000001,-0.137,12.632142857142856,132.639125,0.10364285714285715,2.723357142857143,-0.21475,-0.21475
8,13.7125,136.35762499999998,0.10975,0.6525,-0.2065,12.7671875,133.1039375,0.10440625,2.4645,-0.21371875,-0.21371875
9,11.125,114.655375,0.106,0.10250000000000001,-0.14,12.584722222222222,131.05409722222223,0.10458333333333333,2.2020555555555554,-0.20552777777777778,-0.20552777777777778
10,16.35,135.60675,0.0505,0.049,-0.1055,12.961250000000001,131.5093625,0.099175,1.98675,-0.195525,-0.195525
11,12.965,128.58137499999998,0.11225,0.5425,-0.2015,12.96159090909091,131.24318181818182,0.10036363636363638,1.8554545454545455,-0.19606818181818184,-0.19606818181818184
12,17.875,142.56437499999998,0.10575,1.0525,-0.23299999999999998,13.371041666666668,132.18661458333332,0.10081250000000001,1.788541666666667,-0.19914583333333333,-0.19914583333333333
13,16.57,132.166375,0.106,0.67475,-0.19525,13.617115384615385,132.18505769230768,0.10121153846153846,1.7028653846153847,-0.19884615384615384,-0.19884615384615384
14,17.375,124.841375,0.052500000000000005,0.37274999999999997,-0.136,13.885535714285714,131.66050892857143,0.09773214285714285,1.6078571428571429,-0.19435714285714287,-0.19435714285714287
15,11.2925,138.655625,0.11725,0.6275,-0.2415,13.712666666666667,132.12685,0.09903333333333333,1.5425000000000002,-0.19749999999999998,-0.19749999999999998
16,17.975,156.73450000000003,0.10975,1.21,-0.26175000000000004,13.979062500000001,133.66482812499999,0.099703125,1.52171875,-0.201515625,-0.201515625
17,13.982500000000002,114.705625,0.10250000000000001,0.2865,-0.14425,13.979264705882354,132.54958088235293,0.09986764705882353,1.4490588235294117,-0.19814705882352943,-0.19814705882352943
18,11.9125,133.466125,0.108,0.5965,-0.2105,13.864444444444445,132.60049999999998,0.10031944444444445,1.4016944444444444,-0.19883333333333333,-0.19883333333333333
19,17.3725,110.545875,0.1,0.22975,-0.10925,14.049078947368422,131.43973026315788,0.10030263157894737,1.340013157894737,-0.19411842105263158,-0.19411842105263158
20,9.855,128.87712499999998,0.11125,0.35075,-0.1925,13.839375,131.3116,0.10085,1.29055,-0.1940375,-0.1940375
21,18.275,154.7295,0.0835,1.05,-0.24,14.104375,132.41694999999999,0.0995375,1.31095,-0.1953,-0.1953
22,6.4925,83.437875,0.07225,14.7775,-0.22925,13.54025,129.39853125,0.0978375,2.0039375,-0.195775,-0.195775
23,12.9775,130.994625,0.10375,0.654,-0.2135,13.473000000000003,129.8281625,0.097675,2.0120625,-0.1977,-0.1977
24,12.0625,116.944125,0.11025,0.17575,-0.14625,13.332375000000003,129.12433124999998,0.09774999999999999,1.984225,-0.1945875,-0.1945875
25,16.1,122.82162500000001,0.1065,0.541,-0.1675,13.762375,127.77974375,0.0980125,1.2215250000000002,-0.1862,-0.1862
26,12.635,121.164375,0.10675,0.35075,-0.16975,13.931875,127.41173125,0.09763750000000002,1.2184374999999998,-0.18403750000000002,-0.18403750000000002
27,13.0,112.131625,0.11274999999999999,0.095,-0.12275,13.995249999999999,126.99909375,0.09936249999999999,1.219575,-0.18332500000000002,-0.18332500000000002
28,17.125,122.84525,0.09975,0.48975,-0.15,14.165875,126.323475,0.09886249999999999,1.2114375,-0.1805,-0.1805
29,17.375,113.32387499999999,0.07675,0.15325,-0.105,14.478375,126.2569,0.0974,1.213975,-0.17875,-0.17875
30,17.5,131.419875,0.10975,0.64825,-0.174,14.535874999999999,126.04755625,0.1003625,1.2439375,-0.182175,-0.182175
31,17.25,118.034625,0.075,0.0545,-0.0925,14.750125,125.52021874999998,0.0985,1.2195375,-0.176725,-0.176725
32,12.5125,141.134875,0.10725,0.57725,-0.20425,14.482000000000003,125.44874374999999,0.098575,1.1957749999999998,-0.1752875,-0.1752875
33,13.6725,131.011375,0.107,0.5670000000000001,-0.1925,14.337125,125.39099375,0.09862499999999999,1.1903875,-0.17515,-0.17515
34,8.6675,125.679125,0.1095,0.35675,-0.20249999999999999,13.901750000000002,125.43288125,0.10147500000000001,1.1895875,-0.178475,-0.178475
35,11.325,113.60375,0.07975,0.0745,-0.1335,13.903375,124.1802875,0.0996,1.1619375,-0.173075,-0.173075
36,17.9,143.40525,0.1075,0.92125,-0.21925,13.899625,123.513825,0.09948749999999999,1.1475,-0.17095,-0.17095
37,10.94,136.743125,0.1125,0.58275,-0.22575,13.747500000000002,124.61570000000002,0.09998749999999999,1.1623125,-0.175025,-0.175025
38,12.84,132.048125,0.112,0.635,-0.212,13.793875,124.54480000000001,0.10018750000000001,1.1642375,-0.17509999999999998,-0.17509999999999998
39,17.1725,116.815,0.1005,0.39175000000000004,-0.1345,13.783875,124.85825625,0.1002125,1.1723374999999998,-0.1763625,-0.1763625
40,13.65,114.500125,0.1075,0.2015,-0.1365,13.973624999999998,124.13940625000001,0.100025,1.1648749999999999,-0.1735625,-0.1735625
41,16.825,139.13625000000002,0.107,0.6539999999999999,-0.18475,13.901124999999999,123.35974375,0.1012,1.1450749999999998,-0.1708,-0.1708
42,17.2,117.611625,0.101,0.417,-0.13824999999999998,14.4365,125.06843125,0.1026375,0.42705000000000004,-0.16624999999999998,-0.16624999999999998
43,13.145,143.56725,0.10925,0.56475,-0.20225,14.444875,125.69706250000002,0.1029125,0.4225875,-0.16568750000000002,-0.16568750000000002
44,11.805,117.93775000000001,0.10675,0.20199999999999999,-0.151,14.431999999999999,125.74674375000002,0.1027375,0.4239,-0.165925,-0.165925
