episode,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,throughput_mbps_rolling_mean,rtt_ms_rolling_mean,jitter_ms_rolling_mean,loss_pct_rolling_mean,weighted_reward_rolling_mean,reward_rolling_mean
1,95.5,251.69816666666665,0.008666666666666668,0.0,-0.09166666666666667,95.5,251.69816666666665,0.008666666666666668,0.0,-0.09166666666666667,-0.09166666666666667
2,95.59999999999998,251.58033333333333,0.009,0.0,-0.09133333333333334,95.54999999999998,251.63925,0.008833333333333334,0.0,-0.0915,-0.0915
3,95.56666666666666,251.68383333333335,0.011000000000000001,0.0,-0.09166666666666667,95.55555555555554,251.65411111111112,0.009555555555555555,0.0,-0.09155555555555556,-0.09155555555555556
4,95.5,251.94966666666667,0.010666666666666666,0.0,0.018,95.54166666666666,251.728,0.009833333333333333,0.0,-0.06416666666666668,-0.06416666666666668
5,95.59999999999998,252.953,0.009333333333333332,0.0,0.016999999999999998,95.55333333333333,251.973,0.009733333333333333,0.0,-0.04793333333333334,-0.04793333333333334
6,95.53333333333335,248.73450000000003,0.009666666666666665,0.0,0.12633333333333333,95.55,251.43325000000002,0.009722222222222222,0.0,-0.018888888888888896,-0.018888888888888896
7,95.56666666666666,252.87216666666666,0.009666666666666665,0.0,-0.09200000000000001,95.55238095238096,251.63880952380956,0.009714285714285715,0.0,-0.02933333333333334,-0.02933333333333334
8,95.59999999999998,251.6816666666667,0.009666666666666665,0.0,-0.09133333333333334,95.55833333333332,251.64416666666668,0.009708333333333333,0.0,-0.03708333333333334,-0.03708333333333334
9,95.59999999999998,252.59966666666665,0.009,0.0,-0.09166666666666667,95.56296296296296,251.75033333333334,0.00962962962962963,0.0,-0.04314814814814816,-0.04314814814814816
10,95.59999999999998,252.84849999999997,0.01,0.0,-0.09133333333333334,95.56666666666665,251.86015000000003,0.009666666666666667,0.0,-0.04796666666666667,-0.04796666666666667
11,95.59999999999998,252.653,0.009,0.0,0.017666666666666664,95.56969696969696,251.93222727272726,0.009606060606060606,0.0,-0.04200000000000001,-0.04200000000000001
12,95.56666666666666,252.88400000000001,0.010333333333333333,0.0,0.016999999999999998,95.56944444444444,252.01154166666666,0.009666666666666665,0.0,-0.037083333333333336,-0.037083333333333336
13,95.6,250.885,0.007,0.0,0.128,95.57179487179486,251.92488461538463,0.009461538461538462,0.0,-0.02438461538461539,-0.02438461538461539
