episode,throughput_mbps,rtt_ms,jitter_ms,loss_pct,absolute_reward,complete_flow_groups,throughput_mbps_avg10,throughput_mbps_avg25,rtt_ms_avg10,rtt_ms_avg25,jitter_ms_avg10,jitter_ms_avg25,loss_pct_avg10,loss_pct_avg25,absolute_reward_avg10,absolute_reward_avg25
56,952.0,2371.828,1.67,0.34,0.08989000000000003,1,284.78204999999997,230.27620666666667,11653.881216666667,11019.949569999999,33.79055,35.88149,22.098333333333336,29.389166666666664,-0.33820696403508765,-0.3661699894385964
57,0.138,17920.918250000002,38.8025,41.0,-0.5349033947368421,2,235.69085,211.33532666666667,12207.269991666666,11276.016560000002,33.8831,36.18803,26.112833333333334,29.189166666666665,-0.37338329298245615,-0.3741588968070175
58,80.325,5570.514875,33.54875,3.2824999999999998,-0.355186697368421,4,210.06805,195.56832666666665,11163.8115125,10913.737395000002,33.221175,36.2744,23.107750000000003,27.520466666666668,-0.36761718026315787,-0.37484254364912273
59,20.605,25.658,22.2145,27.5,-0.14836251052631577,2,208.92855,169.99252666666666,11094.7005125,10403.229995,35.39512499999999,36.83126,20.75775,26.220466666666667,-0.33865829973684203,-0.37289767354385966
60,67.017,8149.251499999999,3.6003333333333334,0.93,-0.2965333157894737,3,171.53025,170.91870666666665,9769.6522625,10371.889205,26.790658333333333,35.70170333333333,20.76375,25.393166666666666,-0.340575052368421,-0.3678148130175438
61,950.0,3578.514,2.483,0.53,0.08460100000000004,1,222.63025,207.09870666666666,8997.647212500002,10196.924055,24.148158333333335,34.373603333333335,16.41675,25.336366666666663,-0.2979010128947368,-0.3490134688070175
62,106.425,10949.51625,48.80625,10.5725,-0.27272837368421055,4,228.95774999999998,192.35468666666668,9845.7864375,9962.105465,28.949283333333334,34.81659333333334,17.4555,25.663266666666665,-0.29647469236842106,-0.35106267322807017
63,325.50666666666666,15179.442166666666,53.446999999999996,28.143333333333334,-0.36593226315789473,3,258.37991666666665,201.94995333333333,10517.109254166668,10567.197511666665,30.713683333333336,34.42939333333333,15.769833333333333,25.743000000000002,-0.28053143184210527,-0.3585913850175438
64,21.2,13446.871,1.393,67.0,-0.44525268421052633,1,252.4599166666667,202.75589333333335,9075.988654166667,10590.268951666667,23.841183333333333,33.176813333333335,22.079833333333333,27.503,-0.27759196342105263,-0.3561821618596491
65,19.225,25.241500000000002,30.3525,46.5,-0.23491366315789472,2,254.24416666666667,202.81422666666666,7721.7755541666675,10403.097158333334,23.63178333333333,32.69351333333333,22.579833333333333,27.416333333333338,-0.24793219026315788,-0.34783824845614036
66,517.2,1382.671,18.2965,21.7,-0.0819795789473684,2,210.76416666666668,204.58222666666668,7622.859854166667,9851.820248333333,25.294433333333334,31.981613333333335,24.715833333333332,26.064333333333334,-0.2651191481578947,-0.33757140740350877
67,102.73333333333333,5763.966333333334,38.817,2.1,-0.2913416596491228,3,221.02370000000002,208.28581999999997,6407.1646625,9706.450411666667,25.295883333333332,32.92817333333333,20.825833333333332,24.468333333333334,-0.2407629746491228,-0.32957755168421055
68,6.37,29.382,46.091,54.0,-0.3032200947368421,1,213.62819999999996,205.52462,5853.051375,9657.749251666666,26.550108333333334,32.22557333333334,25.89758333333333,24.401666666666664,-0.2355663143859649,-0.32455829821052634
71,61.0,4923.551,4.555,0.47,-0.29503078947368416,1,217.66769999999997,206.62381999999997,6342.840675,9638.789351666668,24.78415833333333,31.515293333333332,23.194583333333334,22.640466666666665,-0.25023314228070176,-0.3162466371578947
73,51.3,1769.594,0.181,1.0,-0.293943,1,216.096,208.59462,5704.874924999999,9188.249001666665,24.442225,30.226873333333334,23.201583333333332,21.080466666666666,-0.2499741107017544,-0.30681186663157894
75,42.3475,7649.196875000001,35.11025,24.55,-0.3942315486842105,4,125.33075000000001,208.76852,6111.9432125,8516.124036666668,27.704950000000004,28.624163333333332,25.603583333333336,22.010466666666666,-0.29785736557017545,-0.3044411285789474
76,511.5,1734.1975,39.8165,20.65,-0.10811347894736838,2,165.83825000000002,209.58651999999998,5190.4113375,8090.010716666667,26.805975,28.701743333333333,26.611333333333334,22.802266666666664,-0.28139587609649125,-0.3014400635263158
79,523.2,4687.3345,14.8995,0.9,-0.13790376315789474,2,185.60758333333337,217.05239999999998,4141.200570833334,7637.300109999999,22.951225,27.691003333333335,23.887,21.504933333333334,-0.2585930260964912,-0.29044230107017543
80,67.9,947.9695,34.480999999999995,3.185,-0.39145432631578947,2,190.27758333333335,218.4884,2891.3104208333334,7646.54817,26.260024999999995,29.051243333333332,17.5055,19.592333333333332,-0.2532131903070175,-0.28858242149122804
81,96.5,20768.61,61.621,3.3,-0.4588684210526316,1,198.00508333333337,204.7084,4965.647270833333,7621.303210000001,29.386874999999996,27.930283333333332,13.185500000000001,19.689533333333333,-0.2756086660964912,-0.29584252675438594
82,20.956666666666667,2558.142,19.628,27.53333333333333,-0.44878414035087716,3,148.38074999999998,187.98666666666668,5083.194370833333,7271.686310000001,29.520024999999997,27.559083333333334,13.768833333333333,19.030866666666665,-0.31228912223684213,-0.3001083165789473
83,40.3,2959.365,2.275,0.67,-0.29990657894736844,1,142.1374166666667,187.87266666666667,4802.7342375,7291.33595,25.865825,27.618283333333334,13.625833333333333,19.050266666666666,-0.31314561416666664,-0.30062491657894735
84,21.673333333333336,2932.2681666666667,44.50899999999999,29.846666666666668,-0.4144125859649123,3,143.66775,187.48820000000003,5093.022854166667,7069.978116666666,25.707625,27.966523333333335,11.2105,18.444133333333333,-0.3242648632894737,-0.2961868252807017
87,147.0,869.008,15.93,2.2,-0.31889526315789474,1,152.26775,190.15220000000002,4687.568554166666,5990.415356666667,26.845124999999996,25.79900333333333,11.383500000000002,18.376133333333335,-0.3266513106578947,-0.28995674107017544
89,14.78,28.450499999999998,24.142,47.0,-0.23327314210526315,2,148.61575,190.68810000000002,4513.454204166666,5448.858476666667,29.241225000000004,25.46682333333333,15.983500000000001,18.596133333333334,-0.32058432486842103,-0.2780272109649123
90,0.027,4158.64,5.673,39.0,-0.4670076315789473,1,144.3837,152.60918,4164.398516666666,5520.330956666667,26.297500000000003,25.626943333333333,17.4285,20.142533333333333,-0.32786193315789475,-0.30030311622807015
91,75.6,633.413,1.876,5.9,-0.3622964210526316,1,100.7937,155.62766000000002,4054.320066666666,4828.8307466666665,22.503449999999997,24.14988333333333,15.953500000000002,18.738533333333333,-0.3532802273684211,-0.29339883728070176
92,121.0,1560.831,12.258,2.2,-0.3188266315789473,1,60.573699999999995,157.25466,3741.6697166666663,4668.443391666667,22.239299999999997,23.29825333333333,16.0835,18.695233333333334,-0.3713725142105263,-0.2919444346491228
93,38.0,17427.1085,35.591,21.0,-0.540773,1,57.5837,157.95046,5389.583616666666,5364.501411666666,22.350299999999997,23.833313333333336,17.865000000000002,18.435233333333336,-0.38630438157894736,-0.30764085422807014
94,87.25,582.62,64.08,25.9,-0.3674900578947368,2,56.658699999999996,158.75978,3370.984616666666,5061.836151666666,22.5962,26.2525,20.125,19.434033333333335,-0.37716654526315785,-0.31047912391228066
96,35.978,1941.8675,2.363,19.5,-0.22722616842105264,2,58.160833333333336,122.19890000000001,3309.357166666666,4996.370291666666,20.8697,26.2477,19.321666666666665,20.192833333333333,-0.3550107480701754,-0.3229522106491228
97,46.9,565.3072500000001,38.168,21.6,-0.29885653157894737,2,58.82083333333334,119.81790000000001,3069.9513916666665,4581.001931666666,24.459,25.82217,21.41466666666667,20.633933333333335,-0.3549057433333333,-0.32399733696491223
99,15.15,22.7335,22.266,47.5,-0.22405915263157894,2,58.168499999999995,107.40363333333333,2778.9979249999997,3974.733585,22.2347,24.57493,23.18,21.4082,-0.33587039999999996,-0.3183224125438596
100,15.6,28.937,51.568,49.0,-0.31079377894736837,1,45.028499999999994,107.17963333333333,2694.990825,3438.016225,25.7985,26.581929999999996,27.860000000000003,20.688200000000002,-0.33506025157894737,-0.3129440563333333
102,0.672,3661.453,4.013,39.0,-0.46175605263157893,1,43.6177,106.43751333333334,3058.2910749999996,3583.4646849999995,23.7856,25.52835,27.060000000000002,20.3882,-0.35790854263157895,-0.32201775191228066
103,27.04733333333333,9556.672333333334,43.208333333333336,29.733333333333334,-0.40434304912280705,3,46.31973333333333,86.83140666666667,3598.094308333333,3910.424738333333,27.539133333333336,26.524823333333334,26.133333333333333,20.709533333333333,-0.3516420843859649,-0.33491229071929823
105,536.0,20918.367,48.1735,19.7,-0.11599778947368417,2,92.35973333333334,104.16207333333334,5626.589708333333,4516.600764999999,32.16888333333334,26.899083333333333,27.513333333333332,21.413533333333334,-0.3270122212280701,-0.32789853591228074
106,31.900000000000002,8358.835,23.00733333333333,1.5,-0.2658486210526316,3,83.44973333333334,105.18327333333333,6306.390108333333,4849.778885,33.24381666666666,25.975736666666663,27.443333333333335,19.313533333333332,-0.3217144201754386,-0.32640367696491224
108,0.929,1739.576,1.904,42.0,-0.45532084210526313,1,79.74263333333333,102.78043333333333,4737.636858333333,4722.419884999999,29.875116666666663,25.869696666666663,29.543333333333333,20.974733333333333,-0.3131692043859649,-0.3328152790701754
109,16.5,2542.563,1.632,3.5,-0.35044863157894734,1,72.66763333333333,101.38843333333334,4933.631158333334,4753.338645,23.630316666666666,25.927736666666664,27.303333333333335,21.074733333333334,-0.311465061754386,-0.3350755043333333
110,43.9,3467.235,2.312,0.89,-0.3018017894736842,1,73.45983333333335,101.45053333333334,5086.167908333334,4586.06017,23.625216666666667,24.615806666666668,25.44233333333333,20.128333333333334,-0.3189226238596491,-0.3313783139649123
111,0.021,4124.646,5.305,39.0,-0.4659061578947369,1,68.77193333333335,80.99137333333333,5442.1017833333335,4681.67811,20.338916666666666,23.235346666666665,27.182333333333332,20.862333333333332,-0.33562758649122804,-0.345690021122807
112,63.150000000000006,29.3405,60.412000000000006,20.0,-0.26758932631578947,2,73.57193333333333,62.589373333333334,5442.762483333334,4495.3583499999995,24.15351666666667,25.055846666666667,24.432333333333332,21.62633333333333,-0.3399806038596491,-0.3508774436491228
113,60.9,1473.571,69.16600000000001,35.5,-0.4625193947368421,4,78.10193333333333,62.30937333333333,5587.2258833333335,4516.38241,25.913316666666667,26.443246666666667,23.08233333333333,22.918933333333328,-0.3551531654385965,-0.35372004638596494
114,78.0,77.934,62.463,5.0,-0.23891829473684212,1,85.83473333333333,61.56937333333333,5228.873983333333,3688.7553700000003,31.758316666666666,26.476926666666667,19.682333333333332,22.986933333333333,-0.33286938964912277,-0.3449220413333333
115,20.5,34.219,63.434,55.0,-0.3118998210526316,1,85.18000000000002,61.551106666666676,4276.62865,3587.79845,33.780883333333335,28.229166666666664,22.208999999999996,24.0856,-0.32362506684210524,-0.3394466685614035
116,0.02,3837.703,4.343,40.0,-0.46302057894736837,1,31.58200000000001,59.939906666666666,2568.56225,3622.9319699999996,29.397833333333335,28.31188666666667,24.238999999999997,25.658799999999996,-0.3583273457894737,-0.3459712285614035
117,42.3,28.171,1.08,2.6,-0.041332073684210525,1,32.622000000000014,60.76497333333334,1735.49585,3506.768083333333,27.205100000000005,26.574726666666667,24.349,24.568933333333334,-0.3358756910526316,-0.3310480080701754
118,81.1,28751.046,83.052,2.3,-0.45035263157894734,1,40.639100000000006,58.128973333333334,4436.642849999999,4622.049603333333,35.319900000000004,29.25960666666667,20.378999999999998,24.572933333333335,-0.33537887,-0.3363063028070175
119,30.9,617.8937500000001,0.2715,2.55,-0.18388577368421052,2,42.07910000000001,58.77377333333334,4244.175925,4645.627333333334,35.18385,28.304786666666665,20.284,22.794933333333333,-0.3187225842105263,-0.3343308080701754
121,95.56666666666666,5586.532666666666,40.812333333333335,27.53333333333333,-0.3448056035087719,3,47.24576666666668,62.59536,4456.105691666666,4702.74304,39.033883333333335,29.71036,22.948333333333334,22.336266666666667,-0.3230229656140351,-0.32944272694736837
122,66.6,4787.94275,10.486999999999998,3.9000000000000004,-0.36191889473684213,2,53.90366666666667,62.23536,4522.435366666667,4868.9242300000005,39.552083333333336,30.0548,19.438333333333336,22.256266666666665,-0.3126242392982456,-0.3294276258947368
126,948.0,6282.94,6.29,3.2,0.03228789473684217,1,142.38866666666667,95.31536,5147.795316666666,5057.80859,34.13988333333333,29.816079999999996,17.758333333333333,22.296266666666664,-0.28263651719298244,-0.3153830448421052
127,0.02,4339.73,0.0,0.0,-0.2999915789473684,1,136.30066666666667,93.79616,5434.411216666666,4534.31345,27.22328333333333,28.392439999999997,14.208333333333332,21.456266666666664,-0.26638373561403506,-0.305751788
128,44.01666666666667,33.496,37.808,31.766666666666666,-0.21038826666666668,3,132.90233333333333,92.06682666666666,5429.967416666666,4512.34849,24.757783333333332,27.34156,16.884999999999998,21.690933333333334,-0.2635307328070175,-0.29946771635087716
130,35.95,610.580375,26.329,14.4,-0.3396608578947368,4,134.44733333333335,92.06570666666667,5487.603554166666,4459.097005,21.047283333333333,28.3002,12.825,21.486933333333333,-0.26630683649122805,-0.3039651039298245
132,54.35,1550.9055,23.261499999999998,3.15,-0.2539056894736842,2,139.88033333333334,92.36370666666667,5258.923804166667,4498.5209350000005,22.939133333333334,27.70394,9.139999999999999,20.748933333333333,-0.24539534754385964,-0.302167070245614
133,0.04,5460.661,8.594,35.0,-0.47576515789473683,1,135.65433333333334,91.75930666666667,5802.1728041666665,4716.038035,23.69053333333333,27.15706,12.38,20.248933333333333,-0.28883865596491226,-0.31223531045614034
134,117.0,22.572,70.917,7.7,-0.22978004210526315,1,139.24433333333337,95.81530666666666,2929.3254041666664,4715.783434999999,22.47703333333333,27.931020000000004,12.919999999999998,18.596933333333332,-0.26678139701754383,-0.30899476098245615
136,0.062,3199.888,3.543,41.0,-0.46060289473684213,1,136.16053333333335,95.79090666666667,3187.5248291666667,4697.320835,22.804183333333334,27.91222,16.765,18.67693333333333,-0.294453109122807,-0.3089486346666666
138,71.5,33.6905,42.356,2.55,-0.10388553684210525,2,133.75386666666668,97.56901333333333,2632.2406125,4316.401561666667,22.958550000000002,27.878126666666667,14.266666666666666,17.5896,-0.2703611024561403,-0.29693033417543857
139,89.8,9518.975,52.279,1.8,-0.4391894736842106,1,136.07386666666667,79.72101333333335,3105.3438374999996,3860.425881666667,27.13775,28.042346666666667,14.056666666666667,16.8736,-0.2780881603508772,-0.3098580015438596
140,146.0,57.528,89.015,5.3,-0.20254311578947365,1,55.873866666666686,84.28501333333334,2482.8026375,3528.373601666666,35.41025,30.682653333333338,14.26666666666667,17.0256,-0.30157126140350876,-0.3073257813333333
142,55.6,33.43,0.579,0.97,-0.012934473684210522,1,61.43186666666668,86.47185333333333,2052.1726375,3460.1277616666666,35.468149999999994,30.629653333333337,14.363666666666669,15.384399999999998,-0.272865550877193,-0.28963032659649124
143,41.8,4892.299,4.828,0.9,-0.310384,1,61.21020000000002,87.48385333333334,2538.0529374999996,3554.1172016666665,32.17015,30.757493333333333,11.277000000000001,15.280400000000002,-0.28286512421052634,-0.2880277413333333
144,42.0,23197.684,85.043,0.83,-0.4447657894736842,1,61.81520000000002,87.40785333333334,4796.7633000000005,4343.335161666666,38.04155,34.06673333333333,9.92,15.277999999999999,-0.2933756173684211,-0.29374630133333335
145,41.3,6169.885,6.169,2.4,-0.33711752631578945,1,60.51020000000001,89.05901333333333,5258.661249999999,4425.144721666667,36.3323,34.10129333333334,9.845,13.813999999999998,-0.3016968010526316,-0.28859475607017543
146,120.2,3167.4024999999997,94.97725,35.0375,-0.2578613236842105,4,72.52620000000002,91.34101333333334,5029.3354,4550.667201666667,44.970625,35.48390333333333,9.84875,14.4155,-0.2799064176315789,-0.2882056359649123
148,53.73333333333333,14659.885499999999,46.832666666666675,1.1366666666666667,-0.3966304385964912,3,66.19953333333335,91.05434666666666,6493.06675,5078.119781666667,42.56219166666666,34.59057,9.192416666666666,13.040966666666666,-0.29659145728070174,-0.28557007771929827
149,57.925,6703.069874999999,37.35,1.0975,-0.3227990263157895,4,71.98583333333335,90.25134666666666,6843.384937499999,5343.125216666666,45.94289166666667,33.58605,5.202166666666667,12.884866666666667,-0.2828110704385965,-0.2889253069824561
