episode,flow_id,src_x,dst_x,timestamp,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,decision,reward_rolling_mean,src_y,dst_y,controller_weighted_reward,computed_weighted_reward
49,e49-h2-h4-g1,h2,h4,2026-05-28 09:17:21.014862+00:00,11.2,24.448999999999998,0.118,1.1,-0.181,147,-0.23975,h2,h4,-0.181,-0.0270434
50,e50-h1-h4-g2,h1,h4,2026-05-28 09:17:52.337893+00:00,3.63,28.810499999999998,0.149,0.78,-0.173,148,-0.23770000000000002,h1,h4,-0.173,-0.027981299999999994
50,e50-h1-h5-g0,h1,h5,2026-05-28 09:17:56.100859+00:00,4.35,21.781,0.119,0.75,-0.174,149,-0.23724999999999996,h1,h5,-0.174,-0.022935599999999997
50,e50-h2-h4-g1,h2,h4,2026-05-28 09:17:56.101862+00:00,7.2,22.171,0.12,0.86,-0.19,150,-0.2373,h2,h4,-0.19,-0.023682599999999998
51,e51-h2-h4-g1,h2,h4,2026-05-28 09:18:28.056096+00:00,4.93,22.883499999999998,0.118,1.0,-0.204,151,-0.23904999999999998,h2,h4,-0.204,-0.0271121
51,e51-h1-h4-g2,h1,h4,2026-05-28 09:18:28.056620+00:00,3.76,22.208,0.121,0.76,-0.177,152,-0.23915000000000003,h1,h4,-0.177,-0.0235838
51,e51-h1-h5-g0,h1,h5,2026-05-28 09:18:28.341355+00:00,3.97,22.1845,0.119,0.74,-0.176,153,-0.23955,h1,h5,-0.176,-0.023179699999999998
52,e52-h1-h5-g0,h1,h5,2026-05-28 09:19:03.236095+00:00,9.67,26.9775,0.115,0.94,-0.205,154,-0.24105,h1,h5,-0.205,-0.0267635
52,e52-h2-h4-g1,h2,h4,2026-05-28 09:19:03.237244+00:00,7.94,22.4985,0.12,1.1,-0.182,155,-0.24020000000000002,h2,h4,-0.182,-0.0271831
52,e52-h1-h4-g2,h1,h4,2026-05-28 09:19:03.238615+00:00,11.0,21.6995,0.116,0.98,-0.184,156,-0.23965,h1,h4,-0.184,-0.0236677
53,e53-h1-h4-g2,h1,h4,2026-05-28 09:19:36.163993+00:00,4.67,23.8185,0.11,0.76,-0.174,157,-0.22594999999999996,h1,h4,-0.174,-0.024153099999999997
53,e53-h1-h5-g0,h1,h5,2026-05-28 09:19:37.145057+00:00,5.79,25.4525,0.121,0.6,-0.172,158,-0.21195,h1,h5,-0.172,-0.022318499999999998
53,e53-h2-h4-g1,h2,h4,2026-05-28 09:19:37.287819+00:00,5.05,21.502000000000002,0.112,0.76,-0.161,159,-0.2085,h2,h4,-0.161,-0.022617199999999997
54,e54-h1-h5-g0,h1,h5,2026-05-28 09:20:10.228062+00:00,7.23,22.759,0.117,1.0,-0.184,160,-0.20834999999999998,h1,h5,-0.184,-0.0261144
54,e54-h2-h4-g1,h2,h4,2026-05-28 09:20:11.045380+00:00,3.79,22.088,0.081,39.0,-0.453,161,-0.22185000000000002,h2,h4,-0.453,-0.1619798
54,e54-h1-h4-g2,h1,h4,2026-05-28 09:20:11.046692+00:00,0.816,23.445999999999998,0.058,57.0,-0.468,162,-0.23635,h1,h4,-0.468,-0.16391519999999998
55,e55-h1-h5-g0,h1,h5,2026-05-28 09:20:42.987351+00:00,4.04,24.8375,0.116,0.96,-0.208,163,-0.23874999999999996,h1,h5,-0.208,-0.028034499999999997
55,e55-h2-h4-g1,h2,h4,2026-05-28 09:20:44.884539+00:00,6.0,22.0835,0.117,1.4,-0.188,164,-0.24045,h2,h4,-0.188,-0.032201099999999996
55,e55-h1-h4-g2,h1,h4,2026-05-28 09:20:44.885057+00:00,5.16,22.439,0.112,0.7,-0.155,165,-0.22400000000000003,h1,h4,-0.155,-0.0222354
56,e56-h2-h4-g1,h2,h4,2026-05-28 09:21:19.818149+00:00,6.22,25.463,0.114,1.0,-0.224,166,-0.21164999999999998,h2,h4,-0.224,-0.0281318
56,e56-h1-h5-g0,h1,h5,2026-05-28 09:21:19.819070+00:00,11.0,24.990000000000002,0.116,0.9,-0.21,167,-0.21309999999999998,h1,h5,-0.21,-0.024442
56,e56-h1-h4-g2,h1,h4,2026-05-28 09:21:20.641967+00:00,5.78,22.0895,0.115,1.4,-0.192,168,-0.21405,h1,h4,-0.192,-0.0322867
57,e57-h2-h4-g1,h2,h4,2026-05-28 09:21:54.745939+00:00,7.66,26.111,0.119,0.95,-0.238,169,-0.21725000000000003,h2,h4,-0.238,-0.027209599999999997
57,e57-h1-h5-g0,h1,h5,2026-05-28 09:21:54.747035+00:00,8.3,26.7055,0.114,0.91,-0.234,170,-0.21945,h1,h5,-0.234,-0.026695299999999998
57,e57-h1-h4-g2,h1,h4,2026-05-28 09:21:56.340240+00:00,6.02,24.22,0.129,1.1,-0.225,171,-0.2205,h1,h4,-0.225,-0.029011
58,e58-h2-h4-g1,h2,h4,2026-05-28 09:22:31.734418+00:00,6.11,22.987000000000002,0.118,1.1,-0.197,172,-0.22149999999999997,h2,h4,-0.197,-0.0282022
58,e58-h1-h5-g0,h1,h5,2026-05-28 09:22:31.735289+00:00,5.56,23.1815,0.116,0.7,-0.175,173,-0.22144999999999998,h1,h5,-0.175,-0.022532899999999998
58,e58-h1-h4-g2,h1,h4,2026-05-28 09:22:31.736086+00:00,10.2,22.206000000000003,0.116,0.96,-0.187,174,-0.22055000000000002,h1,h4,-0.187,-0.023991600000000002
59,e59-h1-h5-g0,h1,h5,2026-05-28 09:23:06.298316+00:00,3.82,26.637999999999998,0.121,0.64,-0.192,175,-0.22105000000000002,h1,h5,-0.192,-0.024417799999999996
59,e59-h2-h4-g1,h2,h4,2026-05-28 09:23:06.300240+00:00,4.85,22.988,0.115,1.1,-0.181,176,-0.2209,h2,h4,-0.181,-0.028697800000000002
59,e59-h1-h4-g2,h1,h4,2026-05-28 09:23:06.301116+00:00,9.41,21.8715,0.113,1.0,-0.182,177,-0.2213,h1,h4,-0.182,-0.024697900000000002
60,e60-h1-h5-g0,h1,h5,2026-05-28 09:23:38.332210+00:00,3.65,24.801000000000002,0.117,0.73,-0.189,178,-0.22215,h1,h5,-0.189,-0.024721600000000003
60,e60-h2-h4-g1,h2,h4,2026-05-28 09:23:38.735145+00:00,4.75,25.822000000000003,0.14,0.77,-0.165,179,-0.22235,h2,h4,-0.165,-0.0255632
60,e60-h1-h4-g2,h1,h4,2026-05-28 09:23:40.354345+00:00,5.76,22.073,0.117,1.2,-0.19,180,-0.22265000000000001,h1,h4,-0.19,-0.0292908
61,e61-h1-h5-g0,h1,h5,2026-05-28 09:24:12.981866+00:00,3.45,25.08,0.137,0.65,-0.166,181,-0.20829999999999999,h1,h5,-0.166,-0.023829
61,e61-h2-h4-g1,h2,h4,2026-05-28 09:24:12.982453+00:00,6.03,23.540999999999997,0.125,0.96,-0.204,182,-0.1951,h2,h4,-0.204,-0.026487599999999997
61,e61-h1-h4-g2,h1,h4,2026-05-28 09:24:13.263214+00:00,4.2,22.5265,0.115,0.98,-0.185,183,-0.19395,h1,h4,-0.185,-0.0268809
62,e62-h1-h4-g2,h1,h4,2026-05-28 09:24:44.426577+00:00,3.58,26.191,0.141,0.78,-0.181,184,-0.1936,h1,h4,-0.181,-0.0264056
62,e62-h2-h4-g1,h2,h4,2026-05-28 09:24:46.593775+00:00,4.96,24.012,0.118,1.2,-0.213,185,-0.1965,h2,h4,-0.213,-0.030777199999999998
62,e62-h1-h5-g0,h1,h5,2026-05-28 09:24:46.594249+00:00,3.73,29.413,0.158,0.63,-0.188,186,-0.19469999999999998,h1,h5,-0.188,-0.0260798
63,e63-h1-h5-g0,h1,h5,2026-05-28 09:25:17.710697+00:00,3.45,26.1415,0.142,0.7,-0.174,187,-0.1929,h1,h5,-0.174,-0.0252309
63,e63-h2-h4-g1,h2,h4,2026-05-28 09:25:19.620047+00:00,3.78,22.110500000000002,0.116,0.77,-0.168,188,-0.1917,h2,h4,-0.168,-0.0236523
63,e63-h1-h4-g2,h1,h4,2026-05-28 09:25:19.859713+00:00,5.06,22.106,0.11,0.86,-0.176,189,-0.18860000000000002,h1,h4,-0.176,-0.0244696
64,e64-h2-h4-g1,h2,h4,2026-05-28 09:25:53.851155+00:00,6.77,22.298499999999997,0.118,1.1,-0.197,190,-0.18675000000000003,h2,h4,-0.197,-0.027525099999999997
64,e64-h1-h5-g0,h1,h5,2026-05-28 09:25:53.851444+00:00,9.99,24.0905,0.117,1.0,-0.196,191,-0.1853,h1,h5,-0.196,-0.025809299999999997
64,e64-h1-h4-g2,h1,h4,2026-05-28 09:25:53.851711+00:00,5.7,25.8215,0.117,0.87,-0.178,192,-0.18434999999999999,h1,h4,-0.178,-0.0266139
65,e65-h2-h4-g1,h2,h4,2026-05-28 09:26:25.231464+00:00,3.75,22.935499999999998,0.124,0.8,-0.166,193,-0.1839,h2,h4,-0.166,-0.0246333
65,e65-h1-h5-g0,h1,h5,2026-05-28 09:26:28.651025+00:00,6.26,22.4285,0.116,0.97,-0.193,194,-0.18419999999999997,h1,h5,-0.193,-0.025851100000000002
65,e65-h1-h4-g2,h1,h4,2026-05-28 09:26:28.651327+00:00,5.49,24.4185,0.109,0.78,-0.174,195,-0.18330000000000002,h1,h4,-0.174,-0.0244821
66,e66-h2-h4-g1,h2,h4,2026-05-28 09:27:02.232903+00:00,5.85,23.5075,0.121,1.2,-0.217,196,-0.1851,h2,h4,-0.217,-0.030127499999999998
66,e66-h1-h5-g0,h1,h5,2026-05-28 09:27:02.233655+00:00,6.83,24.6595,0.114,1.0,-0.205,197,-0.18625,h1,h5,-0.205,-0.027405699999999998
66,e66-h1-h4-g2,h1,h4,2026-05-28 09:27:02.234384+00:00,8.8,22.881,0.115,1.1,-0.186,198,-0.1861,h1,h4,-0.186,-0.027053599999999997
67,e67-h1-h5-g0,h1,h5,2026-05-28 09:27:36.091599+00:00,6.78,29.377499999999998,0.114,1.0,-0.234,199,-0.18955,h1,h5,-0.234,-0.030256499999999995
67,e67-h2-h4-g1,h2,h4,2026-05-28 09:27:36.093053+00:00,5.03,22.128500000000003,0.12,1.2,-0.189,200,-0.1895,h2,h4,-0.189,-0.0296251
67,e67-h1-h4-g2,h1,h4,2026-05-28 09:27:36.093707+00:00,9.26,21.911499999999997,0.114,1.0,-0.187,201,-0.19055,h1,h4,-0.187,-0.0247849
68,e68-h1-h5-g0,h1,h5,2026-05-28 09:28:09.003966+00:00,3.62,25.570500000000003,0.135,0.64,-0.167,202,-0.1887,h1,h5,-0.167,-0.023899300000000002
68,e68-h1-h4-g2,h1,h4,2026-05-28 09:28:09.004631+00:00,6.24,25.863,0.114,1.1,-0.183,203,-0.1886,h1,h4,-0.183,-0.029863800000000003
68,e68-h2-h4-g1,h2,h4,2026-05-28 09:28:10.325650+00:00,6.32,24.326999999999998,0.123,1.4,-0.219,204,-0.1905,h2,h4,-0.219,-0.03343719999999999
69,e69-h1-h5-g0,h1,h5,2026-05-28 09:28:44.056565+00:00,6.28,33.757999999999996,0.122,0.86,-0.322,205,-0.19594999999999999,h1,h5,-0.322,-0.031008799999999993
69,e69-h1-h4-g2,h1,h4,2026-05-28 09:28:44.057921+00:00,3.64,25.804499999999997,0.163,0.82,-0.165,206,-0.1948,h1,h4,-0.165,-0.026815699999999998
69,e69-h2-h4-g1,h2,h4,2026-05-28 09:28:44.058634+00:00,8.9,23.0885,0.119,1.2,-0.184,207,-0.1953,h2,h4,-0.184,-0.028650099999999998
70,e70-h1-h4-g2,h1,h4,2026-05-28 09:29:18.561143+00:00,3.76,22.793,0.124,0.72,-0.179,208,-0.19585,h1,h4,-0.179,-0.023343799999999998
70,e70-h1-h5-g0,h1,h5,2026-05-28 09:29:18.562106+00:00,6.67,25.154,0.121,0.95,-0.214,209,-0.19775,h1,h5,-0.214,-0.027037399999999996
70,e70-h2-h4-g1,h2,h4,2026-05-28 09:29:18.562982+00:00,10.4,25.052500000000002,0.119,1.1,-0.195,210,-0.19765,h2,h4,-0.195,-0.0277285
71,e71-h2-h4-g1,h2,h4,2026-05-28 09:29:49.504199+00:00,3.49,232.2825,0.137,0.79,-0.58,211,-0.21685,h2,h4,-0.58,-0.1502345
71,e71-h1-h5-g0,h1,h5,2026-05-28 09:29:54.861630+00:00,13.2,444.5585,22.807,2.3,-0.661,212,-0.24100000000000002,h1,h5,-0.661,-0.3643760999999999
71,e71-h1-h4-g2,h1,h4,2026-05-28 09:29:54.882036+00:00,15.1,588.865,1.13,1.0,-0.577,213,-0.26155,h1,h4,-0.577,-0.31235
72,e72-h1-h4-g2,h1,h4,2026-05-28 09:30:27.710282+00:00,6.51,23.889499999999998,0.116,1.0,-0.217,214,-0.26275,h1,h4,-0.217,-0.027077699999999996
72,e72-h1-h5-g0,h1,h5,2026-05-28 09:30:29.531606+00:00,7.37,26.634999999999998,0.115,0.98,-0.218,215,-0.26494999999999996,h1,h5,-0.218,-0.028078
72,e72-h2-h4-g1,h2,h4,2026-05-28 09:30:29.532714+00:00,4.22,23.0685,0.114,0.71,-0.172,216,-0.2627,h2,h4,-0.172,-0.023145099999999995
73,e73-h1-h5-g0,h1,h5,2026-05-28 09:31:01.536037+00:00,3.83,27.325000000000003,0.137,0.69,-0.182,217,-0.26155,h1,h5,-0.182,-0.025623999999999997
73,e73-h2-h4-g1,h2,h4,2026-05-28 09:31:02.881109+00:00,3.76,24.303,0.119,0.97,-0.215,218,-0.263,h2,h4,-0.215,-0.0279848
73,e73-h1-h4-g2,h1,h4,2026-05-28 09:31:02.882367+00:00,4.77,23.108,0.118,0.69,-0.162,219,-0.25939999999999996,h1,h4,-0.162,-0.0226608
74,e74-h1-h4-g2,h1,h4,2026-05-28 09:31:34.678552+00:00,3.95,54.045,0.527,0.91,-0.404,220,-0.27015,h1,h4,-0.404,-0.046077999999999994
74,e74-h2-h4-g1,h2,h4,2026-05-28 09:31:34.678991+00:00,3.72,37.5035,0.135,0.72,-0.183,221,-0.26995,h2,h4,-0.183,-0.0322191
74,e74-h1-h5-g0,h1,h5,2026-05-28 09:31:37.580796+00:00,5.93,24.3285,0.116,0.87,-0.212,222,-0.2722,h1,h5,-0.212,-0.025623099999999996
75,e75-h1-h4-g2,h1,h4,2026-05-28 09:32:12.184681+00:00,0.229,22.4545,0.079,57.0,-0.463,223,-0.2862,h1,h4,-0.463,-0.1636181
75,e75-h2-h4-g1,h2,h4,2026-05-28 09:32:12.185704+00:00,2.96,22.3265,0.072,40.0,-0.454,224,-0.29795,h2,h4,-0.454,-0.1624279
75,e75-h1-h5-g0,h1,h5,2026-05-28 09:32:12.186751+00:00,11.8,24.6525,0.117,1.0,-0.182,225,-0.29095,h1,h5,-0.182,-0.025422499999999997
76,e76-h2-h4-g1,h2,h4,2026-05-28 09:32:47.279607+00:00,5.1,24.512,0.121,0.74,-0.174,226,-0.2914,h2,h4,-0.174,-0.024130199999999997
76,e76-h1-h5-g0,h1,h5,2026-05-28 09:32:47.280460+00:00,8.81,23.165,0.117,0.82,-0.196,227,-0.292,h1,h5,-0.196,-0.023025999999999998
76,e76-h1-h4-g2,h1,h4,2026-05-28 09:32:47.281249+00:00,5.13,24.391,0.115,0.92,-0.181,228,-0.2921,h1,h4,-0.181,-0.026727599999999997
77,e77-h2-h4-g1,h2,h4,2026-05-28 09:33:22.565748+00:00,3.52,25.9995,0.127,0.73,-0.169,229,-0.28985,h2,h4,-0.169,-0.025522700000000002
77,e77-h1-h5-g0,h1,h5,2026-05-28 09:33:22.566049+00:00,5.31,22.178,0.12,0.64,-0.171,230,-0.28865,h1,h5,-0.171,-0.021142799999999996
77,e77-h1-h4-g2,h1,h4,2026-05-28 09:33:22.566367+00:00,11.6,27.714,0.122,0.89,-0.204,231,-0.26985000000000003,h1,h4,-0.204,-0.025704399999999995
78,e78-h2-h4-g1,h2,h4,2026-05-28 09:33:54.879471+00:00,3.64,24.149,0.132,0.72,-0.168,232,-0.2452,h2,h4,-0.168,-0.024229399999999998
78,e78-h1-h4-g2,h1,h4,2026-05-28 09:33:55.309746+00:00,4.28,21.948,0.118,1.0,-0.182,233,-0.22544999999999998,h1,h4,-0.182,-0.0268108
78,e78-h1-h5-g0,h1,h5,2026-05-28 09:33:55.310050+00:00,3.69,27.0965,0.123,0.73,-0.209,234,-0.22505000000000003,h1,h5,-0.209,-0.026100899999999996
79,e79-h2-h4-g1,h2,h4,2026-05-28 09:34:29.494381+00:00,4.1,26.439500000000002,0.126,0.92,-0.219,235,-0.22510000000000002,h2,h4,-0.219,-0.028401700000000002
79,e79-h1-h5-g0,h1,h5,2026-05-28 09:34:29.495532+00:00,8.05,22.3135,0.117,0.87,-0.175,236,-0.22525,h1,h5,-0.175,-0.0235691
79,e79-h1-h4-g2,h1,h4,2026-05-28 09:34:29.496630+00:00,7.92,22.751,0.123,0.72,-0.197,237,-0.22600000000000003,h1,h4,-0.197,-0.0216516
80,e80-h1-h4-g2,h1,h4,2026-05-28 09:35:03.347474+00:00,7.47,22.233,0.114,0.93,-0.191,238,-0.22480000000000003,h1,h4,-0.191,-0.024643799999999997
80,e80-h2-h4-g1,h2,h4,2026-05-28 09:35:03.347769+00:00,8.51,22.832,0.12,0.91,-0.199,239,-0.22665000000000002,h2,h4,-0.199,-0.0243052
80,e80-h1-h5-g0,h1,h5,2026-05-28 09:35:03.348066+00:00,6.06,23.3855,0.107,0.65,-0.176,240,-0.21525000000000002,h1,h5,-0.176,-0.0216783
81,e81-h1-h4-g2,h1,h4,2026-05-28 09:35:34.869464+00:00,3.7,23.991500000000002,0.116,0.88,-0.176,241,-0.2149,h1,h4,-0.176,-0.026462899999999998
81,e81-h1-h5-g0,h1,h5,2026-05-28 09:35:36.430410+00:00,4.68,24.5785,0.13,0.63,-0.159,242,-0.21225,h1,h5,-0.159,-0.0227151
81,e81-h2-h4-g1,h2,h4,2026-05-28 09:35:36.974147+00:00,4.3,21.9625,0.112,0.67,-0.168,243,-0.19749999999999998,h2,h4,-0.168,-0.0218435
82,e82-h1-h4-g2,h1,h4,2026-05-28 09:36:10.482021+00:00,6.57,24.1085,0.122,1.0,-0.211,244,-0.18535000000000001,h1,h4,-0.211,-0.027203099999999997
82,e82-h2-h4-g1,h2,h4,2026-05-28 09:36:10.786607+00:00,4.91,22.927999999999997,0.116,1.0,-0.191,245,-0.18580000000000002,h2,h4,-0.191,-0.027140799999999996
82,e82-h1-h5-g0,h1,h5,2026-05-28 09:36:10.788054+00:00,3.54,22.85,0.116,0.68,-0.172,246,-0.1857,h1,h5,-0.172,-0.022842
83,e83-h1-h5-g0,h1,h5,2026-05-28 09:36:44.270235+00:00,4.9,232.74349999999998,4.947,1.2,-0.601,247,-0.20595,h1,h5,-0.601,-0.1705271
83,e83-h2-h4-g1,h2,h4,2026-05-28 09:36:44.271347+00:00,4.29,107.39750000000001,0.13,0.75,-0.518,248,-0.22280000000000003,h2,h4,-0.518,-0.0743625
83,e83-h1-h4-g2,h1,h4,2026-05-28 09:36:44.272158+00:00,6.59,172.5975,0.198,0.9,-0.521,249,-0.2404,h1,h4,-0.521,-0.11501649999999998
84,e84-h1-h5-g0,h1,h5,2026-05-28 09:37:17.304755+00:00,7.11,24.3995,0.113,0.92,-0.196,250,-0.24165,h1,h5,-0.196,-0.025934699999999998
84,e84-h1-h4-g2,h1,h4,2026-05-28 09:37:17.305404+00:00,3.82,24.6705,0.127,0.66,-0.174,251,-0.24015,h1,h4,-0.174,-0.0235553
84,e84-h2-h4-g1,h2,h4,2026-05-28 09:37:18.168593+00:00,4.36,22.825,0.117,0.96,-0.193,252,-0.2414,h2,h4,-0.193,-0.026701999999999997
85,e85-h1-h5-g0,h1,h5,2026-05-28 09:37:49.393924+00:00,3.65,21.922,0.125,0.8,-0.176,253,-0.2411,h1,h5,-0.176,-0.0240682
85,e85-h2-h4-g1,h2,h4,2026-05-28 09:37:52.977763+00:00,3.78,22.002000000000002,0.12,0.63,-0.158,254,-0.23854999999999998,h2,h4,-0.158,-0.0214992
85,e85-h1-h4-g2,h1,h4,2026-05-28 09:37:52.978818+00:00,7.32,22.744999999999997,0.119,1.1,-0.209,255,-0.23805,h1,h4,-0.209,-0.027575999999999996
86,e86-h1-h4-g2,h1,h4,2026-05-28 09:38:28.328285+00:00,3.95,23.522,0.125,0.8,-0.166,256,-0.23759999999999998,h1,h4,-0.166,-0.0249082
86,e86-h1-h5-g0,h1,h5,2026-05-28 09:38:28.328935+00:00,5.02,26.7325,0.141,0.65,-0.17,257,-0.23625000000000002,h1,h5,-0.17,-0.024204500000000004
86,e86-h2-h4-g1,h2,h4,2026-05-28 09:38:28.329562+00:00,12.2,20.806,0.116,1.0,-0.174,258,-0.2354,h2,h4,-0.174,-0.022951600000000003
87,e87-h1-h5-g0,h1,h5,2026-05-28 09:39:01.187959+00:00,5.11,26.5025,0.127,1.0,-0.241,259,-0.2375,h1,h5,-0.241,-0.029238499999999997
87,e87-h2-h4-g1,h2,h4,2026-05-28 09:39:02.775143+00:00,4.52,22.4115,0.119,0.86,-0.181,260,-0.23775,h2,h4,-0.181,-0.0248959
87,e87-h1-h4-g2,h1,h4,2026-05-28 09:39:02.776127+00:00,6.19,21.2435,0.113,1.0,-0.183,261,-0.23810000000000003,h1,h4,-0.183,-0.025609100000000003
88,e88-h1-h4-g2,h1,h4,2026-05-28 09:39:37.589228+00:00,5.34,21.677,0.114,1.1,-0.193,262,-0.2398,h1,h4,-0.193,-0.0277122
88,e88-h2-h4-g1,h2,h4,2026-05-28 09:39:37.590143+00:00,5.58,24.355,0.122,0.71,-0.164,263,-0.23959999999999998,h2,h4,-0.164,-0.023397
88,e88-h1-h5-g0,h1,h5,2026-05-28 09:39:37.591029+00:00,7.77,24.380499999999998,0.116,0.83,-0.208,264,-0.23945,h1,h5,-0.208,-0.024318299999999994
89,e89-h2-h4-g1,h2,h4,2026-05-28 09:40:09.148187+00:00,3.65,21.8315,0.114,0.68,-0.167,265,-0.23825,h2,h4,-0.167,-0.0221809
89,e89-h1-h4-g2,h1,h4,2026-05-28 09:40:09.723486+00:00,4.35,22.676000000000002,0.11,0.78,-0.174,266,-0.23835,h1,h4,-0.174,-0.023895600000000003
89,e89-h1-h5-g0,h1,h5,2026-05-28 09:40:10.587176+00:00,4.48,23.8915,0.131,0.63,-0.153,267,-0.21595,h1,h5,-0.153,-0.0223859
90,e90-h2-h4-g1,h2,h4,2026-05-28 09:40:45.646854+00:00,10.0,23.8875,0.124,0.99,-0.207,268,-0.2004,h2,h4,-0.207,-0.0255545
90,e90-h1-h4-g2,h1,h4,2026-05-28 09:40:45.648109+00:00,8.68,22.610500000000002,0.115,1.4,-0.19,269,-0.18385,h1,h4,-0.19,-0.031439299999999996
90,e90-h1-h5-g0,h1,h5,2026-05-28 09:40:45.649313+00:00,7.5,22.9225,0.124,0.99,-0.205,270,-0.1843,h1,h5,-0.205,-0.0259755
91,e91-h1-h4-g2,h1,h4,2026-05-28 09:41:21.153452+00:00,6.75,22.985,0.116,1.4,-0.197,271,-0.18545,h1,h4,-0.197,-0.032438999999999996
91,e91-h1-h5-g0,h1,h5,2026-05-28 09:41:21.153717+00:00,12.3,26.945,0.122,1.2,-0.185,272,-0.18505,h1,h5,-0.185,-0.029613
91,e91-h2-h4-g1,h2,h4,2026-05-28 09:41:21.153977+00:00,12.8,22.947499999999998,0.118,1.0,-0.194,273,-0.18595,h2,h4,-0.194,-0.0240025
92,e92-h1-h4-g2,h1,h4,2026-05-28 09:41:52.523174+00:00,3.54,25.521,0.148,0.67,-0.159,274,-0.186,h1,h4,-0.159,-0.0243906
92,e92-h1-h5-g0,h1,h5,2026-05-28 09:41:54.296118+00:00,5.36,21.503500000000003,0.115,1.1,-0.181,275,-0.1846,h1,h5,-0.181,-0.027603100000000002
92,e92-h2-h4-g1,h2,h4,2026-05-28 09:41:54.965404+00:00,3.73,21.755000000000003,0.116,0.69,-0.164,276,-0.1845,h2,h4,-0.164,-0.022259
93,e93-h1-h5-g0,h1,h5,2026-05-28 09:42:28.962856+00:00,3.65,26.5245,0.135,0.73,-0.174,277,-0.1847,h1,h5,-0.174,-0.0258097
93,e93-h2-h4-g1,h2,h4,2026-05-28 09:42:28.963114+00:00,9.96,29.1535,0.118,0.92,-0.188,278,-0.1854,h2,h4,-0.188,-0.0276621
93,e93-h1-h4-g2,h1,h4,2026-05-28 09:42:28.963367+00:00,5.37,28.783500000000004,0.123,0.71,-0.174,279,-0.18205,h1,h4,-0.174,-0.026141099999999997
94,e94-h1-h5-g0,h1,h5,2026-05-28 09:43:01.802947+00:00,5.8,27.363500000000002,0.127,1.3,-0.251,280,-0.18555,h1,h5,-0.251,-0.0339791
94,e94-h1-h4-g2,h1,h4,2026-05-28 09:43:02.479851+00:00,3.88,21.1525,0.112,0.72,-0.16,281,-0.1844,h1,h4,-0.16,-0.022275499999999997
94,e94-h2-h4-g1,h2,h4,2026-05-28 09:43:02.873043+00:00,5.56,23.872500000000002,0.11,0.76,-0.173,282,-0.1834,h2,h4,-0.173,-0.023829499999999997
95,e95-h1-h5-g0,h1,h5,2026-05-28 09:43:35.843201+00:00,5.9,24.5945,0.118,1.2,-0.217,283,-0.18605,h1,h5,-0.217,-0.030750699999999995
95,e95-h2-h4-g1,h2,h4,2026-05-28 09:43:35.843563+00:00,3.93,24.038,0.115,1.0,-0.2,284,-0.18565,h2,h4,-0.2,-0.0281958
95,e95-h1-h4-g2,h1,h4,2026-05-28 09:43:37.228088+00:00,6.79,21.6535,0.114,0.89,-0.182,285,-0.18639999999999998,h1,h4,-0.182,-0.0239681
96,e96-h1-h4-g2,h1,h4,2026-05-28 09:44:09.871142+00:00,5.38,21.859,0.114,1.2,-0.19,286,-0.18719999999999998,h1,h4,-0.19,-0.029305400000000002
96,e96-h1-h5-g0,h1,h5,2026-05-28 09:44:10.519806+00:00,5.04,21.9825,0.108,0.58,-0.159,287,-0.1875,h1,h5,-0.159,-0.0201975
96,e96-h2-h4-g1,h2,h4,2026-05-28 09:44:11.158516+00:00,4.39,21.3385,0.112,0.64,-0.16,288,-0.18515,h2,h4,-0.16,-0.020983099999999998
97,e97-h2-h4-g1,h2,h4,2026-05-28 09:44:42.329451+00:00,3.58,23.6275,0.126,0.71,-0.168,289,-0.18405,h2,h4,-0.168,-0.023772500000000002
97,e97-h1-h4-g2,h1,h4,2026-05-28 09:44:46.151214+00:00,6.03,22.315,0.114,0.77,-0.189,290,-0.18325,h1,h4,-0.189,-0.022869
97,e97-h1-h5-g0,h1,h5,2026-05-28 09:44:46.152127+00:00,4.42,23.21,0.111,0.63,-0.17,291,-0.1819,h1,h5,-0.17,-0.021941000000000002
98,e98-h1-h5-g0,h1,h5,2026-05-28 09:45:18.796301+00:00,3.41,24.296,0.114,0.61,-0.172,292,-0.18125,h1,h5,-0.172,-0.0227056
98,e98-h1-h4-g2,h1,h4,2026-05-28 09:45:18.797698+00:00,3.7,25.100499999999997,0.149,0.72,-0.156,293,-0.17935,h1,h4,-0.156,-0.024827299999999997
98,e98-h2-h4-g1,h2,h4,2026-05-28 09:45:18.799750+00:00,3.72,22.8525,0.116,0.87,-0.176,294,-0.1802,h2,h4,-0.176,-0.0256215
99,e99-h2-h4-g1,h2,h4,2026-05-28 09:45:53.313179+00:00,3.64,25.9535,0.129,0.69,-0.178,295,-0.18005,h2,h4,-0.178,-0.024853099999999996
99,e99-h1-h4-g2,h1,h4,2026-05-28 09:45:53.313949+00:00,3.9,24.7095,0.114,0.89,-0.198,296,-0.18175,h1,h4,-0.198,-0.026957699999999998
99,e99-h1-h5-g0,h1,h5,2026-05-28 09:45:53.314661+00:00,10.0,26.2205,0.122,0.92,-0.211,297,-0.1836,h1,h5,-0.211,-0.0258983
100,e100-h1-h4-g2,h1,h4,2026-05-28 09:46:27.271361+00:00,7.21,26.9935,0.115,1.3,-0.239,298,-0.18614999999999998,h1,h4,-0.239,-0.033157099999999995
