state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.199,-0.199,-0.206,-0.123,-0.14,5,216
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.225,-0.225,-0.228,-0.058,-0.095,6,217
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.225,-0.225,-0.228,-0.058,-0.095,6,218
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.203,-0.203,-0.227,0.0,-0.045,4,219
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.203,-0.203,-0.227,0.0,-0.045,4,220
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.2,-0.2,-0.209,-0.067,-0.096,3,221
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.2,-0.2,-0.209,-0.067,-0.096,3,222
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.171,-0.171,-0.204,-0.109,-0.123,11,223
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.171,-0.171,-0.204,-0.109,-0.123,11,224
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.187,-0.187,-0.226,-0.071,-0.096,12,225
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.187,-0.187,-0.226,-0.071,-0.096,12,226
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.182,-0.182,-0.208,-0.04,-0.071,3,227
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.182,-0.182,-0.208,-0.04,-0.071,3,228
"('h1', 'h5', 'util4', 'active0', 'rtt0', 'loss1')",3,-0.278,-0.278,-0.207,0.0,-0.061,1,229
"('h5', 'h1', 'util4', 'active0', 'rtt0', 'loss1')",3,-0.278,-0.278,-0.207,0.0,-0.061,1,230
"('h2', 'h4', 'util4', 'active1', 'rtt0', 'loss2')",3,-0.185,-0.185,-0.207,-0.04,-0.072,5,231
"('h4', 'h2', 'util4', 'active1', 'rtt0', 'loss2')",3,-0.185,-0.185,-0.207,-0.04,-0.072,5,232
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss2')",3,-0.281,-0.281,-0.228,0.0,-0.062,3,233
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss2')",3,-0.281,-0.281,-0.228,0.0,-0.062,3,234
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.188,-0.188,-0.226,-0.07,-0.096,7,235
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.188,-0.188,-0.226,-0.07,-0.096,7,236
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss1')",4,-0.177,-0.177,-0.206,0.0,-0.039,3,237
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss1')",4,-0.177,-0.177,-0.206,0.0,-0.039,3,238
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.205,-0.205,-0.207,0.0,-0.045,2,239
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.205,-0.205,-0.207,0.0,-0.045,2,240
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.191,-0.191,-0.225,-0.093,-0.114,5,241
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.191,-0.191,-0.225,-0.093,-0.114,5,242
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss1')",4,-0.216,-0.216,-0.207,0.0,-0.048,2,243
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss1')",4,-0.216,-0.216,-0.207,0.0,-0.048,2,244
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.173,-0.173,-0.206,-0.115,-0.127,10,245
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.173,-0.173,-0.206,-0.115,-0.127,10,246
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.179,-0.179,-0.205,0.0,-0.039,1,247
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.179,-0.179,-0.205,0.0,-0.039,1,248
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.189,-0.189,-0.223,0.0,-0.042,4,249
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.189,-0.189,-0.223,0.0,-0.042,4,250
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss1')",3,-0.164,-0.164,-0.221,0.0,-0.036,1,251
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss1')",3,-0.164,-0.164,-0.221,0.0,-0.036,1,252
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.182,-0.182,-0.205,-0.061,-0.088,6,253
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.182,-0.182,-0.205,-0.061,-0.088,6,254
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.179,-0.179,-0.204,0.0,-0.039,2,255
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.179,-0.179,-0.204,0.0,-0.039,2,256
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss1')",3,-0.188,-0.188,-0.204,0.0,-0.041,2,257
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss1')",3,-0.188,-0.188,-0.204,0.0,-0.041,2,258
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.277,-0.277,-0.207,-0.139,-0.169,6,259
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.277,-0.277,-0.207,-0.139,-0.169,6,260
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.177,-0.177,-0.203,-0.163,-0.166,17,261
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.177,-0.177,-0.203,-0.163,-0.166,17,262
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss2')",3,-0.185,-0.185,-0.206,0.0,-0.041,3,263
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss2')",3,-0.185,-0.185,-0.206,0.0,-0.041,3,264
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.186,-0.186,-0.22,-0.096,-0.116,14,265
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.186,-0.186,-0.22,-0.096,-0.116,14,266
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss2')",4,-0.211,-0.211,-0.219,0.0,-0.046,2,267
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss2')",4,-0.211,-0.211,-0.219,0.0,-0.046,2,268
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.176,-0.176,-0.202,-0.166,-0.168,20,269
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.176,-0.176,-0.202,-0.166,-0.168,20,270
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.207,-0.207,-0.206,0.0,-0.046,8,271
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.207,-0.207,-0.206,0.0,-0.046,8,272
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss1')",4,-0.186,-0.186,-0.218,0.0,-0.041,2,273
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss1')",4,-0.186,-0.186,-0.218,0.0,-0.041,2,274
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.193,-0.193,-0.206,-0.127,-0.142,15,275
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.193,-0.193,-0.206,-0.127,-0.142,15,276
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.186,-0.186,-0.202,-0.094,-0.114,15,277
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.186,-0.186,-0.202,-0.094,-0.114,15,278
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss1')",3,-0.184,-0.184,-0.217,-0.036,-0.069,2,279
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss1')",3,-0.184,-0.184,-0.217,-0.036,-0.069,2,280
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss2')",3,-0.185,-0.185,-0.201,0.0,-0.041,1,281
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss2')",3,-0.185,-0.185,-0.201,0.0,-0.041,1,282
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.239,-0.239,-0.202,0.0,-0.053,4,283
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.239,-0.239,-0.202,0.0,-0.053,4,284
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss2')",3,-0.191,-0.191,-0.216,-0.042,-0.074,3,285
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss2')",3,-0.191,-0.191,-0.216,-0.042,-0.074,3,286
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss6')",3,-0.186,-0.186,-0.205,0.0,-0.041,1,287
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss6')",3,-0.186,-0.186,-0.205,0.0,-0.041,1,288
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss1')",3,-0.293,-0.293,-0.219,0.0,-0.064,3,289
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss1')",3,-0.293,-0.293,-0.219,0.0,-0.064,3,290
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.191,-0.191,-0.202,-0.062,-0.09,6,291
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.191,-0.191,-0.202,-0.062,-0.09,6,292
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss2')",3,-0.186,-0.186,-0.204,-0.037,-0.069,3,293
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss2')",3,-0.186,-0.186,-0.204,-0.037,-0.069,3,294
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss1')",3,-0.283,-0.283,-0.207,0.0,-0.062,2,295
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss1')",3,-0.283,-0.283,-0.207,0.0,-0.062,2,296
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.23,-0.23,-0.219,-0.09,-0.121,12,297
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.23,-0.23,-0.219,-0.09,-0.121,12,298
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.247,-0.247,-0.204,-0.158,-0.178,14,299
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.247,-0.247,-0.204,-0.158,-0.178,14,300
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.204,-0.204,-0.204,-0.169,-0.177,10,301
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.204,-0.204,-0.204,-0.169,-0.177,10,302
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.172,-0.172,-0.203,-0.168,-0.169,24,303
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.172,-0.172,-0.203,-0.168,-0.169,24,304
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.172,-0.172,-0.206,-0.069,-0.091,7,305
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.172,-0.172,-0.206,-0.069,-0.091,7,306
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss2')",4,-0.185,-0.185,-0.218,0.0,-0.041,1,307
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss2')",4,-0.185,-0.185,-0.218,0.0,-0.041,1,308
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.184,-0.184,-0.216,-0.042,-0.073,7,309
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.184,-0.184,-0.216,-0.042,-0.073,7,310
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss1')",3,-0.195,-0.195,-0.205,0.0,-0.043,2,311
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss1')",3,-0.195,-0.195,-0.205,0.0,-0.043,2,312
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss1')",3,-0.177,-0.177,-0.202,0.0,-0.039,4,313
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss1')",3,-0.177,-0.177,-0.202,0.0,-0.039,4,314
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.166,-0.166,-0.204,-0.115,-0.126,5,315
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.166,-0.166,-0.204,-0.115,-0.126,5,316
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.183,-0.183,-0.203,-0.088,-0.109,7,317
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.183,-0.183,-0.203,-0.088,-0.109,7,318
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.187,-0.187,-0.215,0.0,-0.041,2,319
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.187,-0.187,-0.215,0.0,-0.041,2,320
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss1')",4,-0.174,-0.174,-0.2,0.0,-0.038,4,321
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss1')",4,-0.174,-0.174,-0.2,0.0,-0.038,4,322
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.266,-0.266,-0.217,0.0,-0.058,2,323
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.266,-0.266,-0.217,0.0,-0.058,2,324
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.176,-0.176,-0.202,-0.044,-0.073,10,325
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.176,-0.176,-0.202,-0.044,-0.073,10,326
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.19,-0.19,-0.202,-0.075,-0.1,3,327
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.19,-0.19,-0.202,-0.075,-0.1,3,328
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.367,-0.367,-0.207,-0.169,-0.213,27,329
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.367,-0.367,-0.207,-0.169,-0.213,27,330
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss6')",3,-0.196,-0.196,-0.216,0.0,-0.043,2,331
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss6')",3,-0.196,-0.196,-0.216,0.0,-0.043,2,332
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss1')",4,-0.158,-0.158,-0.214,0.0,-0.035,2,333
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss1')",4,-0.158,-0.158,-0.214,0.0,-0.035,2,334
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.185,-0.185,-0.206,-0.039,-0.071,3,335
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.185,-0.185,-0.206,-0.039,-0.071,3,336
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss3')",3,-0.188,-0.188,-0.201,0.0,-0.041,1,337
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss3')",3,-0.188,-0.188,-0.201,0.0,-0.041,1,338
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.198,-0.198,-0.206,-0.114,-0.132,17,339
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.198,-0.198,-0.206,-0.114,-0.132,17,340
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss1')",3,-0.184,-0.184,-0.213,0.0,-0.04,2,341
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss1')",3,-0.184,-0.184,-0.213,0.0,-0.04,2,342
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.186,-0.186,-0.2,-0.126,-0.14,6,343
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.186,-0.186,-0.2,-0.126,-0.14,6,344
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss2')",3,-0.267,-0.267,-0.215,-0.081,-0.122,3,345
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss2')",3,-0.267,-0.267,-0.215,-0.081,-0.122,3,346
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.172,-0.172,-0.213,-0.083,-0.102,10,347
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.172,-0.172,-0.213,-0.083,-0.102,10,348
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.185,-0.185,-0.205,-0.09,-0.111,7,349
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.185,-0.185,-0.205,-0.09,-0.111,7,350
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.176,-0.176,-0.199,-0.14,-0.148,8,351
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.176,-0.176,-0.199,-0.14,-0.148,8,352
"('h1', 'h5', 'util4', 'active1', 'rtt0', 'loss1')",4,-0.199,-0.199,-0.205,0.0,-0.044,1,353
"('h5', 'h1', 'util4', 'active1', 'rtt0', 'loss1')",4,-0.199,-0.199,-0.205,0.0,-0.044,1,354
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.184,-0.184,-0.212,-0.06,-0.087,2,355
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.184,-0.184,-0.212,-0.06,-0.087,2,356
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.2,-0.2,-0.199,-0.042,-0.076,5,357
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.2,-0.2,-0.199,-0.042,-0.076,5,358
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.211,-0.211,-0.205,-0.123,-0.142,16,359
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.211,-0.211,-0.205,-0.123,-0.142,16,360
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.188,-0.188,-0.199,-0.054,-0.083,5,361
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.188,-0.188,-0.199,-0.054,-0.083,5,362
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.181,-0.181,-0.211,-0.041,-0.072,5,363
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.181,-0.181,-0.211,-0.041,-0.072,5,364
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss2')",3,-0.2,-0.2,-0.199,0.0,-0.044,1,365
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss2')",3,-0.2,-0.2,-0.199,0.0,-0.044,1,366
"('h1', 'h5', 'util4', 'active1', 'rtt0', 'loss1')",3,-0.185,-0.185,-0.204,0.0,-0.041,1,367
"('h5', 'h1', 'util4', 'active1', 'rtt0', 'loss1')",3,-0.185,-0.185,-0.204,0.0,-0.041,1,368
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.171,-0.171,-0.203,-0.178,-0.176,15,369
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.171,-0.171,-0.203,-0.178,-0.176,15,370
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss2')",3,-0.193,-0.193,-0.199,0.0,-0.042,1,371
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss2')",3,-0.193,-0.193,-0.199,0.0,-0.042,1,372
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.206,-0.206,-0.211,-0.038,-0.075,4,373
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.206,-0.206,-0.211,-0.038,-0.075,4,374
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss1')",4,-0.206,-0.206,-0.203,0.0,-0.045,2,375
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss1')",4,-0.206,-0.206,-0.203,0.0,-0.045,2,376
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.183,-0.183,-0.21,-0.116,-0.131,18,377
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.183,-0.183,-0.21,-0.116,-0.131,18,378
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss1')",4,-0.194,-0.194,-0.203,-0.045,-0.078,3,379
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss1')",4,-0.194,-0.194,-0.203,-0.045,-0.078,3,380
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss2')",3,-0.227,-0.227,-0.2,-0.069,-0.104,4,381
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss2')",3,-0.227,-0.227,-0.2,-0.069,-0.104,4,382
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.224,-0.224,-0.21,-0.121,-0.144,15,383
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.224,-0.224,-0.21,-0.121,-0.144,15,384
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.17,-0.17,-0.209,-0.043,-0.071,6,385
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.17,-0.17,-0.209,-0.043,-0.071,6,386
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss2')",3,-0.169,-0.169,-0.199,0.0,-0.037,1,387
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss2')",3,-0.169,-0.169,-0.199,0.0,-0.037,1,388
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.219,-0.219,-0.209,-0.131,-0.15,19,389
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.219,-0.219,-0.209,-0.131,-0.15,19,390
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.22,-0.22,-0.203,-0.176,-0.186,17,391
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.22,-0.22,-0.203,-0.176,-0.186,17,392
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.184,-0.184,-0.198,-0.121,-0.135,10,393
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.184,-0.184,-0.198,-0.121,-0.135,10,394
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.175,-0.175,-0.202,-0.142,-0.149,18,395
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.175,-0.175,-0.202,-0.142,-0.149,18,396
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.178,-0.178,-0.197,-0.142,-0.15,18,397
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.178,-0.178,-0.197,-0.142,-0.15,18,398
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss1')",4,-0.2,-0.2,-0.202,-0.038,-0.074,5,399
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss1')",4,-0.2,-0.2,-0.202,-0.038,-0.074,5,400
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.167,-0.167,-0.207,-0.114,-0.126,8,401
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.167,-0.167,-0.207,-0.114,-0.126,8,402
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.17,-0.17,-0.196,-0.073,-0.094,13,403
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.17,-0.17,-0.196,-0.073,-0.094,13,404
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.292,-0.292,-0.206,-0.043,-0.098,8,405
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.292,-0.292,-0.206,-0.043,-0.098,8,406
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss2')",3,-0.181,-0.181,-0.206,0.0,-0.04,1,407
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss2')",3,-0.181,-0.181,-0.206,0.0,-0.04,1,408
"('h1', 'h5', 'util0', 'active0', 'rtt1', 'loss1')",4,-0.167,-0.167,-0.204,0.0,-0.037,1,409
"('h5', 'h1', 'util0', 'active0', 'rtt1', 'loss1')",4,-0.167,-0.167,-0.204,0.0,-0.037,1,410
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.188,-0.188,-0.196,-0.135,-0.146,11,411
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.188,-0.188,-0.196,-0.135,-0.146,11,412
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.184,-0.184,-0.205,-0.075,-0.099,6,413
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.184,-0.184,-0.205,-0.075,-0.099,6,414
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss2')",4,-0.176,-0.176,-0.204,0.0,-0.039,1,415
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss2')",4,-0.176,-0.176,-0.204,0.0,-0.039,1,416
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.178,-0.178,-0.203,-0.186,-0.184,18,417
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.178,-0.178,-0.203,-0.186,-0.184,18,418
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.168,-0.168,-0.195,-0.076,-0.097,8,419
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.168,-0.168,-0.195,-0.076,-0.097,8,420
"('h1', 'h4', 'util4', 'active1', 'rtt0', 'loss1')",3,-0.187,-0.187,-0.203,0.0,-0.041,2,421
"('h4', 'h1', 'util4', 'active1', 'rtt0', 'loss1')",3,-0.187,-0.187,-0.203,0.0,-0.041,2,422
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.184,-0.184,-0.194,-0.146,-0.155,12,423
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.184,-0.184,-0.194,-0.146,-0.155,12,424
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.179,-0.179,-0.202,-0.065,-0.09,6,425
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.179,-0.179,-0.202,-0.065,-0.09,6,426
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.212,-0.212,-0.203,-0.14,-0.156,9,427
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.212,-0.212,-0.203,-0.14,-0.156,9,428
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.256,-0.256,-0.197,-0.15,-0.173,20,429
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.256,-0.256,-0.197,-0.15,-0.173,20,430
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.206,-0.206,-0.204,-0.096,-0.12,12,431
