episode,flow_id,src_x,dst_x,timestamp,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,decision,reward_rolling_mean,src_y,dst_y,controller_weighted_reward,computed_weighted_reward
12,e12-h2-h4-g1,h2,h4,2026-05-28 17:38:30.968414+00:00,64.3,28.241,0.325,0.055,-0.185,34,-0.14404999999999998,h2,h4,-0.185,-0.024110999999999997
12,e12-h1-h5-g0,h1,h5,2026-05-28 17:38:30.969065+00:00,19.9,25.536,0.134,0.17,-0.198,35,-0.1443,h1,h5,-0.198,-0.028914000000000002
12,e12-h1-h4-g2,h1,h4,2026-05-28 17:38:31.840869+00:00,18.2,22.6915,0.134,0.52,-0.183,36,-0.14705,h1,h4,-0.183,-0.0367395
13,e13-h1-h5-g0,h1,h5,2026-05-28 17:39:03.318677+00:00,64.9,24.5955,0.334,0.057,-0.129,37,-0.14625000000000002,h1,h5,-0.129,-0.0204835
13,e13-h2-h4-g1,h2,h4,2026-05-28 17:39:04.709462+00:00,64.3,22.639000000000003,0.328,0.054,-0.124,38,-0.14555,h2,h4,-0.124,-0.018485
13,e13-h1-h4-g2,h1,h4,2026-05-28 17:39:04.770308+00:00,65.1,26.011000000000003,0.323,0.07,-0.149,39,-0.14720000000000003,h1,h4,-0.149,-0.022247000000000006
14,e14-h1-h5-g0,h1,h5,2026-05-28 17:39:35.583400+00:00,64.8,28.0915,0.0,0.0,-0.173,40,-0.14984999999999998,h1,h5,-0.173,-0.0216115
14,e14-h2-h4-g1,h2,h4,2026-05-28 17:39:36.287423+00:00,64.9,24.689500000000002,0.33,0.085,-0.125,41,-0.14834999999999998,h2,h4,-0.125,-0.021409500000000005
14,e14-h1-h4-g2,h1,h4,2026-05-28 17:39:36.560709+00:00,65.4,27.1435,0.341,0.046,-0.147,42,-0.14755000000000001,h1,h4,-0.147,-0.022665499999999998
15,e15-h2-h4-g1,h2,h4,2026-05-28 17:40:08.316140+00:00,64.7,25.942,0.332,0.17,-0.162,43,-0.1478,h2,h4,-0.162,-0.025236
15,e15-h1-h4-g2,h1,h4,2026-05-28 17:40:08.319161+00:00,65.2,22.755,0.329,0.067,-0.118,44,-0.1476,h1,h4,-0.118,-0.018902999999999996
15,e15-h1-h5-g0,h1,h5,2026-05-28 17:40:08.515070+00:00,62.2,26.375,0.307,0.066,-0.154,45,-0.1473,h1,h5,-0.154,-0.022749
16,e16-h1-h5-g0,h1,h5,2026-05-28 17:40:39.566777+00:00,63.7,23.061,0.321,0.19,-0.148,46,-0.1482,h1,h5,-0.148,-0.023033
16,e16-h2-h4-g1,h2,h4,2026-05-28 17:40:40.447106+00:00,64.4,22.1575,0.325,0.061,-0.123,47,-0.1482,h2,h4,-0.123,-0.0181975
16,e16-h1-h4-g2,h1,h4,2026-05-28 17:40:41.131446+00:00,65.9,26.875999999999998,0.321,0.12,-0.174,48,-0.1506,h1,h4,-0.174,-0.024527999999999998
17,e17-h1-h4-g2,h1,h4,2026-05-28 17:41:14.053667+00:00,65.4,22.253500000000003,0.319,0.16,-0.134,49,-0.14984999999999998,h1,h4,-0.134,-0.0211515
17,e17-h1-h5-g0,h1,h5,2026-05-28 17:41:14.380736+00:00,66.0,27.4625,0.305,0.079,-0.169,50,-0.15089999999999998,h1,h5,-0.169,-0.023842499999999996
17,e17-h2-h4-g1,h2,h4,2026-05-28 17:41:14.805952+00:00,66.3,23.114,0.318,0.056,-0.12,51,-0.15065,h2,h4,-0.12,-0.0188
18,e18-h1-h4-g2,h1,h4,2026-05-28 17:41:46.316320+00:00,64.1,24.491,0.324,0.054,-0.144,52,-0.14994999999999997,h1,h4,-0.144,-0.020349
18,e18-h2-h4-g1,h2,h4,2026-05-28 17:41:47.098450+00:00,65.4,23.473,0.326,0.097,-0.137,53,-0.1498,h2,h4,-0.137,-0.020494999999999996
18,e18-h1-h5-g0,h1,h5,2026-05-28 17:41:48.545092+00:00,64.4,26.7335,0.326,0.051,-0.16,54,-0.14855000000000002,h1,h5,-0.16,-0.0224755
19,e19-h2-h4-g1,h2,h4,2026-05-28 17:42:19.864232+00:00,64.5,23.2665,0.324,0.062,-0.126,55,-0.14494999999999997,h2,h4,-0.126,-0.019324499999999998
19,e19-h1-h4-g2,h1,h4,2026-05-28 17:42:21.211340+00:00,65.1,27.311999999999998,0.326,0.1,-0.157,56,-0.14365,h1,h4,-0.157,-0.024453999999999997
19,e19-h1-h5-g0,h1,h5,2026-05-28 17:42:21.271208+00:00,64.3,27.3845,0.331,0.24,-0.165,57,-0.14545,h1,h5,-0.165,-0.028816500000000002
20,e20-h1-h4-g2,h1,h4,2026-05-28 17:42:53.208139+00:00,64.9,24.23,0.318,0.17,-0.151,58,-0.14679999999999999,h1,h4,-0.151,-0.023476000000000004
20,e20-h2-h4-g1,h2,h4,2026-05-28 17:42:53.861642+00:00,65.2,22.919,0.325,0.066,-0.125,59,-0.1456,h2,h4,-0.125,-0.019029
20,e20-h1-h5-g0,h1,h5,2026-05-28 17:42:54.013251+00:00,65.3,27.528,0.324,0.069,-0.16,60,-0.14495,h1,h5,-0.16,-0.023715999999999997
21,e21-h2-h4-g1,h2,h4,2026-05-28 17:43:25.693701+00:00,65.1,23.524,0.323,0.061,-0.129,61,-0.14515,h2,h4,-0.129,-0.01949
21,e21-h1-h5-g0,h1,h5,2026-05-28 17:43:27.458827+00:00,63.6,22.072499999999998,0.314,0.06,-0.123,62,-0.14395,h1,h5,-0.123,-0.018140499999999997
21,e21-h1-h4-g2,h1,h4,2026-05-28 17:43:27.938563+00:00,67.3,27.012999999999998,0.3,0.055,-0.154,63,-0.14355,h1,h4,-0.154,-0.022532999999999997
22,e22-h1-h4-g2,h1,h4,2026-05-28 17:43:59.047832+00:00,64.5,23.6825,0.326,0.22,-0.146,64,-0.14495,h1,h4,-0.146,-0.0244845
22,e22-h1-h5-g0,h1,h5,2026-05-28 17:44:01.046278+00:00,65.0,27.561,0.323,0.16,-0.167,65,-0.1456,h1,h5,-0.167,-0.026506999999999996
22,e22-h2-h4-g1,h2,h4,2026-05-28 17:44:01.993500+00:00,65.6,26.475499999999997,0.318,0.17,-0.16,66,-0.1462,h2,h4,-0.16,-0.025651499999999997
23,e23-h1-h5-g0,h1,h5,2026-05-28 17:44:33.741026+00:00,63.6,27.5075,0.319,0.056,-0.156,67,-0.14784999999999998,h1,h5,-0.156,-0.0234655
23,e23-h1-h4-g2,h1,h4,2026-05-28 17:44:33.842147+00:00,65.5,22.304000000000002,0.319,0.19,-0.13,68,-0.14565,h1,h4,-0.13,-0.022092
23,e23-h2-h4-g1,h2,h4,2026-05-28 17:44:34.847765+00:00,65.1,26.071,0.323,0.15,-0.158,69,-0.14685,h2,h4,-0.158,-0.024707000000000003
24,e24-h2-h4-g1,h2,h4,2026-05-28 17:45:06.247614+00:00,65.0,24.8645,0.33,0.046,-0.144,70,-0.1456,h2,h4,-0.144,-0.0204045
24,e24-h1-h5-g0,h1,h5,2026-05-28 17:45:06.708090+00:00,65.6,26.9815,0.325,0.1,-0.163,71,-0.14775,h1,h5,-0.163,-0.024071500000000003
24,e24-h1-h4-g2,h1,h4,2026-05-28 17:45:07.733992+00:00,66.5,27.5865,0.32,0.044,-0.157,72,-0.14840000000000003,h1,h4,-0.157,-0.0228965
25,e25-h1-h5-g0,h1,h5,2026-05-28 17:45:38.513576+00:00,63.5,22.028,0.324,0.059,-0.116,73,-0.14735,h1,h5,-0.116,-0.018095999999999998
