episode,flow_id,src_x,dst_x,timestamp,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,decision,reward_rolling_mean,src_y,dst_y,controller_weighted_reward,computed_weighted_reward
141,e141-h1-h4-g2,h1,h4,2026-05-28 15:12:46.060289+00:00,64.1,23.0415,0.331,0.066,-0.098,421,-0.1255,h1,h4,-0.098,-0.0192735
141,e141-h1-h5-g0,h1,h5,2026-05-28 15:12:47.414477+00:00,65.0,27.2655,0.328,0.051,-0.132,422,-0.12669999999999998,h1,h5,-0.132,-0.0229515
141,e141-h2-h4-g1,h2,h4,2026-05-28 15:12:47.618322+00:00,66.3,23.116,0.311,0.21,-0.107,423,-0.12585,h2,h4,-0.107,-0.023408
142,e142-h2-h4-g1,h2,h4,2026-05-28 15:13:18.878318+00:00,64.5,23.343,0.332,0.079,-0.099,424,-0.12569999999999998,h2,h4,-0.099,-0.019927
142,e142-h1-h5-g0,h1,h5,2026-05-28 15:13:19.814351+00:00,64.6,25.2545,0.315,0.16,-0.134,425,-0.12595,h1,h5,-0.134,-0.024224499999999996
142,e142-h1-h4-g2,h1,h4,2026-05-28 15:13:20.256810+00:00,64.5,26.2125,0.32,0.15,-0.128,426,-0.1274,h1,h4,-0.128,-0.0249025
143,e143-h2-h4-g1,h2,h4,2026-05-28 15:13:52.210701+00:00,65.1,23.057499999999997,0.328,0.22,-0.113,427,-0.12714999999999999,h2,h4,-0.113,-0.0238035
143,e143-h1-h4-g2,h1,h4,2026-05-28 15:13:52.759378+00:00,65.8,22.198500000000003,0.309,0.11,-0.101,428,-0.12585,h1,h4,-0.101,-0.019536500000000005
143,e143-h1-h5-g0,h1,h5,2026-05-28 15:13:53.030084+00:00,64.8,26.813,0.324,0.062,-0.12,429,-0.12349999999999998,h1,h5,-0.12,-0.022841
144,e144-h1-h4-g2,h1,h4,2026-05-28 15:14:25.713888+00:00,15.8,22.3445,0.13,0.29,-0.155,430,-0.12495,h1,h4,-0.155,-0.029724499999999997
144,e144-h2-h4-g1,h2,h4,2026-05-28 15:14:26.426998+00:00,66.8,28.7025,0.3,0.13,-0.14,431,-0.12664999999999998,h2,h4,-0.14,-0.0265225
144,e144-h1-h5-g0,h1,h5,2026-05-28 15:14:26.658771+00:00,21.1,24.1005,0.123,0.18,-0.156,432,-0.12735000000000002,h1,h5,-0.156,-0.027636499999999998
145,e145-h2-h4-g1,h2,h4,2026-05-28 15:14:58.595576+00:00,65.4,22.642,0.32,0.044,-0.093,433,-0.1274,h2,h4,-0.093,-0.018061999999999998
145,e145-h1-h5-g0,h1,h5,2026-05-28 15:14:58.793105+00:00,65.5,22.939,0.318,0.08,-0.106,434,-0.12685,h1,h5,-0.106,-0.019425
145,e145-h1-h4-g2,h1,h4,2026-05-28 15:14:59.098357+00:00,64.6,27.761,0.318,0.12,-0.145,435,-0.12555,h1,h4,-0.145,-0.025537
146,e146-h2-h4-g1,h2,h4,2026-05-28 15:15:30.783900+00:00,63.9,22.6665,0.317,0.051,-0.095,436,-0.12310000000000001,h2,h4,-0.095,-0.0184405
146,e146-h1-h5-g0,h1,h5,2026-05-28 15:15:30.852015+00:00,63.7,27.067,0.323,0.052,-0.121,437,-0.12135,h1,h5,-0.121,-0.022903
146,e146-h1-h4-g2,h1,h4,2026-05-28 15:15:31.990029+00:00,64.9,26.612499999999997,0.331,0.081,-0.135,438,-0.12274999999999998,h1,h4,-0.135,-0.0232145
147,e147-h2-h4-g1,h2,h4,2026-05-28 15:16:03.278868+00:00,64.7,22.953,0.323,0.15,-0.105,439,-0.12084999999999999,h2,h4,-0.105,-0.021629
147,e147-h1-h4-g2,h1,h4,2026-05-28 15:16:04.391038+00:00,62.7,22.176000000000002,0.312,0.042,-0.091,440,-0.1187,h1,h4,-0.091,-0.01779
147,e147-h1-h5-g0,h1,h5,2026-05-28 15:16:06.111214+00:00,64.8,25.5135,0.32,0.12,-0.127,441,-0.12014999999999998,h1,h5,-0.127,-0.023273500000000003
148,e148-h1-h4-g2,h1,h4,2026-05-28 15:16:38.913091+00:00,65.8,22.783,0.318,0.17,-0.108,442,-0.11895,h1,h4,-0.108,-0.021939000000000004
148,e148-h2-h4-g1,h2,h4,2026-05-28 15:16:39.921490+00:00,66.2,26.038,0.317,0.11,-0.129,443,-0.12004999999999999,h2,h4,-0.129,-0.023351999999999998
148,e148-h1-h5-g0,h1,h5,2026-05-28 15:16:40.482235+00:00,66.9,27.451500000000003,0.285,0.12,-0.132,444,-0.1217,h1,h5,-0.132,-0.024931500000000002
149,e149-h1-h5-g0,h1,h5,2026-05-28 15:17:13.263670+00:00,66.1,26.4125,0.32,0.24,-0.135,445,-0.12174999999999998,h1,h5,-0.135,-0.0276425
149,e149-h2-h4-g1,h2,h4,2026-05-28 15:17:13.786334+00:00,67.0,23.887,0.305,0.18,-0.108,446,-0.12075,h2,h4,-0.108,-0.023197
149,e149-h1-h4-g2,h1,h4,2026-05-28 15:17:14.648373+00:00,65.5,22.96,0.301,0.067,-0.106,447,-0.12040000000000002,h1,h4,-0.106,-0.019022
150,e150-h1-h5-g0,h1,h5,2026-05-28 15:17:46.124316+00:00,64.9,26.9015,0.325,0.17,-0.138,448,-0.12225000000000001,h1,h5,-0.138,-0.0261615
150,e150-h1-h4-g2,h1,h4,2026-05-28 15:17:46.379893+00:00,65.3,21.119500000000002,0.32,0.087,-0.088,449,-0.12065000000000001,h1,h4,-0.088,-0.0178395
150,e150-h2-h4-g1,h2,h4,2026-05-28 15:17:47.423338+00:00,63.9,23.055,0.331,0.054,-0.084,450,-0.11709999999999998,h2,h4,-0.084,-0.018947
151,e151-h1-h4-g2,h1,h4,2026-05-28 15:18:19.317046+00:00,63.5,22.3515,0.312,0.056,-0.086,451,-0.11440000000000002,h1,h4,-0.086,-0.0183055
151,e151-h2-h4-g1,h2,h4,2026-05-28 15:18:19.708344+00:00,65.1,22.253999999999998,0.326,0.16,-0.097,452,-0.11145000000000001,h2,h4,-0.097,-0.021196
151,e151-h1-h5-g0,h1,h5,2026-05-28 15:18:20.231838+00:00,65.0,26.487000000000002,0.329,0.091,-0.123,453,-0.11295,h1,h5,-0.123,-0.023375000000000003
152,e152-h1-h4-g2,h1,h4,2026-05-28 15:18:52.540059+00:00,65.5,24.0395,0.317,0.071,-0.098,454,-0.11255000000000001,h1,h4,-0.098,-0.0202535
152,e152-h1-h5-g0,h1,h5,2026-05-28 15:18:52.616395+00:00,65.0,26.041,0.322,0.067,-0.128,455,-0.1117,h1,h5,-0.128,-0.022195000000000003
152,e152-h2-h4-g1,h2,h4,2026-05-28 15:18:53.280937+00:00,65.8,22.5785,0.323,0.14,-0.103,456,-0.1121,h2,h4,-0.103,-0.020844500000000002
153,e153-h2-h4-g1,h2,h4,2026-05-28 15:19:25.478108+00:00,64.6,22.485999999999997,0.0,0.0,-0.093,457,-0.11069999999999999,h2,h4,-0.093,-0.016025999999999995
153,e153-h1-h5-g0,h1,h5,2026-05-28 15:19:26.416626+00:00,65.9,21.9545,0.304,0.066,-0.088,458,-0.10835000000000002,h1,h5,-0.088,-0.017952499999999996
153,e153-h1-h4-g2,h1,h4,2026-05-28 15:19:27.288314+00:00,67.0,25.212,0.302,0.047,-0.112,459,-0.10870000000000002,h1,h4,-0.112,-0.020526
154,e154-h1-h4-g2,h1,h4,2026-05-28 15:19:58.971590+00:00,64.9,21.85,0.325,0.05,-0.082,460,-0.10825,h1,h4,-0.082,-0.017510000000000005
154,e154-h1-h5-g0,h1,h5,2026-05-28 15:19:59.579857+00:00,65.4,26.4315,0.319,0.049,-0.115,461,-0.10765,h1,h5,-0.115,-0.021999499999999998
154,e154-h2-h4-g1,h2,h4,2026-05-28 15:19:59.737301+00:00,65.6,25.610999999999997,0.32,0.16,-0.114,462,-0.10795000000000002,h2,h4,-0.114,-0.024491
155,e155-h1-h5-g0,h1,h5,2026-05-28 15:20:30.799424+00:00,64.2,28.552,0.325,0.11,-0.151,463,-0.10905000000000001,h1,h5,-0.151,-0.026082
155,e155-h1-h4-g2,h1,h4,2026-05-28 15:20:32.174208+00:00,66.4,23.1725,0.318,0.11,-0.097,464,-0.10729999999999999,h1,h4,-0.097,-0.0204685
155,e155-h2-h4-g1,h2,h4,2026-05-28 15:20:32.838740+00:00,65.4,25.1255,0.319,0.08,-0.117,465,-0.10640000000000001,h2,h4,-0.117,-0.021623499999999997
156,e156-h1-h5-g0,h1,h5,2026-05-28 15:21:05.772682+00:00,65.7,22.868000000000002,0.314,0.067,-0.089,466,-0.10545,h1,h5,-0.089,-0.018936
156,e156-h2-h4-g1,h2,h4,2026-05-28 15:21:06.300710+00:00,66.1,24.3395,0.322,0.054,-0.1,467,-0.10515,h2,h4,-0.1,-0.0199935
156,e156-h1-h4-g2,h1,h4,2026-05-28 15:21:06.390697+00:00,65.7,25.6675,0.316,0.09,-0.121,468,-0.10429999999999999,h1,h4,-0.121,-0.022429499999999998
157,e157-h2-h4-g1,h2,h4,2026-05-28 15:21:37.638230+00:00,65.2,23.43,0.33,0.13,-0.104,469,-0.1051,h2,h4,-0.104,-0.02147
157,e157-h1-h5-g0,h1,h5,2026-05-28 15:21:38.276336+00:00,65.3,27.4795,0.325,0.082,-0.131,470,-0.10745,h1,h5,-0.131,-0.0240595
157,e157-h1-h4-g2,h1,h4,2026-05-28 15:21:39.816434+00:00,64.2,23.887,0.324,0.052,-0.1,471,-0.10815000000000001,h1,h4,-0.1,-0.019674999999999998
158,e158-h1-h4-g2,h1,h4,2026-05-28 15:22:12.565578+00:00,65.2,21.383499999999998,0.318,0.21,-0.094,472,-0.10800000000000001,h1,h4,-0.094,-0.021799499999999992
158,e158-h1-h5-g0,h1,h5,2026-05-28 15:22:12.920361+00:00,63.7,26.599,0.323,0.088,-0.126,473,-0.10815,h1,h5,-0.126,-0.023515
158,e158-h2-h4-g1,h2,h4,2026-05-28 15:22:13.296698+00:00,66.5,20.7775,0.296,0.11,-0.084,474,-0.10745,h2,h4,-0.084,-0.0180195
159,e159-h2-h4-g1,h2,h4,2026-05-28 15:22:46.518491+00:00,66.1,22.0465,0.313,0.11,-0.09,475,-0.10554999999999999,h2,h4,-0.09,-0.0193625
159,e159-h1-h5-g0,h1,h5,2026-05-28 15:22:48.286177+00:00,61.7,25.082,0.299,0.074,-0.114,476,-0.10610000000000001,h1,h5,-0.114,-0.02173
159,e159-h1-h4-g2,h1,h4,2026-05-28 15:22:48.287337+00:00,67.3,20.742,0.29,0.087,-0.079,477,-0.10540000000000001,h1,h4,-0.079,-0.017202000000000002
160,e160-h1-h4-g2,h1,h4,2026-05-28 15:23:20.191974+00:00,65.2,22.997,0.324,0.087,-0.093,478,-0.10565,h1,h4,-0.093,-0.019735
160,e160-h2-h4-g1,h2,h4,2026-05-28 15:23:20.210097+00:00,65.2,23.0155,0.327,0.079,-0.101,479,-0.1051,h2,h4,-0.101,-0.0195195
160,e160-h1-h5-g0,h1,h5,2026-05-28 15:23:21.314122+00:00,65.4,24.929000000000002,0.321,0.08,-0.113,480,-0.10665,h1,h5,-0.113,-0.021431000000000002
161,e161-h1-h4-g2,h1,h4,2026-05-28 15:23:53.240740+00:00,63.9,23.027,0.316,0.036,-0.091,481,-0.10545,h1,h4,-0.091,-0.018349000000000004
161,e161-h1-h5-g0,h1,h5,2026-05-28 15:23:53.401450+00:00,65.1,26.3955,0.324,0.071,-0.121,482,-0.1058,h1,h5,-0.121,-0.0226635
161,e161-h2-h4-g1,h2,h4,2026-05-28 15:23:54.243592+00:00,64.5,22.261499999999998,0.322,0.055,-0.092,483,-0.10285,h2,h4,-0.092,-0.018105499999999993
162,e162-h2-h4-g1,h2,h4,2026-05-28 15:24:26.083971+00:00,64.6,27.662,0.325,0.059,-0.135,484,-0.10475000000000001,h2,h4,-0.135,-0.023622
162,e162-h1-h4-g2,h1,h4,2026-05-28 15:24:26.596494+00:00,64.7,23.721,0.323,0.041,-0.095,485,-0.10364999999999999,h1,h4,-0.095,-0.019126999999999998
162,e162-h1-h5-g0,h1,h5,2026-05-28 15:24:26.710105+00:00,65.7,27.491500000000002,0.313,0.056,-0.122,486,-0.10529999999999999,h1,h5,-0.122,-0.023227500000000005
163,e163-h1-h4-g2,h1,h4,2026-05-28 15:24:59.875802+00:00,65.4,21.7515,0.325,0.057,-0.086,487,-0.10459999999999998,h1,h4,-0.086,-0.0175715
163,e163-h1-h5-g0,h1,h5,2026-05-28 15:24:59.876076+00:00,64.2,27.700000000000003,0.324,0.041,-0.125,488,-0.1048,h1,h5,-0.125,-0.023157999999999998
163,e163-h2-h4-g1,h2,h4,2026-05-28 15:25:00.350505+00:00,66.4,22.971,0.301,0.077,-0.094,489,-0.10429999999999999,h2,h4,-0.094,-0.019242999999999996
164,e164-h1-h5-g0,h1,h5,2026-05-28 15:25:31.735930+00:00,64.5,25.936,0.327,0.25,-0.141,490,-0.1048,h1,h5,-0.141,-0.027639999999999998
164,e164-h2-h4-g1,h2,h4,2026-05-28 15:25:31.870007+00:00,65.1,25.636000000000003,0.325,0.15,-0.124,491,-0.10600000000000001,h2,h4,-0.124,-0.024276000000000006
164,e164-h1-h4-g2,h1,h4,2026-05-28 15:25:32.242235+00:00,64.6,21.674,0.321,0.06,-0.087,492,-0.10564999999999998,h1,h4,-0.087,-0.017655999999999998
165,e165-h1-h4-g2,h1,h4,2026-05-28 15:26:04.333657+00:00,65.6,22.5405,0.317,0.23,-0.105,493,-0.1046,h1,h4,-0.105,-0.0235145
165,e165-h2-h4-g1,h2,h4,2026-05-28 15:26:04.802192+00:00,65.4,23.103499999999997,0.325,0.06,-0.098,494,-0.10529999999999999,h2,h4,-0.098,-0.019013499999999996
165,e165-h1-h5-g0,h1,h5,2026-05-28 15:26:06.248199+00:00,65.2,26.874,0.331,0.23,-0.129,495,-0.10725,h1,h5,-0.129,-0.027915999999999996
166,e166-h1-h4-g2,h1,h4,2026-05-28 15:26:37.989053+00:00,64.4,25.5625,0.331,0.14,-0.128,496,-0.10795000000000002,h1,h4,-0.128,-0.0239845
166,e166-h2-h4-g1,h2,h4,2026-05-28 15:26:38.859296+00:00,66.6,22.207,0.314,0.14,-0.095,497,-0.10874999999999999,h2,h4,-0.095,-0.020375000000000004
166,e166-h1-h5-g0,h1,h5,2026-05-28 15:26:39.521441+00:00,65.6,23.933,0.31,0.042,-0.114,498,-0.10979999999999998,h1,h5,-0.114,-0.019253
167,e167-h2-h4-g1,h2,h4,2026-05-28 15:27:10.383085+00:00,64.5,23.473,0.331,0.18,-0.115,499,-0.1105,h2,h4,-0.115,-0.023084999999999994
167,e167-h1-h4-g2,h1,h4,2026-05-28 15:27:11.228196+00:00,64.6,25.4665,0.331,0.17,-0.122,500,-0.11095,h1,h4,-0.122,-0.0247685
167,e167-h1-h5-g0,h1,h5,2026-05-28 15:27:12.287210+00:00,64.6,21.984,0.326,0.2,-0.101,501,-0.11145000000000001,h1,h5,-0.101,-0.022176
168,e168-h2-h4-g1,h2,h4,2026-05-28 15:27:43.791693+00:00,64.7,22.269,0.319,0.17,-0.105,502,-0.11064999999999998,h2,h4,-0.105,-0.021536999999999997
168,e168-h1-h4-g2,h1,h4,2026-05-28 15:27:45.465461+00:00,64.9,25.6115,0.33,0.08,-0.119,503,-0.11200000000000002,h1,h4,-0.119,-0.0221815
168,e168-h1-h5-g0,h1,h5,2026-05-28 15:27:45.869482+00:00,64.2,21.0235,0.307,0.086,-0.09,504,-0.10974999999999999,h1,h5,-0.09,-0.017797499999999994
169,e169-h2-h4-g1,h2,h4,2026-05-28 15:28:17.697985+00:00,64.3,25.47,0.329,0.2,-0.125,505,-0.11125,h2,h4,-0.125,-0.025698
169,e169-h1-h4-g2,h1,h4,2026-05-28 15:28:18.242082+00:00,65.8,21.9195,0.314,0.075,-0.092,506,-0.10974999999999999,h1,h4,-0.092,-0.018217499999999998
169,e169-h1-h5-g0,h1,h5,2026-05-28 15:28:18.767593+00:00,64.1,25.63,0.305,0.06,-0.115,507,-0.1112,h1,h5,-0.115,-0.02163
170,e170-h1-h5-g0,h1,h5,2026-05-28 15:28:49.916223+00:00,64.6,26.48,0.371,0.18,-0.128,508,-0.11134999999999999,h1,h5,-0.128,-0.026161999999999998
170,e170-h2-h4-g1,h2,h4,2026-05-28 15:28:50.360210+00:00,64.5,22.358,0.329,0.19,-0.1,509,-0.11165,h2,h4,-0.1,-0.022265999999999998
170,e170-h1-h4-g2,h1,h4,2026-05-28 15:28:51.617181+00:00,64.9,27.430999999999997,0.333,0.082,-0.123,510,-0.11075000000000002,h1,h4,-0.123,-0.024066999999999998
171,e171-h1-h5-g0,h1,h5,2026-05-28 15:29:22.936345+00:00,63.4,27.6675,0.314,0.22,-0.133,511,-0.11120000000000001,h1,h5,-0.133,-0.028555499999999998
171,e171-h1-h4-g2,h1,h4,2026-05-28 15:29:24.292608+00:00,66.6,21.5685,0.313,0.074,-0.083,512,-0.11100000000000002,h1,h4,-0.083,-0.0177545
171,e171-h2-h4-g1,h2,h4,2026-05-28 15:29:24.534231+00:00,65.4,23.599,0.329,0.16,-0.117,513,-0.11159999999999999,h2,h4,-0.117,-0.022517
172,e172-h1-h5-g0,h1,h5,2026-05-28 15:29:58.352111+00:00,66.1,26.7755,0.311,0.096,-0.137,514,-0.11355,h1,h5,-0.137,-0.023667500000000005
172,e172-h2-h4-g1,h2,h4,2026-05-28 15:29:58.352560+00:00,64.6,21.072000000000003,0.318,0.12,-0.085,515,-0.11134999999999999,h2,h4,-0.085,-0.018848000000000004
172,e172-h1-h4-g2,h1,h4,2026-05-28 15:29:58.352903+00:00,66.8,21.9255,0.31,0.083,-0.094,516,-0.10965,h1,h4,-0.094,-0.0183555
173,e173-h2-h4-g1,h2,h4,2026-05-28 15:30:30.793987+00:00,65.3,25.8145,0.309,0.057,-0.123,517,-0.11105000000000001,h2,h4,-0.123,-0.021612499999999996
173,e173-h1-h5-g0,h1,h5,2026-05-28 15:30:30.924399+00:00,64.2,27.994,0.32,0.097,-0.13,518,-0.11185,h1,h5,-0.13,-0.025123999999999997
173,e173-h1-h4-g2,h1,h4,2026-05-28 15:30:31.061176+00:00,64.9,21.131,0.326,0.11,-0.092,519,-0.11069999999999999,h1,h4,-0.092,-0.018593000000000002
174,e174-h2-h4-g1,h2,h4,2026-05-28 15:31:02.722182+00:00,65.4,23.509,0.327,0.057,-0.097,520,-0.10945,h2,h4,-0.097,-0.019333
174,e174-h1-h5-g0,h1,h5,2026-05-28 15:31:03.689130+00:00,64.1,26.061,0.33,0.076,-0.12,521,-0.11040000000000001,h1,h5,-0.12,-0.022591000000000003
174,e174-h1-h4-g2,h1,h4,2026-05-28 15:31:04.398877+00:00,65.4,23.891,0.3,0.066,-0.094,522,-0.10985,h1,h4,-0.094,-0.019930999999999997
175,e175-h1-h5-g0,h1,h5,2026-05-28 15:31:36.816576+00:00,64.1,26.839,0.308,0.044,-0.128,523,-0.1103,h1,h5,-0.128,-0.022364999999999996
175,e175-h1-h4-g2,h1,h4,2026-05-28 15:31:36.817626+00:00,65.1,22.285,0.325,0.22,-0.104,524,-0.11100000000000002,h1,h4,-0.104,-0.023025
175,e175-h2-h4-g1,h2,h4,2026-05-28 15:31:38.195070+00:00,65.1,26.79,0.327,0.064,-0.127,525,-0.1111,h2,h4,-0.127,-0.022854000000000003
176,e176-h1-h5-g0,h1,h5,2026-05-28 15:32:09.693297+00:00,64.8,26.597,0.326,0.096,-0.136,526,-0.1133,h1,h5,-0.136,-0.023649000000000003
176,e176-h2-h4-g1,h2,h4,2026-05-28 15:32:11.149604+00:00,65.1,23.7395,0.305,0.051,-0.101,527,-0.1126,h2,h4,-0.101,-0.0193695
176,e176-h1-h4-g2,h1,h4,2026-05-28 15:32:11.243240+00:00,64.6,23.0905,0.322,0.15,-0.103,528,-0.11135000000000002,h1,h4,-0.103,-0.0217745
177,e177-h1-h4-g2,h1,h4,2026-05-28 15:32:43.454065+00:00,65.4,23.588,0.319,0.074,-0.114,529,-0.11205000000000001,h1,h4,-0.114,-0.019906
177,e177-h2-h4-g1,h2,h4,2026-05-28 15:32:43.698441+00:00,65.2,24.325499999999998,0.331,0.24,-0.124,530,-0.1121,h2,h4,-0.124,-0.025667499999999996
177,e177-h1-h5-g0,h1,h5,2026-05-28 15:32:43.909562+00:00,65.7,26.844,0.319,0.21,-0.132,531,-0.11204999999999998,h1,h5,-0.132,-0.027212
178,e178-h1-h4-g2,h1,h4,2026-05-28 15:33:15.514414+00:00,64.4,22.351,0.33,0.069,-0.089,532,-0.11235000000000002,h1,h4,-0.089,-0.018640999999999998
178,e178-h2-h4-g1,h2,h4,2026-05-28 15:33:16.307550+00:00,65.9,25.5985,0.311,0.036,-0.116,533,-0.1123,h2,h4,-0.116,-0.0207105
178,e178-h1-h5-g0,h1,h5,2026-05-28 15:33:16.670405+00:00,65.5,28.2505,0.32,0.15,-0.153,534,-0.1131,h1,h5,-0.153,-0.0268405
179,e179-h1-h5-g0,h1,h5,2026-05-28 15:33:48.106942+00:00,64.1,26.731,0.33,0.11,-0.133,535,-0.1155,h1,h5,-0.133,-0.024281000000000004
179,e179-h1-h4-g2,h1,h4,2026-05-28 15:33:49.032453+00:00,65.4,22.304000000000002,0.315,0.092,-0.09,536,-0.1153,h1,h4,-0.09,-0.019153999999999997
179,e179-h2-h4-g1,h2,h4,2026-05-28 15:33:49.044773+00:00,64.4,25.570500000000003,0.326,0.098,-0.112,537,-0.11474999999999999,h2,h4,-0.112,-0.0227225
180,e180-h1-h4-g2,h1,h4,2026-05-28 15:34:21.306383+00:00,65.1,22.8345,0.323,0.065,-0.098,538,-0.11315000000000001,h1,h4,-0.098,-0.0189205
180,e180-h1-h5-g0,h1,h5,2026-05-28 15:34:23.137562+00:00,66.1,27.314,0.293,0.042,-0.136,539,-0.11535,h1,h5,-0.136,-0.02255
180,e180-h2-h4-g1,h2,h4,2026-05-28 15:34:23.339787+00:00,65.9,26.511499999999998,0.0,0.0,-0.114,540,-0.11620000000000001,h2,h4,-0.114,-0.019921499999999995
181,e181-h1-h4-g2,h1,h4,2026-05-28 15:34:54.091448+00:00,64.3,23.213,0.33,0.14,-0.102,541,-0.1153,h1,h4,-0.102,-0.021643000000000003
181,e181-h1-h5-g0,h1,h5,2026-05-28 15:34:56.154013+00:00,64.0,25.997999999999998,0.331,0.06,-0.128,542,-0.11700000000000002,h1,h5,-0.128,-0.022059999999999996
181,e181-h2-h4-g1,h2,h4,2026-05-28 15:34:56.154800+00:00,65.5,23.771,0.322,0.065,-0.103,543,-0.11574999999999999,h2,h4,-0.103,-0.019815
182,e182-h1-h4-g2,h1,h4,2026-05-28 15:35:28.201934+00:00,64.6,25.247999999999998,0.33,0.23,-0.132,544,-0.11715,h1,h4,-0.132,-0.026347999999999996
182,e182-h2-h4-g1,h2,h4,2026-05-28 15:35:28.202419+00:00,65.1,29.5435,0.338,0.15,-0.15,545,-0.1183,h2,h4,-0.15,-0.028209500000000002
182,e182-h1-h5-g0,h1,h5,2026-05-28 15:35:28.202870+00:00,64.0,27.485999999999997,0.316,0.059,-0.135,546,-0.11825000000000001,h1,h5,-0.135,-0.023488
183,e183-h1-h4-g2,h1,h4,2026-05-28 15:36:00.747205+00:00,64.3,25.7435,0.319,0.13,-0.118,547,-0.11910000000000001,h1,h4,-0.118,-0.023851500000000005
183,e183-h2-h4-g1,h2,h4,2026-05-28 15:36:00.934568+00:00,66.1,24.326999999999998,0.32,0.23,-0.118,548,-0.11984999999999998,h2,h4,-0.118,-0.025256999999999998
183,e183-h1-h5-g0,h1,h5,2026-05-28 15:36:01.348008+00:00,66.2,26.6115,0.3,0.2,-0.119,549,-0.12010000000000001,h1,h5,-0.119,-0.026591499999999997
184,e184-h1-h4-g2,h1,h4,2026-05-28 15:36:32.464321+00:00,64.6,25.232,0.333,0.14,-0.123,550,-0.12004999999999999,h1,h4,-0.123,-0.023638
184,e184-h2-h4-g1,h2,h4,2026-05-28 15:36:32.901710+00:00,64.5,21.4145,0.316,0.15,-0.088,551,-0.11785000000000001,h2,h4,-0.088,-0.0200965
184,e184-h1-h5-g0,h1,h5,2026-05-28 15:36:33.742753+00:00,63.2,21.7275,0.321,0.055,-0.09,552,-0.11789999999999998,h1,h5,-0.09,-0.017699499999999996
185,e185-h2-h4-g1,h2,h4,2026-05-28 15:37:05.194377+00:00,65.2,22.719,0.325,0.24,-0.107,553,-0.11745000000000001,h2,h4,-0.107,-0.024049
185,e185-h1-h4-g2,h1,h4,2026-05-28 15:37:06.973772+00:00,65.1,26.069499999999998,0.325,0.17,-0.121,554,-0.11585000000000001,h1,h4,-0.121,-0.025309500000000002
185,e185-h1-h5-g0,h1,h5,2026-05-28 15:37:07.111165+00:00,66.3,26.436,0.318,0.1,-0.135,555,-0.11595,h1,h5,-0.135,-0.023442
186,e186-h1-h4-g2,h1,h4,2026-05-28 15:37:39.027395+00:00,64.1,22.258499999999998,0.329,0.093,-0.095,556,-0.1162,h1,h4,-0.095,-0.019296499999999998
186,e186-h1-h5-g0,h1,h5,2026-05-28 15:37:39.028529+00:00,63.5,27.59,0.323,0.097,-0.14,557,-0.11760000000000001,h1,h5,-0.14,-0.024796
186,e186-h2-h4-g1,h2,h4,2026-05-28 15:37:39.204695+00:00,65.8,22.874,0.318,0.18,-0.1,558,-0.1177,h2,h4,-0.1,-0.02233
187,e187-h2-h4-g1,h2,h4,2026-05-28 15:38:10.647510+00:00,64.6,23.139,0.334,0.076,-0.108,559,-0.1163,h2,h4,-0.108,-0.019627
187,e187-h1-h4-g2,h1,h4,2026-05-28 15:38:11.702888+00:00,66.0,27.185,0.315,0.067,-0.124,560,-0.11679999999999999,h1,h4,-0.124,-0.023224999999999996
187,e187-h1-h5-g0,h1,h5,2026-05-28 15:38:12.721373+00:00,64.7,25.79,0.333,0.18,-0.118,561,-0.1176,h1,h5,-0.118,-0.025386
188,e188-h1-h5-g0,h1,h5,2026-05-28 15:38:44.921090+00:00,65.5,27.389499999999998,0.316,0.079,-0.128,562,-0.1176,h1,h5,-0.128,-0.023841499999999998
188,e188-h1-h4-g2,h1,h4,2026-05-28 15:38:45.464643+00:00,66.0,23.0415,0.323,0.16,-0.101,563,-0.11750000000000001,h1,h4,-0.101,-0.021887499999999997
188,e188-h2-h4-g1,h2,h4,2026-05-28 15:38:46.310627+00:00,65.4,26.588,0.322,0.087,-0.118,564,-0.11679999999999999,h2,h4,-0.118,-0.023302
189,e189-h1-h5-g0,h1,h5,2026-05-28 15:39:17.075271+00:00,63.2,27.896,0.323,0.065,-0.146,565,-0.1166,h1,h5,-0.146,-0.024172
189,e189-h2-h4-g1,h2,h4,2026-05-28 15:39:18.717059+00:00,65.1,21.774,0.325,0.19,-0.102,566,-0.11495,h2,h4,-0.102,-0.021614000000000005
189,e189-h1-h4-g2,h1,h4,2026-05-28 15:39:19.567090+00:00,64.3,21.707,0.33,0.26,-0.102,567,-0.11415,h1,h4,-0.102,-0.023737
190,e190-h2-h4-g1,h2,h4,2026-05-28 15:39:51.316944+00:00,65.0,24.2985,0.333,0.31,-0.122,568,-0.11435,h2,h4,-0.122,-0.0277645
190,e190-h1-h4-g2,h1,h4,2026-05-28 15:39:52.077745+00:00,65.6,22.294,0.311,0.06,-0.089,569,-0.11284999999999998,h1,h4,-0.089,-0.018156000000000002
190,e190-h1-h5-g0,h1,h5,2026-05-28 15:39:52.889628+00:00,65.2,26.2705,0.318,0.1,-0.12,570,-0.1127,h1,h5,-0.12,-0.023386499999999998
191,e191-h1-h5-g0,h1,h5,2026-05-28 15:40:24.242737+00:00,64.6,26.69,0.326,0.12,-0.137,571,-0.11515,h1,h5,-0.137,-0.024482
