state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.097,0.062,-0.121,-0.001,0.013,6,220
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.106,0.021,-0.114,0.046,0.04,17,221
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.106,0.021,-0.114,0.046,0.04,17,222
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.127,-0.127,-0.114,-0.028,-0.05,8,223
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.127,-0.127,-0.114,-0.028,-0.05,8,224
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.126,-0.126,-0.121,0.013,-0.017,7,225
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.126,-0.126,-0.121,0.013,-0.017,7,226
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.104,0.026,-0.114,0.022,0.023,12,227
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.104,0.026,-0.114,0.022,0.023,12,228
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.114,-0.052,-0.068,5,229
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.114,-0.052,-0.068,5,230
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.125,-0.125,-0.121,-0.027,-0.048,24,231
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.125,-0.125,-0.121,-0.027,-0.048,24,232
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.096,0.045,-0.113,0.04,0.041,19,233
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.096,0.045,-0.113,0.04,0.041,19,234
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.128,-0.128,-0.121,-0.048,-0.066,7,235
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.128,-0.128,-0.121,-0.048,-0.066,7,236
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.109,0.013,-0.114,0.008,0.009,5,237
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.109,0.013,-0.114,0.008,0.009,5,238
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.098,0.038,-0.112,0.007,0.014,5,239
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.098,0.038,-0.112,0.007,0.014,5,240
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.121,-0.068,-0.079,7,241
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.121,-0.068,-0.079,7,242
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.122,-0.122,-0.121,-0.03,-0.05,7,243
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.122,-0.122,-0.121,-0.03,-0.05,7,244
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.089,0.062,-0.113,0.035,0.041,20,245
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.089,0.062,-0.113,0.035,0.041,20,246
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.1,0.032,-0.112,0.022,0.024,4,247
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.1,0.032,-0.112,0.022,0.024,4,248
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.129,-0.129,-0.114,-0.027,-0.05,4,249
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.129,-0.129,-0.114,-0.027,-0.05,4,250
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.089,0.057,-0.111,0.014,0.024,6,251
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.089,0.057,-0.111,0.014,0.024,6,252
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.138,-0.138,-0.122,-0.024,-0.049,12,253
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.138,-0.138,-0.122,-0.024,-0.049,12,254
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.098,0.039,-0.113,0.0,0.009,9,255
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.098,0.039,-0.113,0.0,0.009,9,256
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.116,-0.012,-0.111,0.024,0.016,5,257
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.116,-0.012,-0.111,0.024,0.016,5,258
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.105,0.021,-0.113,0.024,0.023,10,259
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.105,0.021,-0.113,0.024,0.023,10,260
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.125,-0.125,-0.112,-0.047,-0.064,12,261
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.125,-0.125,-0.112,-0.047,-0.064,12,262
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.129,-0.129,-0.122,-0.017,-0.042,8,263
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.129,-0.129,-0.122,-0.017,-0.042,8,264
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.113,-0.05,-0.067,10,265
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.113,-0.05,-0.067,10,266
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.104,0.02,-0.111,0.041,0.037,22,267
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.104,0.02,-0.111,0.041,0.037,22,268
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.141,-0.141,-0.123,-0.065,-0.082,9,269
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.141,-0.141,-0.123,-0.065,-0.082,9,270
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.105,0.021,-0.113,0.041,0.037,23,271
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.105,0.021,-0.113,0.041,0.037,23,272
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.139,-0.139,-0.124,-0.048,-0.068,26,273
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.139,-0.139,-0.124,-0.048,-0.068,26,274
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.13,-0.13,-0.112,-0.05,-0.067,4,275
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.13,-0.13,-0.112,-0.05,-0.067,4,276
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.116,-0.011,-0.112,0.023,0.016,13,277
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.116,-0.011,-0.112,0.023,0.016,13,278
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.117,0.017,-0.124,-0.028,-0.018,3,279
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.117,0.017,-0.124,-0.028,-0.018,3,280
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.142,-0.142,-0.114,0.0,-0.031,4,281
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.142,-0.142,-0.114,0.0,-0.031,4,282
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.144,-0.144,-0.124,-0.082,-0.095,10,283
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.144,-0.144,-0.124,-0.082,-0.095,10,284
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.1,0.036,-0.114,0.009,0.015,2,285
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.1,0.036,-0.114,0.009,0.015,2,286
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.096,0.04,-0.112,0.034,0.035,11,287
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.096,0.04,-0.112,0.034,0.035,11,288
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.128,-0.128,-0.124,-0.028,-0.05,11,289
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.128,-0.128,-0.124,-0.028,-0.05,11,290
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.117,-0.013,-0.112,0.0,-0.003,3,291
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.117,-0.013,-0.112,0.0,-0.003,3,292
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.097,0.041,-0.113,0.01,0.017,5,293
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.097,0.041,-0.113,0.01,0.017,5,294
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.103,0.025,-0.112,0.009,0.012,11,295
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.103,0.025,-0.112,0.009,0.012,11,296
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.097,0.038,-0.111,0.036,0.037,9,297
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.097,0.038,-0.111,0.036,0.037,9,298
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.109,0.039,-0.124,-0.029,-0.014,9,299
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.109,0.039,-0.124,-0.029,-0.014,9,300
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.131,-0.131,-0.112,0.0,-0.029,6,301
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.131,-0.131,-0.112,0.0,-0.029,6,302
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.12,-0.019,-0.113,-0.067,-0.057,8,303
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.12,-0.019,-0.113,-0.067,-0.057,8,304
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.119,0.013,-0.124,-0.042,-0.03,9,305
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.119,0.013,-0.124,-0.042,-0.03,9,306
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.127,-0.127,-0.124,-0.095,-0.102,13,307
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.127,-0.127,-0.124,-0.095,-0.102,13,308
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.091,0.053,-0.111,-0.003,0.009,4,309
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.091,0.053,-0.111,-0.003,0.009,4,310
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.097,0.039,-0.112,0.037,0.037,25,311
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.097,0.039,-0.112,0.037,0.037,25,312
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.126,-0.126,-0.124,0.001,-0.027,4,313
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.126,-0.126,-0.124,0.001,-0.027,4,314
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.095,0.041,-0.111,0.037,0.038,10,315
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.095,0.041,-0.111,0.037,0.038,10,316
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.094,0.045,-0.111,0.043,0.044,13,317
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.094,0.045,-0.111,0.043,0.044,13,318
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.087,0.06,-0.11,0.037,0.042,25,319
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.087,0.06,-0.11,0.037,0.042,25,320
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.129,-0.129,-0.124,-0.018,-0.043,5,321
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.129,-0.129,-0.124,-0.018,-0.043,5,322
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.124,-0.066,-0.078,9,323
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.124,-0.066,-0.078,9,324
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.096,0.039,-0.111,0.015,0.02,4,325
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.096,0.039,-0.111,0.015,0.02,4,326
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.124,-0.124,-0.11,-0.051,-0.067,7,327
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.124,-0.124,-0.11,-0.051,-0.067,7,328
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.102,0.056,-0.123,-0.014,0.001,11,329
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.102,0.056,-0.123,-0.014,0.001,11,330
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.128,-0.128,-0.112,-0.067,-0.08,12,331
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.128,-0.128,-0.112,-0.067,-0.08,12,332
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.097,0.035,-0.111,0.037,0.037,27,333
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.097,0.035,-0.111,0.037,0.037,27,334
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.087,0.057,-0.109,0.016,0.025,16,335
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.087,0.057,-0.109,0.016,0.025,16,336
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.1,0.028,-0.11,0.023,0.024,13,337
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.1,0.028,-0.11,0.023,0.024,13,338
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.13,-0.13,-0.123,0.004,-0.026,7,339
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.13,-0.13,-0.123,0.004,-0.026,7,340
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.093,0.04,-0.109,0.042,0.041,28,341
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.093,0.04,-0.109,0.042,0.041,28,342
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.124,-0.124,-0.123,0.001,-0.026,13,343
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.124,-0.124,-0.123,0.001,-0.026,13,344
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.098,0.026,-0.108,0.0,0.006,2,345
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.098,0.026,-0.108,0.0,0.006,2,346
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.111,0.0,-0.027,5,347
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.111,0.0,-0.027,5,348
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.097,0.029,-0.108,0.025,0.026,17,349
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.097,0.029,-0.108,0.025,0.026,17,350
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.139,-0.139,-0.124,-0.043,-0.064,6,351
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.139,-0.139,-0.124,-0.043,-0.064,6,352
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.109,0.004,-0.111,0.024,0.02,14,353
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.109,0.004,-0.111,0.024,0.02,14,354
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.125,-0.125,-0.111,-0.031,-0.052,7,355
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.125,-0.125,-0.111,-0.031,-0.052,7,356
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.135,-0.135,-0.124,-0.027,-0.05,7,357
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.135,-0.135,-0.124,-0.027,-0.05,7,358
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.12,-0.12,-0.108,-0.064,-0.076,14,359
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.12,-0.12,-0.108,-0.064,-0.076,14,360
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.125,-0.049,-0.066,15,361
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.125,-0.049,-0.066,15,362
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.103,0.022,-0.111,0.012,0.014,12,363
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.103,0.022,-0.111,0.012,0.014,12,364
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.109,0.006,-0.111,0.037,0.03,30,365
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.109,0.006,-0.111,0.037,0.03,30,366
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.109,-0.051,-0.066,5,367
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.109,-0.051,-0.066,5,368
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.11,-0.002,-0.109,0.028,0.022,12,369
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.11,-0.002,-0.109,0.028,0.022,12,370
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.103,0.015,-0.109,0.038,0.033,11,371
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.103,0.015,-0.109,0.038,0.033,11,372
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.125,-0.125,-0.125,-0.079,-0.089,11,373
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.125,-0.125,-0.125,-0.079,-0.089,11,374
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.141,-0.141,-0.125,-0.05,-0.07,12,375
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.141,-0.141,-0.125,-0.05,-0.07,12,376
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.104,0.018,-0.111,0.017,0.017,6,377
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.104,0.018,-0.111,0.017,0.017,6,378
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.109,0.016,-0.015,9,379
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.109,0.016,-0.015,9,380
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.117,0.021,-0.125,-0.026,-0.016,15,381
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.117,0.021,-0.125,-0.026,-0.016,15,382
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.111,0.0,-0.027,5,383
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.111,0.0,-0.027,5,384
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.1,0.023,-0.109,0.041,0.037,34,385
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.1,0.023,-0.109,0.041,0.037,34,386
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.131,-0.131,-0.112,-0.068,-0.081,9,387
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.131,-0.131,-0.112,-0.068,-0.081,9,388
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.102,0.017,-0.109,0.022,0.021,15,389
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.102,0.017,-0.109,0.022,0.021,15,390
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.121,-0.121,-0.125,-0.068,-0.08,32,391
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.121,-0.121,-0.125,-0.068,-0.08,32,392
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.131,-0.131,-0.125,-0.07,-0.084,13,393
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.131,-0.131,-0.125,-0.07,-0.084,13,394
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.104,0.019,-0.112,0.021,0.021,8,395
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.104,0.019,-0.112,0.021,0.021,8,396
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.101,0.019,-0.108,0.009,0.012,5,397
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.101,0.019,-0.108,0.009,0.012,5,398
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.099,0.032,-0.111,0.03,0.03,34,399
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.099,0.032,-0.111,0.03,0.03,34,400
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.121,-0.121,-0.125,-0.027,-0.048,5,401
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.121,-0.121,-0.125,-0.027,-0.048,5,402
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.14,-0.14,-0.125,-0.067,-0.083,9,403
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.14,-0.14,-0.125,-0.067,-0.083,9,404
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.106,0.012,-0.111,0.02,0.018,18,405
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.106,0.012,-0.111,0.02,0.018,18,406
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.096,0.032,-0.108,0.026,0.027,13,407
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.096,0.032,-0.108,0.026,0.027,13,408
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.146,-0.146,-0.126,-0.049,-0.07,10,409
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.146,-0.146,-0.126,-0.049,-0.07,10,410
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.099,0.029,-0.11,0.026,0.027,5,411
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.099,0.029,-0.11,0.026,0.027,5,412
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.098,0.023,-0.107,0.0,0.005,1,413
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.098,0.023,-0.107,0.0,0.005,1,414
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.126,-0.102,-0.107,17,415
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.126,-0.102,-0.107,17,416
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.096,0.029,-0.107,0.026,0.026,20,417
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.096,0.029,-0.107,0.026,0.026,20,418
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.13,-0.13,-0.111,-0.08,-0.091,14,419
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.13,-0.13,-0.111,-0.08,-0.091,14,420
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.11,0.003,-0.111,0.021,0.017,11,421
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.11,0.003,-0.111,0.021,0.017,11,422
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.12,-0.12,-0.126,-0.08,-0.089,34,423
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.12,-0.12,-0.126,-0.08,-0.089,34,424
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.108,-0.067,-0.079,7,425
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.108,-0.067,-0.079,7,426
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.1,0.028,-0.111,0.03,0.03,36,427
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.1,0.028,-0.111,0.03,0.03,36,428
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.123,-0.123,-0.126,-0.064,-0.077,9,429
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.123,-0.123,-0.126,-0.064,-0.077,9,430
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.117,0.021,-0.125,-0.084,-0.061,16,431
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.117,0.021,-0.125,-0.084,-0.061,16,432
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.099,0.029,-0.11,0.044,0.04,15,433
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.099,0.029,-0.11,0.044,0.04,15,434
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.089,0.046,-0.107,0.037,0.039,38,435
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.089,0.046,-0.107,0.037,0.039,38,436
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.107,-0.001,-0.107,0.039,0.03,40,437
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.107,-0.001,-0.107,0.039,0.03,40,438
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.133,-0.133,-0.126,-0.048,-0.067,6,439
