episode,flow_id,src_x,dst_x,timestamp,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,decision,reward_rolling_mean,src_y,dst_y,controller_weighted_reward,computed_weighted_reward
34,e34-h1-h4-g2,h1,h4,2026-05-28 00:19:51.355209+00:00,7.05,25.2365,0.115,0.97,-0.191,100,-0.2503,h1,h4,-0.191,-0.0538615
34,e34-h2-h4-g1,h2,h4,2026-05-28 00:19:51.355933+00:00,4.12,26.7865,0.122,0.96,-0.168,101,-0.24520000000000003,h2,h4,-0.168,-0.0554185
34,e34-h1-h5-g0,h1,h5,2026-05-28 00:19:51.356669+00:00,3.57,22.113500000000002,0.119,0.63,-0.14,102,-0.2434,h1,h5,-0.14,-0.0408945
35,e35-h1-h4-g2,h1,h4,2026-05-28 00:20:24.912907+00:00,5.12,22.062,0.114,0.97,-0.172,103,-0.24394999999999997,h1,h4,-0.172,-0.05087800000000001
35,e35-h1-h5-g0,h1,h5,2026-05-28 00:20:24.914168+00:00,6.79,27.994999999999997,0.117,1.0,-0.212,104,-0.2466,h1,h5,-0.212,-0.057550000000000004
35,e35-h2-h4-g1,h2,h4,2026-05-28 00:20:24.914998+00:00,3.92,28.2205,0.123,0.86,-0.199,105,-0.24805000000000002,h2,h4,-0.199,-0.0538745
36,e36-h2-h4-g1,h2,h4,2026-05-28 00:20:58.604425+00:00,5.98,41.0235,0.122,1.1,-0.223,106,-0.2509,h2,h4,-0.223,-0.0736695
36,e36-h1-h4-g2,h1,h4,2026-05-28 00:20:58.605582+00:00,6.52,53.679,0.12,1.1,-0.395,107,-0.2623,h1,h4,-0.395,-0.08626700000000001
36,e36-h1-h5-g0,h1,h5,2026-05-28 00:20:58.606906+00:00,3.32,59.5925,0.614,0.84,-0.396,108,-0.25575000000000003,h1,h5,-0.396,-0.0856885
37,e37-h1-h5-g0,h1,h5,2026-05-28 00:21:30.078007+00:00,3.61,27.1205,0.14,0.73,-0.161,109,-0.23784999999999998,h1,h5,-0.161,-0.0489395
37,e37-h1-h4-g2,h1,h4,2026-05-28 00:21:30.078688+00:00,3.52,24.811,0.119,0.65,-0.159,110,-0.21999999999999997,h1,h4,-0.159,-0.044197
37,e37-h2-h4-g1,h2,h4,2026-05-28 00:21:30.783678+00:00,3.49,21.1025,0.117,0.66,-0.14,111,-0.21665,h2,h4,-0.14,-0.040787500000000004
38,e38-h2-h4-g1,h2,h4,2026-05-28 00:22:04.650616+00:00,4.21,25.070999999999998,0.12,0.82,-0.164,112,-0.20735,h2,h4,-0.164,-0.04948999999999999
38,e38-h1-h4-g2,h1,h4,2026-05-28 00:22:04.651573+00:00,5.04,28.1445,0.121,0.84,-0.232,113,-0.21025,h1,h4,-0.232,-0.05308249999999999
38,e38-h1-h5-g0,h1,h5,2026-05-28 00:22:04.652541+00:00,6.54,27.9955,0.125,0.81,-0.207,114,-0.1982,h1,h5,-0.207,-0.05189149999999999
