episode,flow_id,src_x,dst_x,timestamp,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,decision,reward_rolling_mean,src_y,dst_y,controller_weighted_reward,computed_weighted_reward
50,e50-h1-h5-g0,h1,h5,2026-05-27 14:36:48.036558+00:00,95.3,27.761499999999998,0.018,0.017,-0.057,149,-0.06785,h1,h5,-0.057,-0.0187775
50,e50-h2-h4-g1,h2,h4,2026-05-27 14:37:20.437663+00:00,95.4,26.9785,0.017,0.024,-0.063,150,-0.06775,h2,h4,-0.063,-0.018192499999999993
51,e51-h2-h4-g1,h2,h4,2026-05-27 14:38:54.084100+00:00,95.4,40.3665,0.025,0.043,-0.071,151,-0.06855,h2,h4,-0.071,-0.0321665
51,e51-h1-h4-g2,h1,h4,2026-05-27 14:39:57.954845+00:00,95.4,27.499000000000002,0.035,0.052,-0.053,152,-0.06775,h1,h4,-0.053,-0.019589000000000002
51,e51-h1-h5-g0,h1,h5,2026-05-27 14:40:31.056932+00:00,95.3,29.534999999999997,0.04,0.042,-0.057,153,-0.06805,h1,h5,-0.057,-0.021344999999999996
52,e52-h1-h5-g0,h1,h5,2026-05-27 14:42:40.264716+00:00,95.3,29.667,0.048,0.046,-0.076,154,-0.0658,h1,h5,-0.076,-0.021613
52,e52-h2-h4-g1,h2,h4,2026-05-27 14:43:12.641119+00:00,95.4,27.191499999999998,0.027,0.039,-0.067,155,-0.0655,h2,h4,-0.067,-0.018875499999999993
52,e52-h1-h4-g2,h1,h4,2026-05-27 14:43:44.650948+00:00,95.4,26.4125,0.017,0.027,-0.063,156,-0.06605000000000001,h1,h4,-0.063,-0.0177165
53,e53-h1-h4-g2,h1,h4,2026-05-27 14:45:53.465716+00:00,95.4,25.908,0.013,0.014,-0.055,157,-0.066,h1,h4,-0.055,-0.016814000000000003
53,e53-h1-h5-g0,h1,h5,2026-05-27 14:46:27.061271+00:00,95.3,29.770000000000003,0.039,0.042,-0.056,158,-0.0633,h1,h5,-0.056,-0.021578000000000007
53,e53-h2-h4-g1,h2,h4,2026-05-27 14:46:58.924038+00:00,95.4,38.1295,0.02,0.029,-0.111,159,-0.06535,h2,h4,-0.111,-0.029499499999999994
54,e54-h1-h5-g0,h1,h5,2026-05-27 14:48:34.144315+00:00,95.3,31.414499999999997,0.086,0.077,-0.088,160,-0.06639999999999999,h1,h5,-0.088,-0.024366499999999996
54,e54-h2-h4-g1,h2,h4,2026-05-27 14:49:38.597219+00:00,95.4,26.0205,0.014,0.023,-0.054,161,-0.06470000000000001,h2,h4,-0.054,-0.017198499999999995
54,e54-h1-h4-g2,h1,h4,2026-05-27 14:50:10.816698+00:00,95.3,28.162,0.029,0.031,-0.055,162,-0.06420000000000001,h1,h4,-0.055,-0.01962
55,e55-h1-h5-g0,h1,h5,2026-05-27 14:51:12.847315+00:00,95.3,29.3915,0.04,0.04,-0.075,163,-0.0652,h1,h5,-0.075,-0.0211415
55,e55-h2-h4-g1,h2,h4,2026-05-27 14:52:50.607321+00:00,95.4,27.541,0.027,0.035,-0.067,164,-0.06545000000000001,h2,h4,-0.067,-0.019104999999999994
55,e55-h1-h4-g2,h1,h4,2026-05-27 14:53:24.218906+00:00,95.4,29.311999999999998,0.041,0.055,-0.055,165,-0.0653,h1,h4,-0.055,-0.021503999999999995
56,e56-h2-h4-g1,h2,h4,2026-05-27 14:55:00.846296+00:00,95.4,27.421,0.027,0.043,-0.067,166,-0.0658,h2,h4,-0.067,-0.019225
56,e56-h1-h5-g0,h1,h5,2026-05-27 14:55:34.068807+00:00,95.3,29.1445,0.043,0.045,-0.076,167,-0.06605,h1,h5,-0.076,-0.0210505
56,e56-h1-h4-g2,h1,h4,2026-05-27 14:56:39.204743+00:00,95.4,28.195999999999998,0.028,0.037,-0.071,168,-0.06684999999999999,h1,h4,-0.071,-0.019822
57,e57-h2-h4-g1,h2,h4,2026-05-27 14:58:15.128670+00:00,95.4,27.496,0.034,0.045,-0.069,169,-0.06745,h2,h4,-0.069,-0.019374
57,e57-h1-h5-g0,h1,h5,2026-05-27 14:58:48.311355+00:00,95.3,27.006500000000003,0.019,0.026,-0.062,170,-0.06739999999999999,h1,h5,-0.062,-0.0182945
57,e57-h1-h4-g2,h1,h4,2026-05-27 14:59:53.068775+00:00,95.4,27.957,0.028,0.04,-0.068,171,-0.06725,h1,h4,-0.068,-0.019672999999999996
58,e58-h2-h4-g1,h2,h4,2026-05-27 15:02:01.503936+00:00,95.4,35.224000000000004,0.022,0.038,-0.053,172,-0.06725,h2,h4,-0.053,-0.026868000000000003
58,e58-h1-h5-g0,h1,h5,2026-05-27 15:02:33.920331+00:00,95.3,29.2235,0.043,0.041,-0.053,173,-0.06705,h1,h5,-0.053,-0.0210095
58,e58-h1-h4-g2,h1,h4,2026-05-27 15:03:06.416166+00:00,95.4,28.0465,0.022,0.036,-0.07,174,-0.06675,h1,h4,-0.07,-0.019630500000000002
59,e59-h1-h5-g0,h1,h5,2026-05-27 15:04:42.664232+00:00,95.3,28.387999999999998,0.03,0.032,-0.055,175,-0.06615,h1,h5,-0.055,-0.019877999999999996
59,e59-h2-h4-g1,h2,h4,2026-05-27 15:05:46.630683+00:00,95.4,39.941500000000005,0.013,0.014,-0.058,176,-0.06589999999999999,h2,h4,-0.058,-0.030847500000000007
59,e59-h1-h4-g2,h1,h4,2026-05-27 15:06:19.293858+00:00,95.4,25.351,0.013,0.015,-0.057,177,-0.066,h1,h4,-0.057,-0.016287
60,e60-h1-h5-g0,h1,h5,2026-05-27 15:07:55.926443+00:00,95.4,36.666,0.03,0.041,-0.116,178,-0.06899999999999999,h1,h5,-0.116,-0.028415999999999997
60,e60-h2-h4-g1,h2,h4,2026-05-27 15:08:28.387750+00:00,95.3,30.941499999999998,0.041,0.044,-0.055,179,-0.0662,h2,h4,-0.055,-0.022813499999999994
60,e60-h1-h4-g2,h1,h4,2026-05-27 15:09:32.355060+00:00,95.4,25.601,0.019,0.027,-0.06,180,-0.0648,h1,h4,-0.06,-0.016909
61,e61-h1-h5-g0,h1,h5,2026-05-27 15:11:06.735384+00:00,95.4,40.9525,0.018,0.027,-0.126,181,-0.0684,h1,h5,-0.126,-0.0322585
61,e61-h2-h4-g1,h2,h4,2026-05-27 15:11:38.316600+00:00,95.3,31.2995,0.065,0.084,-0.086,182,-0.06995,h2,h4,-0.086,-0.024419500000000004
61,e61-h1-h4-g2,h1,h4,2026-05-27 15:12:42.886588+00:00,95.4,29.104,0.031,0.042,-0.069,183,-0.06964999999999999,h1,h4,-0.069,-0.020886
62,e62-h1-h4-g2,h1,h4,2026-05-27 15:14:16.730644+00:00,95.3,29.0395,0.034,0.044,-0.057,184,-0.06915,h1,h4,-0.057,-0.020897499999999996
62,e62-h2-h4-g1,h2,h4,2026-05-27 15:15:21.845087+00:00,95.4,28.159,0.026,0.042,-0.071,185,-0.06995,h2,h4,-0.071,-0.019930999999999997
62,e62-h1-h5-g0,h1,h5,2026-05-27 15:15:53.511876+00:00,95.4,37.803,0.014,0.019,-0.112,186,-0.07220000000000001,h1,h5,-0.112,-0.028860999999999998
63,e63-h1-h5-g0,h1,h5,2026-05-27 15:16:55.708905+00:00,95.3,28.296,0.031,0.036,-0.053,187,-0.07105,h1,h5,-0.053,-0.019908
63,e63-h2-h4-g1,h2,h4,2026-05-27 15:18:34.109756+00:00,95.4,28.113999999999997,0.018,0.027,-0.057,188,-0.07035,h2,h4,-0.057,-0.019419999999999996
63,e63-h1-h4-g2,h1,h4,2026-05-27 15:19:06.142516+00:00,95.4,27.465000000000003,0.028,0.039,-0.054,189,-0.06960000000000001,h1,h4,-0.054,-0.019151000000000005
64,e64-h2-h4-g1,h2,h4,2026-05-27 15:21:14.494993+00:00,95.4,35.7835,0.018,0.029,-0.05,190,-0.069,h2,h4,-0.05,-0.027149499999999997
64,e64-h1-h5-g0,h1,h5,2026-05-27 15:21:46.403493+00:00,95.3,27.772,0.027,0.03,-0.067,191,-0.06895,h1,h5,-0.067,-0.019195999999999998
64,e64-h1-h4-g2,h1,h4,2026-05-27 15:22:18.402573+00:00,95.4,27.7025,0.028,0.041,-0.052,192,-0.0689,h1,h4,-0.052,-0.019448499999999997
65,e65-h2-h4-g1,h2,h4,2026-05-27 15:23:52.918783+00:00,95.3,28.8515,0.031,0.034,-0.054,193,-0.06895000000000001,h2,h4,-0.054,-0.0204035
65,e65-h1-h5-g0,h1,h5,2026-05-27 15:24:58.840878+00:00,95.3,25.805500000000002,0.015,0.021,-0.06,194,-0.06845,h1,h5,-0.06,-0.0169355
65,e65-h1-h4-g2,h1,h4,2026-05-27 15:25:30.753029+00:00,95.4,27.788,0.025,0.035,-0.055,195,-0.06845000000000001,h1,h4,-0.055,-0.019348
66,e66-h2-h4-g1,h2,h4,2026-05-27 15:27:38.449519+00:00,95.4,28.015,0.017,0.022,-0.068,196,-0.06895,h2,h4,-0.068,-0.019169
66,e66-h1-h5-g0,h1,h5,2026-05-27 15:28:09.968627+00:00,95.4,37.2455,0.023,0.031,-0.057,197,-0.06895,h1,h5,-0.057,-0.028681500000000002
66,e66-h1-h4-g2,h1,h4,2026-05-27 15:28:41.496405+00:00,95.3,27.324,0.023,0.032,-0.065,198,-0.0664,h1,h4,-0.065,-0.0188
67,e67-h1-h5-g0,h1,h5,2026-05-27 15:30:16.812536+00:00,95.3,27.081000000000003,0.018,0.022,-0.065,199,-0.0669,h1,h5,-0.065,-0.018247000000000006
67,e67-h2-h4-g1,h2,h4,2026-05-27 15:31:21.668677+00:00,95.4,28.664,0.033,0.046,-0.069,200,-0.06735,h2,h4,-0.069,-0.02057
67,e67-h1-h4-g2,h1,h4,2026-05-27 15:31:53.123157+00:00,95.4,26.3415,0.021,0.027,-0.062,201,-0.06415,h1,h4,-0.062,-0.0176535
68,e68-h1-h5-g0,h1,h5,2026-05-27 15:33:28.259890+00:00,95.3,27.8525,0.018,0.021,-0.06,202,-0.06285,h1,h5,-0.06,-0.0189885
68,e68-h1-h4-g2,h1,h4,2026-05-27 15:33:59.540818+00:00,95.4,25.781,0.014,0.022,-0.06,203,-0.06240000000000001,h1,h4,-0.06,-0.016929
68,e68-h2-h4-g1,h2,h4,2026-05-27 15:35:05.222090+00:00,95.3,29.463,0.032,0.037,-0.073,204,-0.0632,h2,h4,-0.073,-0.021107
69,e69-h1-h5-g0,h1,h5,2026-05-27 15:36:40.244278+00:00,95.4,37.013000000000005,0.024,0.035,-0.054,205,-0.06235,h1,h5,-0.054,-0.028571000000000003
69,e69-h1-h4-g2,h1,h4,2026-05-27 15:37:44.055131+00:00,95.4,35.647,0.031,0.05,-0.111,206,-0.0623,h1,h4,-0.111,-0.027669
69,e69-h2-h4-g1,h2,h4,2026-05-27 15:38:16.279737+00:00,95.4,27.0435,0.016,0.028,-0.059,207,-0.0626,h2,h4,-0.059,-0.0183755
70,e70-h1-h4-g2,h1,h4,2026-05-27 15:40:23.643309+00:00,95.4,38.236,0.019,0.027,-0.111,208,-0.0653,h1,h4,-0.111,-0.029544
70,e70-h1-h5-g0,h1,h5,2026-05-27 15:40:56.325291+00:00,95.3,26.579,0.021,0.025,-0.062,209,-0.06570000000000001,h1,h5,-0.062,-0.017841000000000003
70,e70-h2-h4-g1,h2,h4,2026-05-27 15:41:28.225283+00:00,95.4,28.779,0.019,0.058,-0.071,210,-0.06675,h2,h4,-0.071,-0.021016999999999997
71,e71-h2-h4-g1,h2,h4,2026-05-27 15:42:30.042447+00:00,95.4,38.373,0.021,0.023,-0.114,211,-0.0691,h2,h4,-0.114,-0.029564999999999998
71,e71-h1-h5-g0,h1,h5,2026-05-27 15:44:06.850101+00:00,95.3,29.121000000000002,0.021,0.028,-0.063,212,-0.06965,h1,h5,-0.063,-0.020473
71,e71-h1-h4-g2,h1,h4,2026-05-27 15:44:40.124839+00:00,95.3,26.509999999999998,0.015,0.018,-0.056,213,-0.06974999999999999,h1,h4,-0.056,-0.017549999999999996
72,e72-h1-h4-g2,h1,h4,2026-05-27 15:45:43.469746+00:00,95.4,36.586,0.046,0.069,-0.052,214,-0.06935,h1,h4,-0.052,-0.029207999999999998
72,e72-h1-h5-g0,h1,h5,2026-05-27 15:47:20.098329+00:00,95.3,28.678,0.043,0.041,-0.077,215,-0.07044999999999998,h1,h5,-0.077,-0.020464
72,e72-h2-h4-g1,h2,h4,2026-05-27 15:47:52.694769+00:00,95.4,28.323999999999998,0.028,0.04,-0.056,216,-0.06985,h2,h4,-0.056,-0.020039999999999995
73,e73-h1-h5-g0,h1,h5,2026-05-27 15:49:28.384787+00:00,95.3,29.082,0.043,0.043,-0.054,217,-0.0697,h1,h5,-0.054,-0.020928
73,e73-h2-h4-g1,h2,h4,2026-05-27 15:50:33.049194+00:00,95.4,40.772,0.025,0.039,-0.067,218,-0.0698,h2,h4,-0.067,-0.032451999999999995
73,e73-h1-h4-g2,h1,h4,2026-05-27 15:51:04.675580+00:00,95.4,26.057000000000002,0.012,0.014,-0.054,219,-0.06925,h1,h4,-0.054,-0.016961000000000004
74,e74-h1-h4-g2,h1,h4,2026-05-27 15:52:38.013628+00:00,95.4,30.6535,0.069,0.083,-0.058,220,-0.06870000000000001,h1,h4,-0.058,-0.0237415
74,e74-h2-h4-g1,h2,h4,2026-05-27 15:53:10.850023+00:00,95.4,27.314,0.021,0.035,-0.057,221,-0.06845,h2,h4,-0.057,-0.018865999999999997
74,e74-h1-h5-g0,h1,h5,2026-05-27 15:54:16.506715+00:00,95.3,28.3345,0.026,0.029,-0.07,222,-0.06895,h1,h5,-0.07,-0.019726499999999998
75,e75-h1-h4-g2,h1,h4,2026-05-27 15:56:25.243039+00:00,95.3,30.2055,0.041,0.041,-0.057,223,-0.0688,h1,h4,-0.057,-0.021987499999999997
75,e75-h2-h4-g1,h2,h4,2026-05-27 15:56:56.595052+00:00,95.4,27.978,0.03,0.04,-0.07,224,-0.06865,h2,h4,-0.07,-0.019698000000000004
75,e75-h1-h5-g0,h1,h5,2026-05-27 15:57:29.706632+00:00,95.3,28.570999999999998,0.032,0.034,-0.071,225,-0.06949999999999999,h1,h5,-0.071,-0.020125
76,e76-h2-h4-g1,h2,h4,2026-05-27 15:59:38.251946+00:00,95.4,26.366,0.014,0.023,-0.054,226,-0.06665,h2,h4,-0.054,-0.017544
76,e76-h1-h5-g0,h1,h5,2026-05-27 16:00:10.917907+00:00,95.3,29.5245,0.041,0.044,-0.077,227,-0.06755,h1,h5,-0.077,-0.021396499999999995
76,e76-h1-h4-g2,h1,h4,2026-05-27 16:00:43.537236+00:00,95.3,30.319,0.053,0.049,-0.057,228,-0.06484999999999999,h1,h4,-0.057,-0.022364999999999996
77,e77-h2-h4-g1,h2,h4,2026-05-27 16:02:50.972831+00:00,95.4,27.8905,0.033,0.046,-0.055,229,-0.0645,h2,h4,-0.055,-0.019796499999999998
77,e77-h1-h5-g0,h1,h5,2026-05-27 16:03:24.445279+00:00,95.3,27.6275,0.025,0.034,-0.055,230,-0.0637,h1,h5,-0.055,-0.019167500000000004
77,e77-h1-h4-g2,h1,h4,2026-05-27 16:03:57.389981+00:00,95.4,26.742,0.013,0.015,-0.057,231,-0.06085,h1,h4,-0.057,-0.017678000000000003
78,e78-h2-h4-g1,h2,h4,2026-05-27 16:05:32.559912+00:00,95.4,27.6075,0.029,0.043,-0.051,232,-0.06024999999999999,h2,h4,-0.051,-0.0194155
78,e78-h1-h4-g2,h1,h4,2026-05-27 16:06:36.214794+00:00,95.4,26.0515,0.01,0.0087,-0.059,233,-0.06040000000000001,h1,h4,-0.059,-0.0167925
78,e78-h1-h5-g0,h1,h5,2026-05-27 16:07:07.928885+00:00,95.3,26.764499999999998,0.018,0.016,-0.056,234,-0.0606,h1,h5,-0.056,-0.0177505
79,e79-h2-h4-g1,h2,h4,2026-05-27 16:09:14.026975+00:00,95.4,26.6415,0.024,0.03,-0.061,235,-0.059800000000000006,h2,h4,-0.061,-0.0180495
79,e79-h1-h5-g0,h1,h5,2026-05-27 16:09:46.873997+00:00,95.3,28.0505,0.04,0.037,-0.068,236,-0.060399999999999995,h1,h5,-0.068,-0.0197105
79,e79-h1-h4-g2,h1,h4,2026-05-27 16:10:18.290265+00:00,95.4,27.0205,0.038,0.04,-0.061,237,-0.060750000000000005,h1,h4,-0.061,-0.018756499999999995
80,e80-h1-h4-g2,h1,h4,2026-05-27 16:12:25.403083+00:00,95.3,27.892,0.036,0.036,-0.07,238,-0.060899999999999996,h1,h4,-0.07,-0.019514
80,e80-h2-h4-g1,h2,h4,2026-05-27 16:12:58.248236+00:00,95.4,26.751,0.019,0.029,-0.061,239,-0.061250000000000006,h2,h4,-0.061,-0.018118999999999996
80,e80-h1-h5-g0,h1,h5,2026-05-27 16:13:31.452951+00:00,95.4,36.757999999999996,0.036,0.057,-0.116,240,-0.06415,h1,h5,-0.116,-0.028999999999999998
81,e81-h1-h4-g2,h1,h4,2026-05-27 16:15:06.838086+00:00,95.4,28.457500000000003,0.034,0.044,-0.054,241,-0.064,h1,h4,-0.054,-0.0203055
81,e81-h1-h5-g0,h1,h5,2026-05-27 16:16:13.105090+00:00,95.3,27.192999999999998,0.017,0.018,-0.056,242,-0.0633,h1,h5,-0.056,-0.018236999999999996
81,e81-h2-h4-g1,h2,h4,2026-05-27 16:16:45.838222+00:00,95.4,36.224999999999994,0.033,0.052,-0.113,243,-0.0661,h2,h4,-0.113,-0.028310999999999992
82,e82-h1-h4-g2,h1,h4,2026-05-27 16:17:49.498562+00:00,95.4,27.1235,0.02,0.024,-0.064,244,-0.0658,h1,h4,-0.064,-0.018343499999999992
82,e82-h2-h4-g1,h2,h4,2026-05-27 16:18:54.656545+00:00,95.3,29.572000000000003,0.035,0.037,-0.072,245,-0.06584999999999999,h2,h4,-0.072,-0.021222
82,e82-h1-h5-g0,h1,h5,2026-05-27 16:19:58.467743+00:00,95.4,33.861,0.018,0.028,-0.102,246,-0.06825,h1,h5,-0.102,-0.025196999999999997
83,e83-h1-h5-g0,h1,h5,2026-05-27 16:22:03.763633+00:00,95.3,27.778,0.041,0.045,-0.054,247,-0.0671,h1,h5,-0.054,-0.019679999999999996
83,e83-h2-h4-g1,h2,h4,2026-05-27 16:22:36.883686+00:00,95.4,27.5325,0.025,0.041,-0.057,248,-0.0671,h2,h4,-0.057,-0.019272499999999994
83,e83-h1-h4-g2,h1,h4,2026-05-27 16:23:10.548130+00:00,95.4,36.453500000000005,0.034,0.056,-0.117,249,-0.0702,h1,h4,-0.117,-0.028661500000000006
84,e84-h1-h5-g0,h1,h5,2026-05-27 16:24:48.783108+00:00,92.2,28.450000000000003,0.04,0.043,-0.071,250,-0.071,h1,h5,-0.071,-0.020600000000000004
84,e84-h1-h4-g2,h1,h4,2026-05-27 16:25:21.303737+00:00,95.4,27.915999999999997,0.038,0.053,-0.054,251,-0.07085,h1,h4,-0.054,-0.020041999999999997
84,e84-h2-h4-g1,h2,h4,2026-05-27 16:26:25.429097+00:00,95.4,33.481,0.161,0.14,-0.1,252,-0.0733,h2,h4,-0.1,-0.028463000000000002
85,e85-h1-h5-g0,h1,h5,2026-05-27 16:27:28.114588+00:00,95.3,28.6895,0.027,0.037,-0.054,253,-0.07304999999999999,h1,h5,-0.054,-0.020323499999999998
85,e85-h2-h4-g1,h2,h4,2026-05-27 16:29:04.655807+00:00,95.4,28.755000000000003,0.032,0.045,-0.055,254,-0.07300000000000001,h2,h4,-0.055,-0.020629000000000005
85,e85-h1-h4-g2,h1,h4,2026-05-27 16:29:37.387145+00:00,95.3,27.5825,0.024,0.027,-0.065,255,-0.0732,h1,h4,-0.065,-0.0189105
86,e86-h1-h4-g2,h1,h4,2026-05-27 16:31:46.113773+00:00,95.3,26.9565,0.023,0.031,-0.055,256,-0.07255,h1,h4,-0.055,-0.0184025
86,e86-h1-h5-g0,h1,h5,2026-05-27 16:32:19.281495+00:00,95.3,29.867,0.05,0.052,-0.054,257,-0.0722,h1,h5,-0.054,-0.021997
86,e86-h2-h4-g1,h2,h4,2026-05-27 16:32:51.923872+00:00,95.4,27.999499999999998,0.025,0.043,-0.068,258,-0.07210000000000001,h2,h4,-0.068,-0.019799499999999998
87,e87-h1-h5-g0,h1,h5,2026-05-27 16:33:54.533403+00:00,95.3,27.78,0.028,0.037,-0.067,259,-0.07239999999999999,h1,h5,-0.067,-0.019416000000000003
87,e87-h2-h4-g1,h2,h4,2026-05-27 16:35:32.805043+00:00,95.4,25.764,0.012,0.017,-0.053,260,-0.06925,h2,h4,-0.053,-0.016757999999999995
87,e87-h1-h4-g2,h1,h4,2026-05-27 16:36:04.385646+00:00,95.3,27.872,0.029,0.033,-0.07,261,-0.07005,h1,h4,-0.07,-0.01939
88,e88-h1-h4-g2,h1,h4,2026-05-27 16:38:12.113604+00:00,95.3,29.186,0.035,0.039,-0.073,262,-0.07089999999999999,h1,h4,-0.073,-0.020896
88,e88-h2-h4-g1,h2,h4,2026-05-27 16:38:45.125031+00:00,95.4,28.25,0.03,0.039,-0.055,263,-0.06799999999999999,h2,h4,-0.055,-0.01994
88,e88-h1-h5-g0,h1,h5,2026-05-27 16:39:16.465838+00:00,95.3,29.3545,0.044,0.043,-0.076,264,-0.0686,h1,h5,-0.076,-0.021202500000000003
89,e89-h2-h4-g1,h2,h4,2026-05-27 16:41:22.393893+00:00,95.4,35.937,0.025,0.042,-0.111,265,-0.07055,h2,h4,-0.111,-0.027707
89,e89-h1-h4-g2,h1,h4,2026-05-27 16:41:55.196235+00:00,95.4,27.951500000000003,0.024,0.033,-0.057,266,-0.0683,h1,h4,-0.057,-0.019449500000000005
89,e89-h1-h5-g0,h1,h5,2026-05-27 16:42:28.572698+00:00,95.3,28.3545,0.027,0.033,-0.055,267,-0.06835,h1,h5,-0.055,-0.0198685
90,e90-h2-h4-g1,h2,h4,2026-05-27 16:44:37.856967+00:00,95.4,26.735999999999997,0.019,0.027,-0.062,268,-0.0686,h2,h4,-0.062,-0.018043999999999998
90,e90-h1-h4-g2,h1,h4,2026-05-27 16:45:09.536347+00:00,95.4,27.3495,0.021,0.027,-0.062,269,-0.06584999999999999,h1,h4,-0.062,-0.0186615
90,e90-h1-h5-g0,h1,h5,2026-05-27 16:45:41.177015+00:00,95.3,27.884,0.022,0.025,-0.065,270,-0.06555,h1,h5,-0.065,-0.019148
91,e91-h1-h4-g2,h1,h4,2026-05-27 16:47:50.689847+00:00,95.4,39.0945,0.018,0.025,-0.062,271,-0.06595,h1,h4,-0.062,-0.0303405
91,e91-h1-h5-g0,h1,h5,2026-05-27 16:48:23.382507+00:00,95.3,26.701999999999998,0.023,0.029,-0.063,272,-0.0641,h1,h5,-0.063,-0.018087999999999996
91,e91-h2-h4-g1,h2,h4,2026-05-27 16:48:56.259082+00:00,95.4,27.772,0.03,0.042,-0.07,273,-0.0649,h2,h4,-0.07,-0.019552
92,e92-h1-h4-g2,h1,h4,2026-05-27 16:49:59.073708+00:00,95.4,26.887999999999998,0.02,0.028,-0.053,274,-0.0648,h1,h4,-0.053,-0.018227999999999994
92,e92-h1-h5-g0,h1,h5,2026-05-27 16:51:03.704908+00:00,95.3,29.1925,0.023,0.027,-0.065,275,-0.0648,h1,h5,-0.065,-0.020518500000000002
92,e92-h2-h4-g1,h2,h4,2026-05-27 16:52:09.839782+00:00,95.4,26.8975,0.027,0.042,-0.051,276,-0.0646,h2,h4,-0.051,-0.018671499999999997
93,e93-h1-h5-g0,h1,h5,2026-05-27 16:54:17.848688+00:00,95.4,37.8125,0.014,0.019,-0.113,277,-0.06755,h1,h5,-0.113,-0.0288705
93,e93-h2-h4-g1,h2,h4,2026-05-27 16:54:50.379560+00:00,95.4,25.0715,0.01,0.01,-0.054,278,-0.06684999999999999,h2,h4,-0.054,-0.015851499999999998
93,e93-h1-h4-g2,h1,h4,2026-05-27 16:55:23.101893+00:00,95.3,29.894000000000002,0.035,0.041,-0.061,279,-0.06655,h1,h4,-0.061,-0.021664
94,e94-h1-h5-g0,h1,h5,2026-05-27 16:56:26.006069+00:00,95.3,27.804499999999997,0.022,0.029,-0.068,280,-0.0673,h1,h5,-0.068,-0.019188499999999994
94,e94-h1-h4-g2,h1,h4,2026-05-27 16:58:04.772031+00:00,95.3,28.839,0.038,0.046,-0.056,281,-0.0666,h1,h4,-0.056,-0.020765
94,e94-h2-h4-g1,h2,h4,2026-05-27 16:58:37.127367+00:00,95.4,30.85,0.075,0.08,-0.055,282,-0.06570000000000001,h2,h4,-0.055,-0.023860000000000003
95,e95-h1-h5-g0,h1,h5,2026-05-27 17:00:11.334351+00:00,95.3,29.6175,0.038,0.042,-0.078,283,-0.06685,h1,h5,-0.078,-0.021423499999999998
95,e95-h2-h4-g1,h2,h4,2026-05-27 17:00:43.135469+00:00,95.4,27.2775,0.025,0.043,-0.054,284,-0.06575,h2,h4,-0.054,-0.019077499999999997
95,e95-h1-h4-g2,h1,h4,2026-05-27 17:01:49.444756+00:00,95.3,29.831000000000003,0.04,0.044,-0.075,285,-0.06395,h1,h4,-0.075,-0.021701
96,e96-h1-h4-g2,h1,h4,2026-05-27 17:03:24.103289+00:00,95.4,29.2795,0.031,0.042,-0.07,286,-0.0646,h1,h4,-0.07,-0.0210615
96,e96-h1-h5-g0,h1,h5,2026-05-27 17:04:30.639009+00:00,95.3,27.4195,0.018,0.018,-0.057,287,-0.06470000000000001,h1,h5,-0.057,-0.0184655
96,e96-h2-h4-g1,h2,h4,2026-05-27 17:05:03.581966+00:00,95.4,27.3795,0.029,0.041,-0.053,288,-0.06425,h2,h4,-0.053,-0.0191275
97,e97-h2-h4-g1,h2,h4,2026-05-27 17:06:06.307960+00:00,95.3,27.313499999999998,0.018,0.023,-0.056,289,-0.06395,h2,h4,-0.056,-0.018509499999999998
97,e97-h1-h4-g2,h1,h4,2026-05-27 17:07:44.171315+00:00,95.4,28.731499999999997,0.039,0.051,-0.074,290,-0.06439999999999999,h1,h4,-0.074,-0.020799499999999995
97,e97-h1-h5-g0,h1,h5,2026-05-27 17:08:16.708607+00:00,95.3,29.481,0.049,0.048,-0.054,291,-0.064,h1,h5,-0.054,-0.021489
98,e98-h1-h5-g0,h1,h5,2026-05-27 17:09:51.316439+00:00,95.3,28.463500000000003,0.034,0.037,-0.053,292,-0.0635,h1,h5,-0.053,-0.0201115
98,e98-h1-h4-g2,h1,h4,2026-05-27 17:10:22.982682+00:00,95.4,25.5935,0.013,0.016,-0.053,293,-0.06265000000000001,h1,h4,-0.053,-0.0165595
98,e98-h2-h4-g1,h2,h4,2026-05-27 17:11:27.663169+00:00,95.3,27.868000000000002,0.033,0.04,-0.054,294,-0.0627,h2,h4,-0.054,-0.019604
99,e99-h2-h4-g1,h2,h4,2026-05-27 17:13:35.485237+00:00,95.4,28.5925,0.024,0.037,-0.056,295,-0.06224999999999999,h2,h4,-0.056,-0.0202105
99,e99-h1-h4-g2,h1,h4,2026-05-27 17:14:07.591558+00:00,95.4,40.2115,0.03,0.041,-0.116,296,-0.0655,h1,h4,-0.116,-0.031961500000000004
99,e99-h1-h5-g0,h1,h5,2026-05-27 17:14:39.506825+00:00,95.4,38.7655,0.019,0.027,-0.061,297,-0.0629,h1,h5,-0.061,-0.030073500000000003
100,e100-h1-h4-g2,h1,h4,2026-05-27 17:16:46.938735+00:00,95.3,26.9825,0.023,0.031,-0.064,298,-0.0634,h1,h4,-0.064,-0.018428500000000004
100,e100-h1-h5-g0,h1,h5,2026-05-27 17:17:18.654051+00:00,95.3,28.4095,0.02,0.029,-0.065,299,-0.0636,h1,h5,-0.065,-0.019789499999999998
100,e100-h2-h4-g1,h2,h4,2026-05-27 17:17:49.955101+00:00,95.4,27.8765,0.026,0.037,-0.067,300,-0.06355,h2,h4,-0.067,-0.0194985
