episode,flow_id,src,dst,timestamp,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,decision,reward_rolling_mean
1,e1-h1-h4-g10,h1,h4,2026-05-29 23:02:46.623960+00:00,0.93,27.681,0.015,24.0,-0.32761799999999996,1,-0.32761799999999996
1,e1-h2-h4-g5,h2,h4,2026-05-29 23:02:46.720460+00:00,0.306,17.0305,0.009,57.0,-0.31701789999999996,2,-0.32231794999999996
1,e1-h1-h5-g3,h1,h5,2026-05-29 23:02:48.839115+00:00,0.323,28.599,0.014,25.0,-0.3285947,3,-0.3244102
1,e1-h1-h5-g0,h1,h5,2026-05-29 23:02:48.840013+00:00,62.7,27.904,0.014,23.0,-0.321662,4,-0.32372314999999996
1,e1-h1-h4-g8,h1,h4,2026-05-29 23:02:48.841577+00:00,0.346,27.912,0.015,27.0,-0.32790739999999996,5,-0.32455999999999996
1,e1-h2-h4-g6,h2,h4,2026-05-29 23:02:53.641045+00:00,0.077,17.2835,0.007,59.0,-0.3172898,6,-0.3233483
1,e1-h1-h4-g11,h1,h4,2026-05-29 23:02:53.642349+00:00,0.369,27.987000000000002,0.015,26.0,-0.3279801,7,-0.3240099857142857
1,e1-h2-h4-g7,h2,h4,2026-05-29 23:02:53.644192+00:00,0.148,17.5885,0.009,56.0,-0.3175917,8,-0.3232077
1,e1-h2-h4-g4,h2,h4,2026-05-29 23:02:53.645806+00:00,0.07,17.22,0.008,58.0,-0.317229,9,-0.32254340000000004
1,e1-h1-h5-g1,h1,h5,2026-05-29 23:02:53.646619+00:00,0.221,28.563,0.015,23.0,-0.3285709,10,-0.32314615
1,e1-h1-h4-g9,h1,h4,2026-05-29 23:02:53.647425+00:00,0.326,28.323,0.015,27.0,-0.3283204,11,-0.32361653636363635
1,e1-h1-h5-g2,h1,h5,2026-05-29 23:02:53.647914+00:00,0.342,29.267,0.02,23.0,-0.3292728,12,-0.3240878916666667
2,e2-h1-h5-g2,h1,h5,2026-05-29 23:03:25.189848+00:00,0.81,27.817,0.016,24.0,-0.327768,13,-0.3243709769230769
2,e2-h2-h4-g7,h2,h4,2026-05-29 23:03:25.191998+00:00,0.416,16.918,0.009,61.0,-0.31689439999999997,14,-0.3238369357142857
2,e2-h1-h5-g1,h1,h5,2026-05-29 23:03:25.194832+00:00,0.547,27.7545,0.017,23.0,-0.32773379999999996,15,-0.3240967266666666
2,e2-h2-h4-g4,h2,h4,2026-05-29 23:03:25.195540+00:00,0.266,16.942,0.01,60.0,-0.3169354,16,-0.32364914375
2,e2-h1-h4-g9,h1,h4,2026-05-29 23:03:25.196173+00:00,0.333,27.301000000000002,0.016,24.0,-0.32729969999999997,17,-0.32386388235294117
2,e2-h1-h5-g3,h1,h5,2026-05-29 23:03:25.198016+00:00,0.451,27.843,0.017,23.0,-0.3278319,18,-0.32408432777777774
2,e2-h2-h4-g6,h2,h4,2026-05-29 23:03:25.739677+00:00,0.099,17.303,0.01,59.0,-0.3173131,19,-0.3237279473684211
2,e2-h1-h4-g8,h1,h4,2026-05-29 23:03:25.741250+00:00,1.41,28.0665,0.017,22.0,-0.3279595,20,-0.323939525
2,e2-h1-h4-g10,h1,h4,2026-05-29 23:03:25.741990+00:00,0.305,28.468,0.016,25.0,-0.32846949999999997,21,-0.32398209999999994
2,e2-h1-h4-g11,h1,h4,2026-05-29 23:03:25.743049+00:00,0.373,28.346,0.015,24.0,-0.3283387,22,-0.32454814
2,e2-h1-h5-g0,h1,h5,2026-05-29 23:03:25.743847+00:00,0.334,28.35,0.015,23.0,-0.3283466,23,-0.324535735
2,e2-h2-h4-g5,h2,h4,2026-05-29 23:03:25.744518+00:00,0.098,17.7815,0.008,62.0,-0.3177877,24,-0.32434202
3,e3-h1-h5-g0,h1,h5,2026-05-29 23:03:58.610334+00:00,0.298,30.576999999999998,0.021,25.0,-0.33058919999999997,25,-0.32447611
3,e3-h1-h4-g9,h1,h4,2026-05-29 23:03:58.611001+00:00,1.09,27.637999999999998,0.015,25.0,-0.327559,26,-0.32498956999999995
3,e3-h1-h5-g3,h1,h5,2026-05-29 23:03:58.612220+00:00,3.54,28.551499999999997,0.015,24.0,-0.3282275,27,-0.32500194000000004
3,e3-h2-h4-g7,h2,h4,2026-05-29 23:03:58.614596+00:00,0.899,16.896,0.007,58.0,-0.3168201,28,-0.32496336000000003
3,e3-h1-h4-g11,h1,h4,2026-05-29 23:03:58.615501+00:00,0.449,27.872999999999998,0.015,24.0,-0.3278581,29,-0.325494815
3,e3-h2-h4-g5,h2,h4,2026-05-29 23:03:58.615915+00:00,0.193,17.264499999999998,0.007,57.0,-0.31725919999999996,30,-0.32492923
3,e3-h2-h4-g4,h2,h4,2026-05-29 23:03:58.616684+00:00,0.29,16.969,0.007,59.0,-0.316954,31,-0.32436091
3,e3-h1-h5-g2,h1,h5,2026-05-29 23:03:58.617101+00:00,0.613,28.009999999999998,0.015,26.0,-0.32797869999999996,32,-0.324296205
3,e3-h1-h5-g1,h1,h5,2026-05-29 23:03:58.617529+00:00,0.429,28.433999999999997,0.015,24.0,-0.32842109999999997,33,-0.32432886
3,e3-h1-h4-g10,h1,h4,2026-05-29 23:03:58.617928+00:00,0.274,27.9755,0.014,27.0,-0.3279761,34,-0.32488294500000003
3,e3-h1-h4-g8,h1,h4,2026-05-29 23:03:58.618496+00:00,0.527,27.982,0.014,25.0,-0.3279573,35,-0.32489412
3,e3-h2-h4-g6,h2,h4,2026-05-29 23:03:58.618864+00:00,0.323,17.618000000000002,0.008,56.0,-0.3176017,36,-0.324927435
4,e4-h1-h5-g0,h1,h5,2026-05-29 23:04:32.347717+00:00,0.81,29.475,0.037,25.0,-0.329468,37,-0.32503585
4,e4-h1-h4-g11,h1,h4,2026-05-29 23:04:32.349737+00:00,0.598,27.889,0.015,25.0,-0.3278592,38,-0.325037215
4,e4-h1-h5-g3,h1,h5,2026-05-29 23:04:32.350855+00:00,0.612,27.7925,0.015,22.0,-0.3277613,39,-0.32555962499999996
4,e4-h2-h4-g4,h2,h4,2026-05-29 23:04:32.351528+00:00,0.264,16.8515,0.008,58.0,-0.3168411,40,-0.325003705
4,e4-h1-h4-g9,h1,h4,2026-05-29 23:04:32.352070+00:00,0.382,30.469500000000004,0.015,23.0,-0.3304613,41,-0.325103295
4,e4-h2-h4-g7,h2,h4,2026-05-29 23:04:32.353806+00:00,0.145,16.990000000000002,0.008,61.0,-0.3169915,42,-0.324535935
4,e4-h1-h5-g1,h1,h5,2026-05-29 23:04:32.354437+00:00,0.449,27.735999999999997,0.015,22.0,-0.3277211,43,-0.32450466
4,e4-h1-h4-g8,h1,h4,2026-05-29 23:04:32.355677+00:00,1.16,27.857999999999997,0.014,23.0,-0.32777,44,-0.325003775
4,e4-h2-h4-g5,h2,h4,2026-05-29 23:04:32.356294+00:00,1.39,17.259,0.008,58.0,-0.317136,45,-0.324331115
4,e4-h1-h5-g2,h1,h5,2026-05-29 23:04:32.356909+00:00,15.1,27.994500000000002,0.014,26.0,-0.3265125,46,-0.32427879000000004
4,e4-h1-h4-g10,h1,h4,2026-05-29 23:04:32.357415+00:00,0.395,28.1735,0.015,24.0,-0.328164,47,-0.324275615
4,e4-h2-h4-g6,h2,h4,2026-05-29 23:04:32.357727+00:00,0.172,17.323,0.007,62.0,-0.3173198,48,-0.32430060000000005
5,e5-h2-h4-g5,h2,h4,2026-05-29 23:05:04.509639+00:00,1.62,17.097,0.008,58.0,-0.316951,49,-0.32375524499999997
5,e5-h1-h5-g1,h1,h5,2026-05-29 23:05:04.510495+00:00,2.02,27.698999999999998,0.014,25.0,-0.327525,50,-0.32426853499999997
5,e5-h2-h4-g7,h2,h4,2026-05-29 23:05:07.108054+00:00,0.207,16.971,0.009,55.0,-0.3169683,51,-0.32426924999999995
5,e5-h1-h4-g11,h1,h4,2026-05-29 23:05:07.114374+00:00,0.38,27.9345,0.015,24.0,-0.3279265,52,-0.32426664
5,e5-h2-h4-g4,h2,h4,2026-05-29 23:05:10.774155+00:00,0.055,17.465000000000003,0.01,54.0,-0.31747949999999997,53,-0.32371955999999996
5,e5-h2-h4-g6,h2,h4,2026-05-29 23:05:10.775564+00:00,0.062,17.551000000000002,0.008,58.0,-0.3175608,54,-0.323198795
5,e5-h1-h4-g10,h1,h4,2026-05-29 23:05:10.776497+00:00,0.622,28.204,0.016,24.0,-0.3281738,55,-0.32320962
5,e5-h1-h4-g9,h1,h4,2026-05-29 23:05:10.777413+00:00,0.312,28.235500000000002,0.015,28.0,-0.3282343,56,-0.32374125
5,e5-h1-h5-g0,h1,h5,2026-05-29 23:05:10.779758+00:00,0.221,28.365000000000002,0.017,24.0,-0.32837689999999997,57,-0.323686695
5,e5-h1-h5-g3,h1,h5,2026-05-29 23:05:10.780487+00:00,0.29,29.036,0.017,25.0,-0.329041,58,-0.32374578499999995
5,e5-h1-h4-g8,h1,h4,2026-05-29 23:05:10.781185+00:00,10.1,28.880499999999998,0.015,29.0,-0.3279005,59,-0.323752745
5,e5-h1-h5-g2,h1,h5,2026-05-29 23:05:10.781884+00:00,0.481,28.4685,0.014,25.0,-0.3284484,60,-0.32433311
6,e6-h1-h5-g1,h1,h5,2026-05-29 23:05:54.743313+00:00,0.918,27.9755,0.016,24.0,-0.3279157,61,-0.32420583000000003
6,e6-h2-h4-g4,h2,h4,2026-05-29 23:05:54.744565+00:00,0.479,16.982999999999997,0.008,58.0,-0.3169511,62,-0.32420381
6,e6-h1-h5-g2,h1,h5,2026-05-29 23:05:54.746934+00:00,0.749,27.843,0.015,24.0,-0.3277981,63,-0.32420766
6,e6-h1-h4-g10,h1,h4,2026-05-29 23:05:54.747537+00:00,1.15,27.996000000000002,0.016,24.0,-0.327913,64,-0.32421481
6,e6-h1-h4-g11,h1,h4,2026-05-29 23:05:54.749100+00:00,0.943,27.851,0.014,27.0,-0.3277847,65,-0.324747245
6,e6-h1-h5-g3,h1,h5,2026-05-29 23:05:54.750663+00:00,0.375,28.0965,0.015,25.0,-0.32808899999999996,66,-0.32482606999999997
6,e6-h1-h4-g8,h1,h4,2026-05-29 23:05:54.751416+00:00,0.365,27.942,0.015,23.0,-0.3279355,67,-0.32481464499999996
6,e6-h1-h4-g9,h1,h4,2026-05-29 23:05:54.752119+00:00,0.31,28.0775,0.015,26.0,-0.3280765,68,-0.32535247999999994
6,e6-h2-h4-g5,h2,h4,2026-05-29 23:05:54.752814+00:00,0.435,17.2215,0.007,60.0,-0.317192,69,-0.32536453
6,e6-h2-h4-g7,h2,h4,2026-05-29 23:05:54.753521+00:00,0.671,17.2015,0.009,57.0,-0.3171524,70,-0.32484589999999997
6,e6-h1-h5-g0,h1,h5,2026-05-29 23:05:54.754223+00:00,0.545,28.113,0.015,23.0,-0.3280885,71,-0.32540190999999996
6,e6-h2-h4-g6,h2,h4,2026-05-29 23:05:54.754928+00:00,0.167,17.4735,0.007,59.0,-0.3174708,72,-0.324879125
7,e7-h2-h4-g5,h2,h4,2026-05-29 23:06:27.674539+00:00,0.36,16.567,0.006,61.0,-0.316543,73,-0.3248323
7,e7-h2-h4-g7,h2,h4,2026-05-29 23:06:27.676335+00:00,0.214,17.206,0.008,60.0,-0.3172006,74,-0.32481429
7,e7-h1-h5-g3,h1,h5,2026-05-29 23:06:27.676643+00:00,0.823,28.0075,0.016,24.0,-0.3279572,75,-0.32480346
7,e7-h2-h4-g6,h2,h4,2026-05-29 23:06:27.677304+00:00,0.852,15.9275,0.008,58.0,-0.3158583,76,-0.32418465999999996
7,e7-h1-h4-g10,h1,h4,2026-05-29 23:06:27.677955+00:00,0.334,27.947000000000003,0.016,23.0,-0.3279456,77,-0.32416309499999996
7,e7-h1-h5-g0,h1,h5,2026-05-29 23:06:27.678305+00:00,0.481,27.776,0.015,25.0,-0.3277579,78,-0.32409894
7,e7-h2-h4-g4,h2,h4,2026-05-29 23:06:27.678642+00:00,0.153,17.134,0.008,59.0,-0.3171347,79,-0.32356065
7,e7-h1-h4-g11,h1,h4,2026-05-29 23:06:27.678976+00:00,0.724,27.868,0.016,23.0,-0.3278276,80,-0.32352960999999997
7,e7-h1-h5-g1,h1,h5,2026-05-29 23:06:27.679332+00:00,0.31,28.006999999999998,0.015,22.0,-0.32800599999999996,81,-0.323534125
7,e7-h1-h5-g2,h1,h5,2026-05-29 23:06:27.679684+00:00,0.579,28.052500000000002,0.015,26.0,-0.3280246,82,-0.3240878
7,e7-h1-h4-g9,h1,h4,2026-05-29 23:06:27.680043+00:00,0.331,28.212,0.016,23.0,-0.32821089999999997,83,-0.32410844
7,e7-h1-h4-g8,h1,h4,2026-05-29 23:06:27.680404+00:00,0.45,28.264499999999998,0.015,25.0,-0.32824949999999997,84,-0.324125265
8,e8-h1-h5-g1,h1,h5,2026-05-29 23:06:59.356158+00:00,2.13,29.788,0.03,26.0,-0.329635,85,-0.32421778
8,e8-h2-h4-g6,h2,h4,2026-05-29 23:06:59.358457+00:00,0.579,17.1085,0.009,59.0,-0.3170686,86,-0.32366675999999994
8,e8-h1-h4-g9,h1,h4,2026-05-29 23:06:59.360067+00:00,0.32,30.049500000000002,0.015,22.0,-0.3300475,87,-0.32377236
8,e8-h1-h5-g0,h1,h5,2026-05-29 23:06:59.363409+00:00,0.852,27.7505,0.014,22.0,-0.32769329999999997,88,-0.32375319999999996
8,e8-h1-h5-g3,h1,h5,2026-05-29 23:06:59.364987+00:00,0.512,27.762999999999998,0.015,25.0,-0.32774179999999997,89,-0.32428069
8,e8-h2-h4-g5,h2,h4,2026-05-29 23:06:59.365754+00:00,0.223,17.186999999999998,0.007,61.0,-0.3171787,90,-0.32428200500000004
8,e8-h2-h4-g7,h2,h4,2026-05-29 23:06:59.366081+00:00,0.084,17.363,0.008,60.0,-0.3173706,91,-0.32374611
8,e8-h1-h4-g10,h1,h4,2026-05-29 23:06:59.366789+00:00,0.48,27.368499999999997,0.015,25.0,-0.3273505,92,-0.324240095
8,e8-h1-h4-g8,h1,h4,2026-05-29 23:06:59.367502+00:00,0.448,28.038,0.014,24.0,-0.3280212,93,-0.32481400499999996
8,e8-h2-h4-g4,h2,h4,2026-05-29 23:06:59.367851+00:00,0.114,17.5045,0.008,59.0,-0.3175091,94,-0.32482943
8,e8-h1-h4-g11,h1,h4,2026-05-29 23:06:59.368210+00:00,0.334,28.211,0.015,23.0,-0.3282076,95,-0.32484195
8,e8-h1-h5-g2,h1,h5,2026-05-29 23:06:59.368578+00:00,0.53,28.023,0.015,21.0,-0.32799999999999996,96,-0.325449035
9,e9-h1-h4-g11,h1,h4,2026-05-29 23:07:30.917641+00:00,1.85,27.932,0.015,25.0,-0.327777,97,-0.32544060499999994
9,e9-h1-h4-g8,h1,h4,2026-05-29 23:07:30.918350+00:00,0.609,27.658,0.015,20.0,-0.3276271,98,-0.32543406499999994
9,e9-h2-h4-g7,h2,h4,2026-05-29 23:07:30.918681+00:00,0.474,17.1205,0.008,62.0,-0.3170891,99,-0.32543178500000003
9,e9-h1-h5-g1,h1,h5,2026-05-29 23:07:30.918982+00:00,1.5,27.8415,0.015,21.0,-0.3277215,100,-0.32542648
9,e9-h2-h4-g4,h2,h4,2026-05-29 23:07:43.060349+00:00,0.149,16.682499999999997,0.007,62.0,-0.3166816,101,-0.32486026
9,e9-h2-h4-g5,h2,h4,2026-05-29 23:07:43.061803+00:00,0.223,16.473,0.008,61.0,-0.3164667,102,-0.324282365
9,e9-h1-h5-g2,h1,h5,2026-05-29 23:07:43.065580+00:00,0.384,27.812,0.015,24.0,-0.3278036,103,-0.32426199999999994
9,e9-h1-h4-g10,h1,h4,2026-05-29 23:07:43.066268+00:00,0.27,27.950499999999998,0.015,26.0,-0.3279535,104,-0.32424719999999996
9,e9-h1-h5-g3,h1,h5,2026-05-29 23:07:43.066634+00:00,0.425,28.2245,0.016,24.0,-0.328214,105,-0.32417615
9,e9-h1-h5-g0,h1,h5,2026-05-29 23:07:43.066988+00:00,0.332,28.491,0.016,24.0,-0.3284898,106,-0.32474721
9,e9-h2-h4-g6,h2,h4,2026-05-29 23:07:43.067371+00:00,0.085,17.7485,0.008,59.0,-0.317756,107,-0.324132635
9,e9-h1-h4-g9,h1,h4,2026-05-29 23:07:43.067833+00:00,0.588,28.316,0.015,22.0,-0.3282872,108,-0.32416233
10,e10-h1-h5-g1,h1,h5,2026-05-29 23:08:15.314563+00:00,0.647,29.218,0.033,23.0,-0.3292193,109,-0.324236205
10,e10-h2-h4-g5,h2,h4,2026-05-29 23:08:15.315188+00:00,0.289,17.34,0.008,61.0,-0.3173271,110,-0.324243625
10,e10-h2-h4-g7,h2,h4,2026-05-29 23:08:15.316497+00:00,0.163,16.8705,0.009,58.0,-0.3168722,111,-0.324218705
10,e10-h1-h4-g8,h1,h4,2026-05-29 23:08:15.317511+00:00,0.516,27.679000000000002,0.016,23.0,-0.3276594,112,-0.32423415
10,e10-h1-h4-g9,h1,h4,2026-05-29 23:08:15.317965+00:00,0.519,27.7425,0.016,23.0,-0.3277226,113,-0.32421922000000003
10,e10-h1-h4-g11,h1,h4,2026-05-29 23:08:15.318396+00:00,0.484,27.865499999999997,0.016,22.0,-0.3278491,114,-0.32473622
10,e10-h1-h5-g3,h1,h5,2026-05-29 23:08:15.318812+00:00,0.415,32.53,0.027,23.0,-0.33254249999999996,115,-0.324952965
10,e10-h1-h5-g2,h1,h5,2026-05-29 23:08:15.319180+00:00,0.452,28.5105,0.029,25.0,-0.32852329999999996,116,-0.32497912999999995
10,e10-h2-h4-g4,h2,h4,2026-05-29 23:08:15.319540+00:00,1.28,17.2745,0.007,60.0,-0.3171605,117,-0.324448305
10,e10-h1-h5-g0,h1,h5,2026-05-29 23:08:15.319889+00:00,1.97,27.924500000000002,0.016,26.0,-0.3277595,118,-0.324454925
10,e10-h2-h4-g6,h2,h4,2026-05-29 23:08:15.320214+00:00,0.388,17.5075,0.008,58.0,-0.3174847,119,-0.324474705
10,e10-h1-h4-g10,h1,h4,2026-05-29 23:08:15.320826+00:00,0.317,28.592,0.015,27.0,-0.3285903,120,-0.324518145
11,e11-h1-h4-g10,h1,h4,2026-05-29 23:08:46.888032+00:00,0.403,27.88,0.016,28.0,-0.3278717,121,-0.32507765
11,e11-h2-h4-g4,h2,h4,2026-05-29 23:08:50.568405+00:00,0.387,17.1265,0.009,58.0,-0.3171058,122,-0.32510960499999997
11,e11-h1-h5-g1,h1,h5,2026-05-29 23:08:50.569765+00:00,0.88,27.753,0.015,25.0,-0.32769499999999996,123,-0.325104175
11,e11-h1-h4-g11,h1,h4,2026-05-29 23:08:50.570672+00:00,1.21,27.8655,0.015,23.0,-0.32777449999999997,124,-0.325095225
11,e11-h2-h4-g5,h2,h4,2026-05-29 23:08:50.571397+00:00,0.172,16.7955,0.008,58.0,-0.3167943,125,-0.32452424
11,e11-h1-h5-g3,h1,h5,2026-05-29 23:08:50.572099+00:00,0.244,28.065,0.017,23.0,-0.3280746,126,-0.32450348
11,e11-h2-h4-g6,h2,h4,2026-05-29 23:08:50.572811+00:00,0.107,16.6815,0.009,58.0,-0.3166888,127,-0.32445011999999995
11,e11-h1-h5-g0,h1,h5,2026-05-29 23:08:50.573778+00:00,0.491,27.7345,0.015,26.0,-0.3277154,128,-0.32442152999999996
11,e11-h1-h4-g8,h1,h4,2026-05-29 23:08:50.574783+00:00,0.303,28.009,0.017,25.0,-0.3280127,129,-0.32436119999999996
11,e11-h1-h5-g2,h1,h5,2026-05-29 23:08:50.576533+00:00,0.799,28.1535,0.015,24.0,-0.3281036,130,-0.324900025
11,e11-h2-h4-g7,h2,h4,2026-05-29 23:08:50.577378+00:00,0.075,17.552,0.009,55.0,-0.31756249999999997,131,-0.32493454
11,e11-h1-h4-g9,h1,h4,2026-05-29 23:08:50.578217+00:00,0.359,28.6455,0.016,26.0,-0.3286416,132,-0.32498364999999996
12,e12-h1-h4-g8,h1,h4,2026-05-29 23:09:22.661739+00:00,0.562,27.734,0.015,21.0,-0.3277078,133,-0.32498290999999996
12,e12-h1-h5-g1,h1,h5,2026-05-29 23:09:22.662366+00:00,0.472,28.0,0.016,25.0,-0.32798479999999997,134,-0.32498969499999997
12,e12-h2-h4-g7,h2,h4,2026-05-29 23:09:22.662992+00:00,0.162,17.2375,0.007,61.0,-0.3172353,135,-0.324224335
12,e12-h1-h4-g10,h1,h4,2026-05-29 23:09:22.664176+00:00,0.385,27.835,0.015,21.0,-0.32782649999999997,136,-0.324189495
12,e12-h1-h5-g3,h1,h5,2026-05-29 23:09:22.665343+00:00,0.349,28.7515,0.094,24.0,-0.3289046,137,-0.32477670000000003
12,e12-h1-h5-g2,h1,h5,2026-05-29 23:09:22.666052+00:00,1.32,28.2315,0.015,26.0,-0.32812949999999996,138,-0.3247952
12,e12-h1-h4-g11,h1,h4,2026-05-29 23:09:22.666561+00:00,0.387,28.2945,0.015,23.0,-0.32828579999999996,139,-0.325335255
12,e12-h2-h4-g4,h2,h4,2026-05-29 23:09:22.667032+00:00,1.38,17.798000000000002,0.007,62.0,-0.317674,140,-0.32478944
12,e12-h2-h4-g6,h2,h4,2026-05-29 23:09:22.667478+00:00,0.062,17.868000000000002,0.009,60.0,-0.3178798,141,-0.324289845
12,e12-h1-h4-g9,h1,h4,2026-05-29 23:09:22.667907+00:00,0.297,28.5105,0.016,24.0,-0.3285128,142,-0.32486019499999996
12,e12-h2-h4-g5,h2,h4,2026-05-29 23:09:27.793514+00:00,0.059,18.006999999999998,0.009,59.0,-0.3180191,143,-0.32437639999999995
12,e12-h1-h5-g0,h1,h5,2026-05-29 23:09:27.795046+00:00,26.0,30.829499999999996,0.112,25.0,-0.3284535,144,-0.32441035
13,e13-h2-h4-g5,h2,h4,2026-05-29 23:10:00.433439+00:00,0.436,16.569,0.007,62.0,-0.31653939999999997,145,-0.324397605
13,e13-h2-h4-g7,h2,h4,2026-05-29 23:10:03.419192+00:00,0.402,17.2545,0.008,59.0,-0.31723029999999997,146,-0.32385538999999997
13,e13-h2-h4-g4,h2,h4,2026-05-29 23:10:04.867479+00:00,0.165,15.867999999999999,0.007,61.0,-0.31586549999999997,147,-0.323814225
13,e13-h2-h4-g6,h2,h4,2026-05-29 23:10:04.869425+00:00,0.175,16.7055,0.007,61.0,-0.316702,148,-0.323263555
13,e13-h1-h4-g9,h1,h4,2026-05-29 23:10:04.870342+00:00,0.375,32.3065,0.016,22.0,-0.33230099999999996,149,-0.32347797
13,e13-h1-h4-g11,h1,h4,2026-05-29 23:10:04.872067+00:00,0.258,30.998,0.015,24.0,-0.33100219999999997,150,-0.3236229
13,e13-h1-h5-g2,h1,h5,2026-05-29 23:10:04.873133+00:00,0.395,27.939,0.015,23.0,-0.3279295,151,-0.32414125
13,e13-h1-h4-g10,h1,h4,2026-05-29 23:10:04.873688+00:00,0.185,30.709,0.015,24.0,-0.3307205,152,-0.324245195
13,e13-h1-h5-g0,h1,h5,2026-05-29 23:10:04.874251+00:00,1.93,31.8945,0.016,23.0,-0.3317335,153,-0.32444648
13,e13-h1-h5-g1,h1,h5,2026-05-29 23:10:04.874804+00:00,0.266,29.173000000000002,0.048,22.0,-0.3292424,154,-0.32450935999999997
13,e13-h1-h5-g3,h1,h5,2026-05-29 23:10:04.875508+00:00,0.614,27.822000000000003,0.016,24.0,-0.3277926,155,-0.325037225
13,e13-h1-h4-g8,h1,h4,2026-05-29 23:10:04.876050+00:00,0.925,28.212,0.014,24.0,-0.3281475,156,-0.32505327500000003
14,e14-h2-h4-g4,h2,h4,2026-05-29 23:10:45.451952+00:00,0.519,17.168999999999997,0.007,60.0,-0.3171311,157,-0.3244646
14,e14-h1-h5-g3,h1,h5,2026-05-29 23:10:45.452662+00:00,0.492,29.099,0.018,24.0,-0.3290858,158,-0.32451241499999994
14,e14-h1-h4-g11,h1,h4,2026-05-29 23:10:45.453319+00:00,0.545,27.762,0.016,25.0,-0.3277395,159,-0.32448509999999997
14,e14-h2-h4-g7,h2,h4,2026-05-29 23:10:49.329219+00:00,0.1,16.7785,0.008,61.0,-0.31678449999999997,160,-0.3244406249999999
14,e14-h1-h4-g10,h1,h4,2026-05-29 23:10:49.329772+00:00,1.44,27.8685,0.016,23.0,-0.3277565,161,-0.32493446
14,e14-h2-h4-g6,h2,h4,2026-05-29 23:10:49.331517+00:00,0.082,16.914,0.008,59.0,-0.3169218,162,-0.32435491
14,e14-h1-h5-g0,h1,h5,2026-05-29 23:10:49.331965+00:00,0.313,28.8505,0.015,22.0,-0.3288492,163,-0.324896415
14,e14-h2-h4-g5,h2,h4,2026-05-29 23:10:49.332309+00:00,0.148,17.1595,0.007,60.0,-0.3171587,164,-0.324331675
14,e14-h1-h5-g1,h1,h5,2026-05-29 23:10:49.332633+00:00,0.38,28.0955,0.016,25.0,-0.3280895,165,-0.32490918
14,e14-h1-h4-g8,h1,h4,2026-05-29 23:10:49.332942+00:00,0.447,28.098,0.016,22.0,-0.32808529999999997,166,-0.32545192999999994
14,e14-h1-h4-g9,h1,h4,2026-05-29 23:10:49.333281+00:00,0.358,28.397,0.015,25.0,-0.3283912,167,-0.326078215
14,e14-h1-h5-g2,h1,h5,2026-05-29 23:10:49.333613+00:00,0.304,28.52,0.016,24.0,-0.32852159999999997,168,-0.32666919499999997
15,e15-h1-h5-g2,h1,h5,2026-05-29 23:11:23.030006+00:00,13.1,29.27,0.023,23.0,-0.328006,169,-0.326454445
15,e15-h2-h4-g6,h2,h4,2026-05-29 23:11:23.032341+00:00,0.366,16.896,0.009,58.0,-0.3168774,170,-0.32574820499999996
15,e15-h1-h5-g3,h1,h5,2026-05-29 23:11:23.032834+00:00,0.587,28.360500000000002,0.023,22.0,-0.32834779999999997,171,-0.32576912
15,e15-h2-h4-g5,h2,h4,2026-05-29 23:11:23.034410+00:00,0.298,17.2815,0.009,59.0,-0.3172697,172,-0.32509657999999997
15,e15-h1-h4-g11,h1,h4,2026-05-29 23:11:23.035915+00:00,1.29,27.672,0.015,23.0,-0.327573,173,-0.324888555
15,e15-h1-h5-g0,h1,h5,2026-05-29 23:11:23.036234+00:00,0.481,27.9195,0.014,25.0,-0.3278994,174,-0.324821405
15,e15-h1-h4-g10,h1,h4,2026-05-29 23:11:23.036539+00:00,0.446,27.858,0.015,23.0,-0.3278434,175,-0.324823945
15,e15-h2-h4-g7,h2,h4,2026-05-29 23:11:24.057430+00:00,0.091,17.179499999999997,0.01,58.0,-0.3171904,176,-0.32427609
15,e15-h1-h5-g1,h1,h5,2026-05-29 23:11:24.058444+00:00,0.384,29.1135,0.015,27.0,-0.3291051,177,-0.32487478999999997
15,e15-h1-h4-g8,h1,h4,2026-05-29 23:11:24.059371+00:00,0.51,27.9895,0.016,24.0,-0.3279705,178,-0.324819025
15,e15-h1-h4-g9,h1,h4,2026-05-29 23:11:24.060301+00:00,0.284,28.073999999999998,0.015,26.0,-0.32807559999999997,179,-0.32483583
15,e15-h2-h4-g4,h2,h4,2026-05-29 23:11:24.061274+00:00,0.128,17.573,0.007,60.0,-0.3175742,180,-0.324875315
16,e16-h1-h4-g8,h1,h4,2026-05-29 23:11:55.311985+00:00,1.36,27.5715,0.015,23.0,-0.32746549999999996,181,-0.324860765
16,e16-h1-h5-g0,h1,h5,2026-05-29 23:11:58.115376+00:00,0.561,27.849,0.015,22.0,-0.3278229,182,-0.32540581999999996
16,e16-h1-h4-g9,h1,h4,2026-05-29 23:11:58.115891+00:00,0.509,27.7425,0.015,25.0,-0.3277216,183,-0.32534944
16,e16-h2-h4-g5,h2,h4,2026-05-29 23:11:58.116913+00:00,0.441,16.6185,0.008,58.0,-0.3165904,184,-0.325321025
16,e16-h2-h4-g4,h2,h4,2026-05-29 23:11:58.118273+00:00,0.22,17.0515,0.009,58.0,-0.3170475,185,-0.324768925
