episode,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,reward_rolling_mean
1,944.5,1463.3937500000002,38.4135,0.76,-0.14999999999999997,-0.14999999999999997
2,945.5,958.3597499999998,28.808500000000002,0.48000000000000004,-0.04857129916527114,-0.09928564958263555
3,946.0,2053.3385,30.8615,0.755,-0.12927735670016316,-0.10928288528847808
4,946.0,837.85425,24.349,0.62,0.02517810925828942,-0.050890182202381624
5,945.5,693.4825000000001,20.5555,0.34950000000000003,0.03777560378446246,-0.022107881219137093
6,945.0,1558.967,47.951499999999996,0.635,-0.1759347388009053,-0.03766034191938447
7,945.5,1318.0225,36.668,1.025,-0.08681623071133421,-0.07499178857592569
8,946.0,934.8995,30.567500000000003,0.435,0.07760376034314423,-0.06171573638969843
9,945.5,1009.3142500000001,28.0115,1.055,-0.0069436320582112465,-0.005385367475467075
10,945.5,817.328,25.548499999999997,0.8195,0.04270112882392124,0.03778708570295141
11,946.0,1050.916,32.597500000000004,0.9299999999999999,0.025402712762544397,0.02038673650941813
12,945.0,1561.7450000000001,36.7395,0.38,-0.0709427318213773,-0.000946296744970552
13,946.0,3010.0535,43.286500000000004,0.5449999999999999,-0.1260004583835227,-0.057180159147451864
14,948.0,793.62075,28.406499999999998,0.23500000000000001,0.2997531447403741,0.03426998484515805
15,946.0,1049.27675,31.593,0.565,0.08994993359320154,0.08790087331668432
16,947.0,775.03125,27.513,0.295,0.23171869920687332,0.20714059251348296
17,945.0,1240.567,33.5265,0.725,-0.02860343230073492,0.09768840016644664
18,945.5,1359.2659999999998,29.387500000000003,1.005,-0.004599091243991063,0.06617205855404912
19,945.5,2424.576,42.851,0.53,-0.1040170623683441,-0.045739861971023366
20,946.0,1012.3657499999999,31.140499999999996,1.075,0.06818811156116647,-0.013476014017056231
21,945.0,1775.53975,41.9045,0.77,-0.0978259620496471,-0.04455163761894158
22,946.0,1761.7890000000002,33.5445,0.325,0.06318344597340951,0.011181865161642962
23,905.0,700.7484999999999,25.243499999999997,0.1225,0.1632247332819946,0.042860739068585674
24,945.5,1216.93575,34.5,0.685,0.19795702341814395,0.14145506755784934
25,946.5,1117.42,33.822500000000005,0.445,0.23873246454377842,0.19997140708130567
26,946.0,1417.10975,31.461,0.72,0.1958638967650226,0.210851128242315
27,944.5,1022.5765,32.3185,0.6100000000000001,0.23253434105487664,0.22237690078789255
28,945.5,1352.783,30.6105,0.49,0.2188473840423249,0.21574854062074136
29,945.5,1120.6639999999998,37.112,1.025,0.12109053601473027,0.1908240870373106
30,945.5,1456.179,45.786,0.48,0.1053387692259374,0.14842556309433086
31,945.0,1056.9485,33.1835,1.215,0.17209706798768304,0.13284212440945023
32,945.5,1076.5030000000002,30.7705,0.51,0.21294142705700683,0.16345908809020906
33,946.0,906.1025000000001,28.671,0.435,0.11169562272261963,0.16557803925576983
34,945.5,1556.6509999999998,34.93,1.57,-0.1322899148669583,0.06411571163755606
35,946.5,1212.0455,32.344500000000004,0.835,0.0672195576160651,0.015541755157242145
36,945.0,1332.6507499999998,37.542,1.455,-0.13543307596613485,-0.06683447773900934
37,945.0,1880.8337500000002,40.6015,0.87,-0.20512910822494568,-0.09111420885833847
38,947.0,653.82375,22.5795,0.165,0.29839322649333155,-0.014056319232582992
39,944.0,1747.70625,40.403999999999996,0.89,-0.2621350524214401,-0.056290311384351394
40,948.0,1661.72425,9.772,0.075,0.24939271255060733,0.0952169622074996
41,947.5,867.5742499999999,32.135,0.415,0.18297186079517788,0.05674317364144838
42,946.0,1162.2717499999999,34.7225,0.685,-0.0022373271176379383,0.14337574874271578
43,948.0,707.48675,22.186,0.87,0.2479365793590795,0.1428903710122065
44,947.0,985.29925,34.5325,0.51,0.1078114783387389,0.1178369101933935
45,947.0,789.1555000000001,26.433500000000002,0.525,0.16078379881012866,0.17217728550264902
46,947.5,778.605,27.9805,0.344,0.20461529404591894,0.15773685706492885
47,947.0,822.621,29.567999999999998,0.44,0.13059180947216675,0.16533030077607147
48,947.5,719.7265,25.249000000000002,0.415,0.2023721231693228,0.17919307556246952
49,947.5,774.06025,27.912,0.485,0.16854568628559985,0.1671698729756965
50,947.5,1107.70025,41.7755,0.39,0.09855274591883524,0.15649018512458598
51,946.5,794.1132500000001,27.829,0.42500000000000004,0.09188196759013428,0.11966013326485647
52,946.5,880.33475,27.8945,0.31,0.013518123449323629,0.06798427898609774
53,947.5,890.51925,32.1365,0.28,0.07508155986403135,0.06016055030116311
54,947.5,1350.21225,37.7405,0.32499999999999996,-0.04045825184826922,0.01604714382169527
55,947.0,1868.20625,45.6565,0.4,-0.2657860151324001,-0.07705423570554597
56,947.5,906.7357499999999,33.8985,0.32499999999999996,0.12319069856018883,-0.06101785614016014
57,947.5,788.4745,28.244,0.25,0.20998711674016488,0.022463933389317892
58,947.5,971.09225,35.381,0.1855,0.11613716859288918,0.14977166129774763
59,947.0,864.3195000000001,32.1625,0.31699999999999995,0.0076382135189370925,0.11125416628399705
60,947.0,933.56225,34.426,0.32,-0.01889235345826709,0.0349610095511864
61,947.5,610.1935000000001,21.4125,0.20400000000000001,0.2388115977072484,0.07585248592263948
62,944.5,851.59375,31.374,0.34,-0.07464646537546081,0.04842425962450684
63,947.5,1073.07875,39.342,0.28,0.10283034867044116,0.0889984936674096
64,948.0,947.6132500000001,36.156,0.355,0.1602572068127921,0.06281369670259083
65,947.0,1153.59175,38.0195,0.31,-0.010092295374988736,0.08433175336941486
66,946.5,1248.5495,45.656000000000006,0.29500000000000004,-0.1314390846544605,0.006241942261114307
67,947.0,702.2504999999999,24.0455,0.27,0.19285342853588622,0.01710734950214568
68,945.0,1477.0925,33.4005,0.42,-0.1947937612956551,-0.044459805804743104
69,946.0,989.98825,30.023500000000002,0.38,0.02395069931610959,0.007336788852113589
70,945.0,1408.66775,32.629000000000005,0.405,-0.14769723441371643,-0.10618009879775396
71,947.5,662.46525,22.141,0.28,0.2910633749891247,0.055772279963839315
72,947.5,849.57675,30.7575,0.31,0.21318564379904403,0.11885059479148413
73,947.5,1003.5554999999999,36.5265,0.49,0.11317464818614441,0.20580788899143773
74,947.0,1116.7627499999999,34.058,0.375,0.09757489294416498,0.14131172830978447
75,947.0,1128.21375,38.4555,0.495,0.05046826997027955,0.08707260370019633
76,945.5,1577.667,35.065,0.61,-0.12429858552227942,0.007914859130721716
77,948.0,625.3675,22.4845,1.25,0.31067871544862224,0.07894946663220748
78,947.5,689.10575,24.541,0.27,0.30872809769739995,0.16503607587458094
79,947.0,818.1795000000001,29.8725,0.505,0.20516403733973634,0.2748569501619195
80,947.5,606.72275,21.9865,0.21000000000000002,0.3193345483444914,0.2777422277938759
81,947.0,831.93525,30.1995,0.465,0.180864200498156,0.23512092872746124
82,948.0,900.537,33.754,0.205,0.2718619238972795,0.25735355757997563
83,946.5,653.4759999999999,22.576,0.35,0.19584555580665408,0.21619056006736317
84,946.0,1110.9872500000001,37.679,0.2815,0.014750642926437074,0.16081937421012354
85,946.5,891.6347499999999,32.582499999999996,0.41500000000000004,0.08564704163548173,0.09874774678952429
86,946.5,1616.60175,40.049,0.44999999999999996,-0.022432871271479082,0.025988271096813242
