state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.056,0.026,-0.065,0.01,0.014,20,212
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.073,-0.013,-0.069,0.0,-0.004,4,213
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.073,-0.013,-0.069,0.0,-0.004,4,214
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",4,-0.061,0.011,-0.064,-0.009,-0.004,3,215
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",4,-0.061,0.011,-0.064,-0.009,-0.004,3,216
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.063,0.012,-0.066,0.014,0.014,10,217
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.063,0.012,-0.066,0.014,0.014,10,218
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.074,-0.015,-0.069,0.003,-0.002,13,219
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.074,-0.015,-0.069,0.003,-0.002,13,220
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.056,0.032,-0.066,0.015,0.02,9,221
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.056,0.032,-0.066,0.015,0.02,9,222
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.058,0.018,-0.064,0.014,0.015,21,223
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.058,0.018,-0.064,0.014,0.015,21,224
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.056,0.028,-0.065,0.02,0.022,10,225
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.056,0.028,-0.065,0.02,0.022,10,226
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.062,0.022,-0.069,0.004,0.009,14,227
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.062,0.022,-0.069,0.004,0.009,14,228
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.064,0.001,-0.064,0.003,0.002,4,229
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.064,0.001,-0.064,0.003,0.002,4,230
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.085,-0.085,-0.07,-0.034,-0.048,2,231
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.085,-0.085,-0.07,-0.034,-0.048,2,232
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.057,0.02,-0.064,0.015,0.017,22,233
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.057,0.02,-0.064,0.015,0.017,22,234
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.055,0.044,-0.069,0.021,0.028,13,235
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.055,0.044,-0.069,0.021,0.028,13,236
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.09,-0.09,-0.067,-0.008,-0.031,4,237
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.09,-0.09,-0.067,-0.008,-0.031,4,238
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.073,-0.018,-0.067,0.0,-0.005,2,239
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.073,-0.018,-0.067,0.0,-0.005,2,240
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.056,0.034,-0.066,0.014,0.019,11,241
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.056,0.034,-0.066,0.014,0.019,11,242
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.085,-0.085,-0.065,-0.033,-0.047,4,243
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.085,-0.085,-0.065,-0.033,-0.047,4,244
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.063,0.019,-0.068,0.0,0.005,1,245
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.063,0.019,-0.068,0.0,0.005,1,246
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.059,0.017,-0.065,0.017,0.017,23,247
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.059,0.017,-0.065,0.017,0.017,23,248
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.081,-0.081,-0.067,0.005,-0.019,15,249
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.081,-0.081,-0.067,0.005,-0.019,15,250
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",4,-0.06,0.014,-0.064,-0.004,0.001,5,251
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",4,-0.06,0.014,-0.064,-0.004,0.001,5,252
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.054,0.044,-0.068,0.009,0.019,16,253
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.054,0.044,-0.068,0.009,0.019,16,254
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.062,0.015,-0.067,0.019,0.018,12,255
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.062,0.015,-0.067,0.019,0.018,12,256
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.071,-0.021,-0.065,-0.002,-0.007,3,257
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.071,-0.021,-0.065,-0.002,-0.007,3,258
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.054,0.04,-0.066,0.006,0.015,8,259
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.054,0.04,-0.066,0.006,0.015,8,260
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.056,0.035,-0.067,0.006,0.014,7,261
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.056,0.035,-0.067,0.006,0.014,7,262
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.059,0.016,-0.064,0.017,0.017,24,263
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.059,0.016,-0.064,0.017,0.017,24,264
"('h1', 'h5', 'util0', 'active1', 'rtt0', 'loss0')",4,-0.07,-0.011,-0.067,0.004,-0.0,2,265
"('h5', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",4,-0.07,-0.011,-0.067,0.004,-0.0,2,266
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.066,-0.0,-0.066,-0.019,-0.014,16,267
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.066,-0.0,-0.066,-0.019,-0.014,16,268
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.064,0.008,-0.067,0.006,0.006,3,269
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.064,0.008,-0.067,0.006,0.006,3,270
"('h1', 'h5', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.107,-0.107,-0.069,0.0,-0.03,2,271
"('h5', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.107,-0.107,-0.069,0.0,-0.03,2,272
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.053,0.04,-0.065,0.019,0.025,7,273
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.053,0.04,-0.065,0.019,0.025,7,274
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.059,0.017,-0.064,0.0,0.005,11,275
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.059,0.017,-0.064,0.0,0.005,11,276
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.073,-0.01,-0.07,0.028,0.017,15,277
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.073,-0.01,-0.07,0.028,0.017,15,278
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.055,0.032,-0.065,0.025,0.027,8,279
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.055,0.032,-0.065,0.025,0.027,8,280
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.062,0.007,-0.064,0.01,0.009,9,281
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.062,0.007,-0.064,0.01,0.009,9,282
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.062,0.022,-0.069,0.019,0.02,18,283
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.062,0.022,-0.069,0.019,0.02,18,284
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.053,0.047,-0.068,0.0,0.013,6,285
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.053,0.047,-0.068,0.0,0.013,6,286
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.064,0.001,-0.064,0.002,0.002,5,287
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.064,0.001,-0.064,0.002,0.002,5,288
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.055,0.029,-0.064,0.0,0.008,1,289
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.055,0.029,-0.064,0.0,0.008,1,290
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.089,-0.089,-0.065,0.002,-0.024,5,291
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.089,-0.089,-0.065,0.002,-0.024,5,292
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.07,-0.013,-0.066,-0.007,-0.009,4,293
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.07,-0.013,-0.066,-0.007,-0.009,4,294
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.06,0.013,-0.064,0.027,0.023,9,295
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.06,0.013,-0.064,0.027,0.023,9,296
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.067,0.004,-0.068,0.004,0.004,4,297
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.067,0.004,-0.068,0.004,0.004,4,298
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.055,0.026,-0.063,0.023,0.024,11,299
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.055,0.026,-0.063,0.023,0.024,11,300
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.055,0.033,-0.065,0.002,0.011,7,301
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.055,0.033,-0.065,0.002,0.011,7,302
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.054,0.041,-0.067,0.004,0.015,5,303
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.054,0.041,-0.067,0.004,0.015,5,304
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.063,0.001,-0.063,0.022,0.016,3,305
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.063,0.001,-0.063,0.022,0.016,3,306
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.061,0.018,-0.067,-0.042,-0.025,8,307
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.061,0.018,-0.067,-0.042,-0.025,8,308
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.066,-0.003,-0.065,0.005,0.003,13,309
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.066,-0.003,-0.065,0.005,0.003,13,310
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.061,0.005,-0.063,0.015,0.012,9,311
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.061,0.005,-0.063,0.015,0.012,9,312
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.068,-0.008,-0.065,0.0,-0.002,3,313
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.068,-0.008,-0.065,0.0,-0.002,3,314
"('h1', 'h5', 'util0', 'active1', 'rtt0', 'loss0')",4,-0.059,0.024,-0.066,-0.0,0.007,3,315
"('h5', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",4,-0.059,0.024,-0.066,-0.0,0.007,3,316
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.068,-0.015,-0.063,0.011,0.004,8,317
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.068,-0.015,-0.063,0.011,0.004,8,318
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.065,0.005,-0.066,0.014,0.012,9,319
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.065,0.005,-0.066,0.014,0.012,9,320
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.062,0.01,-0.065,0.009,0.009,11,321
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.062,0.01,-0.065,0.009,0.009,11,322
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.071,-0.022,-0.064,0.018,0.007,18,323
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.071,-0.022,-0.064,0.018,0.007,18,324
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.062,0.014,-0.066,0.02,0.018,20,325
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.062,0.014,-0.066,0.02,0.018,20,326
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.059,0.013,-0.064,0.007,0.009,19,327
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.059,0.013,-0.064,0.007,0.009,19,328
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.062,0.009,-0.065,0.017,0.014,27,329
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.062,0.009,-0.065,0.017,0.014,27,330
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.069,-0.012,-0.065,0.011,0.004,10,331
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.069,-0.012,-0.065,0.011,0.004,10,332
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.061,0.014,-0.066,-0.002,0.002,17,333
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.061,0.014,-0.066,-0.002,0.002,17,334
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.064,0.004,-0.065,0.014,0.011,28,335
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.064,0.004,-0.065,0.014,0.011,28,336
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.058,0.017,-0.063,0.022,0.021,12,337
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.058,0.017,-0.063,0.022,0.021,12,338
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.055,0.033,-0.065,0.018,0.022,23,339
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.055,0.033,-0.065,0.018,0.022,23,340
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.073,-0.03,-0.064,0.009,-0.002,20,341
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.073,-0.03,-0.064,0.009,-0.002,20,342
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.066,-0.007,-0.064,0.001,-0.001,6,343
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.066,-0.007,-0.064,0.001,-0.001,6,344
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.072,-0.02,-0.065,0.022,0.01,24,345
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.072,-0.02,-0.065,0.022,0.01,24,346
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.063,0.006,-0.065,0.004,0.005,12,347
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.063,0.006,-0.065,0.004,0.005,12,348
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.068,-0.011,-0.064,-0.002,-0.005,21,349
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.068,-0.011,-0.064,-0.002,-0.005,21,350
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.112,-0.112,-0.067,-0.025,-0.05,7,351
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.112,-0.112,-0.067,-0.025,-0.05,7,352
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.053,0.034,-0.064,0.011,0.018,30,353
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.053,0.034,-0.064,0.011,0.018,30,354
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.054,0.034,-0.065,0.017,0.022,16,355
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.054,0.034,-0.065,0.017,0.022,16,356
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.051,0.043,-0.064,-0.025,-0.006,9,357
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.051,0.043,-0.064,-0.025,-0.006,9,358
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.06,0.012,-0.064,-0.024,-0.014,7,359
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.06,0.012,-0.064,-0.024,-0.014,7,360
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.074,-0.02,-0.067,-0.014,-0.015,19,361
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.074,-0.02,-0.067,-0.014,-0.015,19,362
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.057,0.022,-0.063,0.002,0.008,19,363
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.057,0.022,-0.063,0.002,0.008,19,364
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.062,0.003,-0.063,0.01,0.008,25,365
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.062,0.003,-0.063,0.01,0.008,25,366
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.063,0.004,-0.064,0.003,0.003,14,367
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.063,0.004,-0.064,0.003,0.003,14,368
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.068,-0.002,-0.067,-0.005,-0.004,22,369
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.068,-0.002,-0.067,-0.005,-0.004,22,370
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.056,0.024,-0.063,0.003,0.009,15,371
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.056,0.024,-0.063,0.003,0.009,15,372
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.056,0.033,-0.067,0.012,0.018,11,373
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.056,0.033,-0.067,0.012,0.018,11,374
