episode,throughput_mbps,rtt_ms,jitter_ms,loss_pct,absolute_reward,complete_flow_groups,throughput_mbps_avg10,throughput_mbps_avg25,rtt_ms_avg10,rtt_ms_avg25,jitter_ms_avg10,jitter_ms_avg25,loss_pct_avg10,loss_pct_avg25,absolute_reward_avg10,absolute_reward_avg25
29,23.75,85.78637499999999,0.33,0.41000000000000003,-0.1508709318181818,4,24.3285,25.686500000000002,66.8423,65.54868,0.101975,0.08872,0.6698500000000001,0.69204,-0.12355531363636363,-0.11952895272727272
30,15.659999999999998,96.09937500000001,0.40625,0.4225,-0.18728852272727273,4,23.576999999999998,25.093899999999998,69.7574875,66.83214,0.134825,0.10154999999999999,0.63235,0.6747700000000001,-0.12907415227272728,-0.12238680727272726
31,33.0,77.079125,0.22075,0.55,-0.12298275,4,24.9625,25.477899999999998,71.297325,67.36017,0.1488,0.10741000000000002,0.64385,0.6664699999999999,-0.13029358636363636,-0.12236484545454544
32,30.075000000000003,75.740125,0.30674999999999997,0.4585,-0.1215639318181818,4,26.141749999999995,25.565899999999996,72.795875,67.70803,0.1726,0.11655999999999998,0.65435,0.6478,-0.13181439545454546,-0.12202196545454544
33,33.46,89.644375,0.3245,0.49,-0.14489938636363636,4,26.32725,25.743299999999998,74.84595,68.30079,0.196075,0.12673,0.6173500000000001,0.6293,-0.13386812272727272,-0.12202096
34,23.6225,85.23125,0.10125,0.855,-0.17087,4,25.237000000000002,25.692899999999998,76.246575,69.04796999999999,0.20027499999999998,0.12702,0.6201,0.6327,-0.13881434545454546,-0.12377869636363636
35,23.375,89.9145,0.22775,0.419,-0.1596455,4,24.1095,25.5149,78.56315000000001,70.024945,0.21735,0.13297,0.57745,0.60836,-0.14346744545454543,-0.12487498272727272
36,34.425,100.99375,0.5325,0.6535000000000001,-0.1752665909090909,4,25.572,26.1167,82.48876249999999,71.64774,0.262725,0.1508,0.5908,0.6181,-0.14959932954545455,-0.12762037090909092
37,41.325,96.5265,0.0885,0.9249999999999999,-0.16469763636363635,4,27.867,27.239300000000004,86.32056250000001,73.13336,0.2628,0.15079,0.66035,0.6446,-0.15656815227272727,-0.12987546
38,22.065,72.052,0.20325000000000001,0.23450000000000001,-0.11693031818181818,4,28.07575,26.951700000000002,86.9067375,73.59429,0.27415,0.15565,0.5418000000000001,0.6386,-0.1515015568181818,-0.13104938909090907
39,24.6475,87.64425,0.26,0.60425,-0.16224736363636363,4,28.165499999999998,26.702600000000004,87.092525,74.52150499999999,0.26715,0.16251000000000002,0.561225,0.62947,-0.1526392,-0.13294138818181817
40,40.025000000000006,92.993625,0.152,1.65,-0.19662652272727268,4,30.602000000000004,27.0306,86.78195000000001,75.575045,0.24172499999999997,0.16535999999999998,0.683975,0.66107,-0.15357300000000002,-0.13604920454545455
41,19.725,79.60175,0.153,0.065,-0.12750786363636363,4,29.2745,26.822400000000002,87.0342125,76.10560500000001,0.23495,0.16879999999999998,0.635475,0.63897,-0.15402551136363635,-0.13640450999999998
42,26.377499999999998,101.2605,0.1315,0.41500000000000004,-0.17610090909090909,4,28.90475,26.4025,89.58624999999999,77.565525,0.21742499999999998,0.17155,0.631125,0.62951,-0.1594792090909091,-0.13963130454545453
43,26.224999999999998,69.12625,0.076,0.92,-0.1370266818181818,4,28.18125,26.471700000000002,87.5344375,77.95828999999999,0.192575,0.17113,0.674125,0.64691,-0.15869193863636363,-0.14115849636363637
44,31.8275,80.50925000000001,0.08325,1.17,-0.16214981818181817,4,29.001749999999998,26.7648,87.06223750000001,78.513585,0.190775,0.17148,0.7056250000000001,0.6612299999999999,-0.15781992045454546,-0.14245427727272728
45,34.165,69.187875,0.09225,0.9625,-0.12493606818181817,4,30.080750000000002,27.2044,84.989575,78.6032,0.17722500000000002,0.17206,0.759975,0.66783,-0.15434897727272728,-0.14216771454545454
46,19.1475,59.103625,0.0895,0.26825,-0.09734311363636364,4,28.553000000000004,27.2045,80.8005625,78.50011500000001,0.13292500000000002,0.17240000000000003,0.7214499999999999,0.66116,-0.14655662954545454,-0.14162990272727272
47,32.1,68.836375,0.0905,1.0425,-0.13197711363636364,4,27.6305,27.757199999999997,78.03155,78.823385,0.133125,0.17326999999999998,0.7332,0.68872,-0.14328457727272725,-0.14265475363636362
48,16.6,61.476,0.09225,0.365,-0.11157368181818181,4,27.083999999999996,27.157000000000004,76.97394999999999,78.51668000000001,0.12202500000000001,0.17337,0.7462500000000001,0.6689200000000001,-0.14274891363636363,-0.14214321636363636
49,23.575,63.285875000000004,0.0745,0.67,-0.11765511363636363,4,26.976750000000003,26.719,74.5381125,78.199115,0.10347500000000001,0.17398,0.752825,0.66262,-0.13828968863636365,-0.14199311
50,31.95,58.49325,0.0885,0.45,-0.08192659090909091,4,26.169249999999998,26.611,71.08807499999999,77.86889500000001,0.097125,0.17524,0.632825,0.6467999999999999,-0.12681969545454544,-0.14074559363636363
51,17.675,62.630624999999995,0.0945,0.21875,-0.10462938636363636,4,25.96425,26.526000000000003,69.3909625,77.904615,0.091275,0.17587,0.6481999999999999,0.63475,-0.12453184772727273,-0.14037285909090907
52,27.4,65.1275,0.09225,0.7672500000000001,-0.11935281818181816,4,26.066499999999998,26.887000000000004,65.7776625,78.181375,0.08735000000000001,0.17605,0.683425,0.6562600000000001,-0.11885703863636363,-0.14134659545454545
53,37.6,88.82650000000001,0.10925,1.5175,-0.18581986363636363,4,27.203999999999997,27.591899999999995,67.74768750000001,79.086825,0.09067499999999999,0.17683,0.743175,0.6601600000000001,-0.1237363568181818,-0.1420755390909091
54,22.85,62.66125,0.08375,0.685,-0.11852954545454546,4,26.30625,27.555899999999998,65.9628875,78.16181999999999,0.09072499999999999,0.16697999999999996,0.6946749999999999,0.67116,-0.11937432954545453,-0.14078188363636363
55,24.1,65.051625,0.082,0.8575,-0.12965206818181818,4,25.29975,27.8935,65.5492625,76.91991,0.0897,0.15401,0.684175,0.6885600000000001,-0.11984592954545455,-0.13847642545454544
56,33.35,62.012874999999994,0.04975,0.1675,-0.07206288636363636,4,26.72,27.9075,65.8401875,76.31726,0.085725,0.14717,0.6741,0.67326,-0.11731790681818181,-0.1364396309090909
57,27.385,61.640625,0.08474999999999999,0.6224999999999999,-0.10512384090909088,4,26.2485,27.7999,65.1206125,75.75328,0.08515,0.13829,0.6321,0.67982,-0.11463257954545454,-0.13578202727272726
58,29.150000000000002,68.1135,0.08,1.08,-0.137707,4,27.503499999999995,27.6275,65.78436250000001,74.892045,0.083925,0.12851,0.7036,0.7034199999999999,-0.11724591136363635,-0.1354943318181818
59,17.7275,67.812375,0.08349999999999999,0.5625,-0.1320189318181818,4,26.91875,27.3917,66.2370125,74.19529,0.084825,0.1278,0.69285,0.69172,-0.11868229318181815,-0.13394028909090908
60,27.4975,68.551125,0.09375,0.8525,-0.13029429545454543,4,26.4735,27.5566,67.2428,73.340755,0.08535,0.12244,0.7331000000000001,0.70906,-0.12351906363636364,-0.1327662409090909
61,22.72,59.030375,0.11625,0.1175,-0.0833241590909091,4,26.978,27.0884,66.88277500000001,71.66221999999999,0.087525,0.10579000000000001,0.7229750000000001,0.68762,-0.1213885409090909,-0.12908854363636363
62,35.65,74.55487500000001,0.07675,1.405,-0.15500206818181816,4,27.802999999999997,26.8614,67.8255125,70.783355,0.085975,0.10532,0.78675,0.70682,-0.12495346590909089,-0.1287007209090909
63,26.275,64.75725,0.07475,0.8425,-0.12431527272727272,4,26.670499999999997,27.0298,65.4185875,70.491565,0.082525,0.10017999999999999,0.71925,0.73114,-0.11880300681818182,-0.12899611909090908
64,17.775,65.728375,0.07050000000000001,0.5775,-0.12843656818181817,4,26.163,26.7549,65.72529999999999,69.61493,0.08120000000000001,0.0926,0.7085,0.73007,-0.1197937090909091,-0.12764368727272726
65,24.724999999999998,62.754375,0.078,0.6505,-0.11354720454545457,4,26.2255,26.1429,65.495575,68.40536,0.0808,0.08964,0.6878,0.6900900000000001,-0.11818322272727273,-0.12432051454545454
66,27.27,62.284625000000005,0.03975,0.30000000000000004,-0.09022593181818181,4,25.6175,26.444699999999997,65.52275,67.712675,0.07980000000000001,0.08510999999999999,0.7010500000000001,0.69949,-0.11999952727272727,-0.12282923727272728
67,34.075,71.14075,0.06775,1.3375,-0.14760845454545451,4,26.2865,26.7526,66.4727625,66.507885,0.0781,0.08256000000000001,0.7725500000000001,0.7363900000000001,-0.12424798863636363,-0.1216895390909091
68,28.85,67.923125,0.07300000000000001,0.7999999999999999,-0.12382970454545453,4,26.2565,26.8576,66.45372499999999,66.45976,0.0774,0.08244,0.74455,0.7315900000000001,-0.12286025909090907,-0.12116166
69,39.075,63.149375,0.07675,0.7295,-0.09218879545454545,4,28.391250000000003,27.1475,65.987425,65.765365,0.07672500000000002,0.08218,0.76125,0.7139700000000001,-0.11887724545454544,-0.11836321909090909
70,19.2,60.015375,0.11,0.23299999999999998,-0.09743165909090909,4,27.561500000000002,26.5489,65.13385000000001,65.398465,0.07835,0.08288999999999999,0.6993,0.68479,-0.11559098181818181,-0.11726304272727273
71,25.95,66.18975,0.0825,0.6575,-0.11856768181818181,4,27.884500000000003,26.821000000000005,65.8497875,65.68191,0.074975,0.08260999999999999,0.7533,0.70036,-0.11911533409090909,-0.11811202545454545
72,31.049999999999997,58.241375000000005,0.08125,0.35075,-0.07805320454545456,4,27.424500000000002,26.779,64.21843750000001,65.25811,0.07542499999999999,0.08224000000000001,0.647875,0.67269,-0.11142044772727273,-0.1159550690909091
73,19.675,60.687625,0.07675,0.3505,-0.10358802272727272,4,26.764499999999998,26.901999999999997,63.811474999999994,65.226575,0.075625,0.08162000000000001,0.598675,0.67211,-0.10934772272727274,-0.11563564272727272
74,26.075,58.12425,0.05575,0.17725,-0.07803640909090909,4,27.5945,27.002,63.051062500000015,65.02010999999999,0.07415000000000001,0.08087,0.55865,0.6524000000000001,-0.10430770681818183,-0.11405089454545454
75,26.15,65.570875,0.05025,0.5225,-0.11002279545454546,4,27.737000000000002,26.77,63.3327125,65.303215,0.07137500000000001,0.07934000000000001,0.54585,0.6553,-0.1039552659090909,-0.11517474272727272
76,32.55,63.10325,0.058249999999999996,0.4195,-0.08834918181818183,4,28.264999999999997,27.365,63.414575,65.32212,0.073225,0.07789,0.5578000000000001,0.66333,-0.1037675909090909,-0.11452353454545454
77,33.925,64.01975,0.0515,0.04875,-0.06910418181818181,4,28.25,27.625999999999998,62.70247500000001,65.27781,0.0716,0.07626000000000001,0.428925,0.63459,-0.09591716363636363,-0.11251358909090908
78,31.950000000000003,64.67975,0.07,0.076,-0.0754885909090909,4,28.560000000000002,27.4,62.3781375,64.31194,0.0713,0.07468999999999999,0.356525,0.57693,-0.09108305227272727,-0.10810033818181816
79,34.15,62.120999999999995,0.05675,0.617,-0.09334159090909089,4,28.067500000000003,27.852000000000004,62.275299999999994,64.29033,0.0693,0.07361,0.345275,0.57421,-0.09119833181818182,-0.10709282
80,26.275,60.637875,0.08075,0.4685,-0.09741252272727272,4,28.775,27.939,62.33755,64.11378,0.06637499999999999,0.07356000000000001,0.368825,0.55865,-0.09119641818181817,-0.1058032381818182
81,28.0,63.504374999999996,0.07575,0.80325,-0.11671665909090909,4,28.979999999999997,27.725,62.0690125,64.17344,0.0657,0.0746,0.3834,0.58408,-0.09101131590909091,-0.10758938909090908
82,20.5,62.538,0.07025,0.6699999999999999,-0.12172477272727272,4,27.925,27.4496,62.498675000000006,64.209335,0.0646,0.07402,0.415325,0.58598,-0.09537847272727272,-0.10825342636363634
83,34.825,63.955124999999995,0.07200000000000001,0.73,-0.10152406818181817,4,29.439999999999998,27.676599999999997,62.82542500000001,64.043,0.06412500000000002,0.0737,0.453275,0.5719799999999999,-0.09517207727272728,-0.1068061090909091
84,31.85,72.12,0.06725,1.24,-0.1487344090909091,4,30.017500000000002,28.241499999999995,64.225,64.215305,0.065275,0.07305,0.55955,0.59908,-0.10224187727272727,-0.10747472818181818
85,15.45,60.156375,0.08474999999999999,0.2875,-0.1071053409090909,4,28.947499999999998,27.7596,63.68354999999999,63.879515,0.068725,0.07269,0.53605,0.57648,-0.10195013181818183,-0.10654717
86,35.05,67.032375,0.08750000000000001,0.874,-0.11456247727272725,4,29.197499999999998,28.252799999999997,64.07646249999999,64.199595,0.07165,0.07154,0.5814999999999999,0.60674,-0.10457146136363635,-0.10779670272727274
87,28.525,65.83175,0.07250000000000001,0.904,-0.12543486363636364,4,28.6575,27.967799999999997,64.25766250000001,63.85067,0.07375000000000001,0.07137,0.667025,0.5867,-0.11020452954545452,-0.10661401454545454
88,32.769999999999996,69.216625,0.089,0.67475,-0.11312293181818181,4,28.7395,28.227600000000002,64.71135,64.02904500000001,0.07565,0.07194,0.7269,0.57999,-0.11396796363636363,-0.10616632090909091
89,19.63,65.367625,0.0815,0.575,-0.1242833409090909,4,27.2875,28.301800000000004,65.0360125,64.01461499999999,0.078125,0.07238,0.7227,0.57989,-0.11706213863636364,-0.10600019181818182
90,30.375,60.93775,0.05775,0.4675,-0.09036972727272725,4,27.6975,28.527800000000003,65.066,63.94195,0.075825,0.07157,0.7225999999999999,0.57257,-0.11635785909090908,-0.10507309272727273
91,36.75,72.5945,0.052250000000000005,1.35,-0.14618431818181818,4,28.5725,28.907000000000004,65.9750125,64.354345,0.07347500000000001,0.07207000000000001,0.777275,0.61457,-0.11930462499999998,-0.10731142818181817
92,23.86,66.297,0.08975,0.7825000000000001,-0.12887568181818182,4,28.908500000000004,28.4984,66.3509125,64.160595,0.075425,0.07295,0.788525,0.5923700000000001,-0.12001971590909091,-0.10656211727272727
93,18.51,59.6375,0.0595,0.08125,-0.09003995454545453,4,27.276999999999997,28.0848,65.91914999999999,63.82917,0.07417499999999999,0.07241,0.72365,0.56362,-0.11887130454545454,-0.10521052727272727
94,35.625,68.422375,0.07725,0.9625,-0.1206605227272727,4,27.654500000000002,27.946800000000003,65.54938750000001,64.04009,0.075175,0.07243000000000001,0.6959000000000001,0.57294,-0.1160639159090909,-0.10634939636363634
95,15.850000000000001,63.57375,0.05775,0.33999999999999997,-0.11567581818181816,4,27.694499999999998,27.812799999999996,65.891125,64.18242500000001,0.072475,0.07034,0.7011499999999999,0.5772200000000001,-0.11692096363636362,-0.10707916272727273
96,21.075,62.583749999999995,0.0805,0.4395,-0.10930731818181817,4,26.297000000000004,27.6178,65.4462625,64.038185,0.071775,0.07026,0.6577000000000001,0.5684999999999999,-0.11639544772727273,-0.10670874818181816
97,26.1,64.44375,0.07100000000000001,1.0075,-0.13223395454545453,4,26.0545,27.4198,65.3074625,64.28627999999999,0.07162500000000001,0.06985,0.66805,0.59477,-0.11707535681818182,-0.10887597818181817
98,23.0,64.39225,0.10300000000000001,0.46475,-0.11082181818181816,4,25.0775,27.5528,64.825025,64.434465,0.073025,0.0709,0.64705,0.59934,-0.11684524545454544,-0.10916532999999999
99,22.45,62.259375,0.05575,0.6325000000000001,-0.11566006818181818,4,25.359500000000004,27.407799999999998,64.51419999999999,64.59987,0.07045,0.0709,0.6528,0.61755,-0.11598291818181816,-0.11067027636363636
100,33.675,79.368625,0.125,0.9125,-0.14388497727272725,4,25.689500000000002,27.7088,66.35728750000001,65.15178,0.077175,0.07389,0.6973,0.63315,-0.12133444318181816,-0.11202476363636363
101,20.4675,60.193749999999994,0.066,0.35325,-0.10123236363636363,4,24.06125,27.2255,65.11721250000001,65.0354,0.07855,0.0742,0.5976250000000001,0.6305000000000001,-0.11683924772727272,-0.1125400909090909
102,32.575,67.918125,0.12425,1.0325,-0.12897947727272727,4,24.932750000000002,27.1715,65.279325,65.191335,0.082,0.07711,0.622625,0.66985,-0.11684962727272726,-0.11493510272727271
103,23.28,65.75725,0.082,0.8150000000000001,-0.13042922727272727,4,25.409750000000003,26.824700000000004,65.8913,65.23443499999999,0.08424999999999999,0.07759,0.696,0.69941,-0.12088855454545452,-0.11713272818181818
104,30.55,70.142875,0.0795,1.0825,-0.13934229545454546,4,24.902250000000002,26.680699999999998,66.06334999999999,65.55531,0.084475,0.0785,0.708,0.71803,-0.12275673181818178,-0.11897275636363634
105,33.4875,67.7255,0.079,1.0125,-0.12566363636363634,4,26.665999999999997,26.9692,66.478525,65.838815,0.08660000000000001,0.07843,0.77525,0.73979,-0.12375551363636364,-0.1201028009090909
106,31.875,70.609375,0.07325000000000001,1.3,-0.14870370454545453,4,27.746000000000002,27.124200000000002,67.2810875,66.123015,0.085875,0.07833,0.8613,0.7596600000000001,-0.12769515227272726,-0.12138228272727272
107,22.275,61.961375,0.0265,0.0175,-0.08445674999999998,4,27.3635,27.1952,67.03285,66.09994999999999,0.081425,0.07658000000000001,0.7623,0.73356,-0.1229174318181818,-0.11989156181818181
108,18.6,60.970375,0.08425,0.5,-0.11362806818181818,4,26.9235,26.546200000000002,66.6906625,65.98056,0.07955,0.07707,0.765825,0.7243599999999999,-0.12319805681818181,-0.1203757218181818
109,23.975,66.58624999999999,0.08275,0.7925,-0.12970309090909088,4,27.076,26.231200000000005,67.12335,65.75921,0.08225,0.07769,0.781825,0.70646,-0.12460235909090908,-0.11961446909090907
110,22.7,62.426,0.1465,0.39599999999999996,-0.10425827272727271,4,25.978500000000004,26.5212,65.4290875,65.84999499999999,0.0844,0.08016,0.730175,0.7108,-0.12063968863636362,-0.11950058636363636
111,12.807500000000001,61.28725,0.107,0.255,-0.11268013636363636,4,25.2125,25.631500000000003,65.53843750000001,65.62019000000001,0.0885,0.08094,0.72035,0.68604,-0.1217844659090909,-0.1194252927272727
112,26.099999999999998,63.74525,0.08225,0.6425,-0.11265445454545454,4,24.565,25.5345,65.12115,65.53672999999999,0.0843,0.08132999999999999,0.68135,0.6755800000000001,-0.12015196363636363,-0.11891407636363635
113,37.724999999999994,65.852375,0.087,1.0175,-0.11451084090909089,4,26.009499999999996,25.7327,65.1306625,65.40216,0.08480000000000001,0.08125,0.7016,0.6892900000000001,-0.11856012499999999,-0.11896959272727271
114,28.275,61.7385,0.07875,0.625,-0.10379040909090909,4,25.782,26.0785,64.29022499999999,65.256995,0.08472500000000001,0.08114,0.65585,0.6912900000000001,-0.11500493636363636,-0.11814987545454544
115,33.4225,62.404375,0.0795,0.592,-0.09411756818181817,4,25.7755,26.2004,63.7581125,65.31566,0.084775,0.08201,0.6138,0.6962700000000001,-0.11185032954545453,-0.11829978909090907
116,29.3825,64.882375,0.09425,0.7875,-0.11628252272727271,4,25.526249999999997,25.905699999999996,63.1854125,65.007175,0.08687500000000001,0.08369,0.56255,0.67377,-0.10860821136363634,-0.11710371727272725
117,16.675,61.473375,0.08499999999999999,0.36,-0.11113856818181816,4,24.96625,25.618300000000005,63.1366125,64.81423000000001,0.09272499999999999,0.08349999999999999,0.5968,0.65687,-0.11127639318181817,-0.11639423272727271
118,32.7,61.977875,0.08175,0.387,-0.08434170454545453,4,26.37625,26.185899999999997,63.2373625,64.907845,0.092475,0.08439,0.5855,0.6690999999999999,-0.1083477568181818,-0.11616630272727271
119,35.575,74.94725,0.0575,1.02,-0.13655768181818181,4,27.536250000000003,26.183899999999998,64.07346249999999,65.16884,0.08995,0.0836,0.60825,0.6714,-0.1090332159090909,-0.11680218909090907
120,26.924999999999997,73.671875,0.10825,0.9075,-0.14441370454545455,4,27.95875,26.6269,65.19805,65.572765,0.086125,0.08561999999999999,0.6594,0.6940999999999999,-0.11304875909090908,-0.11795170454545452
121,36.324999999999996,71.67425,0.053250000000000006,1.25,-0.14012254545454544,4,30.310499999999998,27.236900000000002,66.23675,65.93638499999999,0.08075,0.08453,0.7589,0.72652,-0.115793,-0.11918431363636361
122,22.075,65.4415,0.06775,0.775,-0.12990313636363637,4,29.907999999999998,27.075899999999997,66.406375,65.976295,0.07930000000000001,0.08439999999999999,0.77215,0.7172200000000001,-0.11751786818181817,-0.1190910809090909
123,36.425,69.1345,0.057999999999999996,1.005,-0.12263972727272725,4,29.778,27.6129,66.7345875,66.16598499999999,0.0764,0.08259999999999999,0.7708999999999999,0.73883,-0.1183307568181818,-0.11956379727272726
124,27.625,60.6305,0.06575,0.3265,-0.08775322727272726,4,29.713,27.819900000000004,66.6237875,66.10083,0.0751,0.08299999999999999,0.74105,0.7265900000000001,-0.11672703863636362,-0.11844752363636361
125,28.05,59.724375,0.06375,0.26675,-0.08216875,4,29.17575,27.5949,66.35578749999999,65.31505999999999,0.073525,0.08055,0.7085250000000001,0.70076,-0.11553215681818181,-0.11597887454545454
126,21.310000000000002,59.412625,0.10075,0.11499999999999999,-0.08643429545454544,4,28.3685,27.628600000000002,65.8088125,65.283815,0.074175,0.08194000000000001,0.641275,0.69123,-0.11254733409090908,-0.1153869518181818
127,23.6625,62.435500000000005,0.0765,0.0925,-0.08693227272727273,4,29.067249999999994,27.272099999999995,65.905025,65.06451,0.073325,0.08003,0.6145250000000001,0.65363,-0.11012670454545455,-0.11370506363636362
128,29.3,67.23375,0.0675,1.1025,-0.13672477272727274,4,28.727249999999998,27.5129,66.4306125,65.12357,0.0719,0.07945,0.686075,0.66513,-0.11536501136363635,-0.11395688545454545
