episode,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,throughput_mbps_rolling_mean,rtt_ms_rolling_mean,jitter_ms_rolling_mean,loss_pct_rolling_mean,weighted_reward_rolling_mean,reward_rolling_mean
1,3.07,26.871666666666666,0.102,32.32,-0.38766666666666666,3.07,26.871666666666666,0.102,32.32,-0.38766666666666666,-0.38766666666666666
2,1.455,25.6185,0.09100000000000001,31.833333333333332,-0.3606666666666667,2.2625,26.245083333333334,0.0965,32.07666666666667,-0.37416666666666665,-0.37416666666666665
3,1.3786666666666667,23.739666666666665,0.08700000000000001,32.526666666666664,-0.3376666666666666,1.9678888888888888,25.409944444444445,0.09333333333333334,32.22666666666667,-0.36199999999999993,-0.36199999999999993
4,3.273,23.868166666666667,0.08466666666666667,31.433333333333334,-0.35766666666666663,2.2941666666666665,25.0245,0.09116666666666667,32.02833333333333,-0.36091666666666666,-0.36091666666666666
5,1.1913333333333334,24.462500000000002,0.08966666666666667,48.0,-0.4446666666666667,2.0736,24.912100000000002,0.09086666666666668,35.22266666666667,-0.37766666666666665,-0.37766666666666665
6,6.323333333333333,24.358166666666666,0.11766666666666666,0.7399999999999999,-0.17433333333333334,2.7818888888888886,24.819777777777777,0.09533333333333334,29.475555555555555,-0.3437777777777778,-0.3437777777777778
7,4.45,23.7795,0.11933333333333333,0.86,-0.165,3.0201904761904763,24.671166666666668,0.09876190476190476,25.387619047619047,-0.3182380952380952,-0.3182380952380952
8,3.9899999999999998,23.516166666666667,0.12933333333333333,0.7799999999999999,-0.15133333333333335,3.1414166666666667,24.526791666666668,0.10258333333333333,22.311666666666667,-0.297375,-0.297375
9,4.296666666666667,125.99466666666666,1.442,0.7733333333333333,-0.522,3.2697777777777777,35.801,0.2514074074074074,19.918518518518518,-0.3223333333333333,-0.3223333333333333
10,5.21,24.479833333333332,0.07766666666666666,0.6699999999999999,-0.16133333333333333,3.4638,34.66888333333333,0.23403333333333332,17.993666666666666,-0.3062333333333333,-0.3062333333333333
11,5.08,25.652333333333335,0.124,0.8766666666666666,-0.18066666666666667,3.610727272727273,33.84919696969697,0.22403030303030302,16.437575757575758,-0.2948181818181818,-0.2948181818181818
12,4.23,23.14916666666667,0.11866666666666666,0.7166666666666667,-0.16166666666666665,3.662333333333333,32.95752777777778,0.21524999999999997,15.1275,-0.2837222222222222,-0.2837222222222222
13,3.58,25.479833333333332,0.12233333333333334,0.75,-0.15933333333333333,3.6559999999999997,32.38232051282051,0.2081025641025641,14.021538461538462,-0.27415384615384614,-0.27415384615384614
14,3.8633333333333333,132.16633333333334,1.4813333333333334,0.6833333333333332,-0.5196666666666667,3.670809523809524,39.509750000000004,0.29904761904761906,13.068809523809524,-0.2916904761904762,-0.2916904761904762
15,3.5033333333333334,28.203333333333333,0.124,0.6766666666666667,-0.17233333333333334,3.6596444444444445,38.755988888888886,0.28737777777777773,12.242666666666667,-0.28373333333333334,-0.28373333333333334
16,4.876666666666666,24.995166666666666,0.11933333333333333,1.0533333333333335,-0.18999999999999997,3.735708333333333,37.8959375,0.276875,11.543333333333333,-0.277875,-0.277875
17,4.93,24.2025,0.11866666666666666,0.9666666666666667,-0.16433333333333333,3.8059607843137258,37.09044117647059,0.26756862745098037,10.921176470588236,-0.27119607843137256,-0.27119607843137256
18,4.196666666666666,24.395666666666667,0.11966666666666666,0.8033333333333333,-0.17233333333333334,3.8276666666666666,36.38517592592593,0.25935185185185183,10.359074074074075,-0.2657037037037037,-0.2657037037037037
19,3.896666666666667,24.998500000000003,0.11633333333333333,0.8533333333333334,-0.17800000000000002,3.831298245614035,35.78587719298246,0.2518245614035088,9.858771929824561,-0.2610877192982456,-0.2610877192982456
20,4.36,22.885499999999997,0.11766666666666666,0.73,-0.154,3.8577333333333335,35.140858333333334,0.24511666666666665,9.402333333333333,-0.2557333333333333,-0.2557333333333333
21,1.7076666666666664,30.272000000000002,0.11533333333333333,31.55333333333333,-0.3456666666666666,3.7896166666666673,35.310874999999996,0.24578333333333333,9.364,-0.2536333333333333,-0.2536333333333333
22,5.686666666666667,25.030166666666663,0.12033333333333333,1.0433333333333334,-0.19166666666666665,4.0012,35.28145833333333,0.24725000000000003,7.824499999999999,-0.24518333333333336,-0.24518333333333336
23,4.966666666666667,24.634833333333333,0.12366666666666666,0.9466666666666668,-0.17566666666666664,4.1806,35.32621666666667,0.24908333333333332,6.2455,-0.2370833333333333,-0.2370833333333333
24,4.38,24.689000000000004,0.12366666666666666,0.8733333333333332,-0.16266666666666665,4.235950000000001,35.36725833333334,0.25103333333333333,4.717499999999999,-0.22733333333333333,-0.22733333333333333
25,3.8699999999999997,80.20883333333333,0.39033333333333337,0.8666666666666667,-0.4696666666666667,4.369883333333333,38.154575,0.2660666666666667,2.360833333333333,-0.2285833333333333,-0.2285833333333333
26,4.723333333333334,24.014833333333332,0.11966666666666666,0.98,-0.165,4.289883333333334,38.13740833333333,0.26616666666666666,2.3728333333333333,-0.22811666666666666,-0.22811666666666666
27,4.913333333333333,34.10033333333333,0.151,0.91,-0.24133333333333332,4.31305,38.65345,0.26775,2.375333333333333,-0.23193333333333332,-0.23193333333333332
28,4.443333333333333,24.56833333333334,0.11633333333333333,0.7366666666666667,-0.16533333333333333,4.335716666666667,38.70605833333333,0.2671,2.3731666666666666,-0.23263333333333333,-0.23263333333333333
29,3.546666666666667,25.112666666666666,0.12,0.6633333333333333,-0.16766666666666666,4.298216666666667,33.66195833333334,0.20099999999999998,2.3676666666666666,-0.2149166666666667,-0.2149166666666667
30,4.2,127.12400000000001,1.2286666666666666,0.8766666666666666,-0.5206666666666667,4.247716666666666,38.79416666666667,0.25854999999999995,2.378,-0.23288333333333333,-0.23288333333333333
31,4.7,32.51266666666667,0.2313333333333333,0.9866666666666667,-0.24366666666666661,4.228716666666666,39.13718333333333,0.26391666666666663,2.3834999999999997,-0.23603333333333332,-0.23603333333333332
32,4.163333333333333,38.25,0.24133333333333332,0.9,-0.256,4.225383333333333,39.892225,0.27005,2.3926666666666665,-0.24075000000000002,-0.24075000000000002
33,3.606666666666667,25.56233333333334,0.12266666666666666,0.7066666666666667,-0.16166666666666665,4.2267166666666665,39.896350000000005,0.2700666666666666,2.3905000000000003,-0.24086666666666665,-0.24086666666666665
34,4.913333333333333,24.712166666666665,0.11866666666666666,0.8533333333333334,-0.16633333333333333,4.279216666666667,34.52364166666667,0.2019333333333333,2.399,-0.22319999999999998,-0.22319999999999998
35,5.276666666666666,26.0925,0.118,0.9433333333333334,-0.19433333333333333,4.367883333333333,34.4181,0.20163333333333333,2.4123333333333337,-0.2243,-0.2243
36,5.273333333333333,51.43166666666667,0.2853333333333333,1.0133333333333334,-0.338,4.387716666666667,35.739925,0.2099333333333333,2.410333333333333,-0.23170000000000002,-0.23170000000000002
37,3.5400000000000005,24.344666666666665,0.12533333333333332,0.68,-0.15333333333333335,4.318216666666666,35.747033333333334,0.21026666666666666,2.396,-0.23115000000000002,-0.23115000000000002
38,5.263333333333333,27.070333333333334,0.122,0.8233333333333333,-0.20099999999999998,4.371550000000001,35.88076666666667,0.2103833333333333,2.397,-0.2325833333333333,-0.2325833333333333
39,3.606666666666667,26.340666666666667,0.12833333333333333,0.6333333333333333,-0.15466666666666667,4.357049999999999,35.947874999999996,0.21098333333333336,2.386,-0.23141666666666666,-0.23141666666666666
40,3.8666666666666667,22.9135,0.118,0.7133333333333334,-0.15533333333333332,4.3323833333333335,35.949275,0.211,2.3851666666666667,-0.23148333333333335,-0.23148333333333335
41,4.913333333333333,108.55533333333334,1.1203333333333332,1.0999999999999999,-0.5126666666666667,4.492666666666667,39.863441666666674,0.26125,0.8625,-0.2398333333333333,-0.2398333333333333
42,4.726666666666667,320.5626666666667,4.207666666666666,1.2033333333333334,-0.5396666666666666,4.4446666666666665,54.64006666666667,0.46561666666666657,0.8705,-0.2572333333333333,-0.2572333333333333
43,5.77,24.347333333333335,0.11699999999999999,0.9633333333333334,-0.18233333333333335,4.4848333333333334,54.62569166666667,0.46528333333333327,0.8713333333333333,-0.25756666666666667,-0.25756666666666667
44,5.306666666666667,24.674666666666667,0.128,0.8233333333333333,-0.17566666666666667,4.531166666666667,54.624975000000006,0.4654999999999999,0.8688333333333332,-0.25821666666666665,-0.25821666666666665
45,5.28,23.0535,0.12066666666666666,0.7200000000000001,-0.15566666666666665,4.6016666666666675,51.767208333333336,0.4520166666666666,0.8615,-0.24251666666666666,-0.24251666666666666
46,3.9766666666666666,24.8385,0.127,0.73,-0.156,4.564333333333333,51.80839166666667,0.4523833333333333,0.849,-0.24206666666666665,-0.24206666666666665
47,5.760000000000001,24.784333333333333,0.12433333333333334,1.0733333333333333,-0.19233333333333333,4.606666666666667,51.34259166666667,0.45104999999999995,0.8571666666666665,-0.23961666666666667,-0.23961666666666667
48,4.903333333333333,23.288166666666665,0.11733333333333333,0.7033333333333333,-0.15433333333333332,4.629666666666667,51.27858333333334,0.45109999999999995,0.8554999999999999,-0.23906666666666668,-0.23906666666666668
49,6.756666666666667,29.772666666666666,0.12766666666666668,0.9033333333333333,-0.19299999999999998,4.790166666666666,51.51158333333334,0.4514833333333333,0.8675,-0.24033333333333334,-0.24033333333333334
50,4.24,23.258,0.11966666666666666,0.75,-0.15466666666666665,4.792166666666667,46.31828333333333,0.3960333333333333,0.8611666666666666,-0.22203333333333336,-0.22203333333333336
51,2.6300000000000003,78.042,1.3646666666666667,32.93333333333333,-0.5926666666666667,4.688666666666667,48.594750000000005,0.45269999999999994,2.4585,-0.23948333333333333,-0.23948333333333333
52,7.113333333333333,23.871333333333336,0.11633333333333333,1.0,-0.17700000000000002,4.836166666666666,47.87581666666667,0.4464499999999999,2.4635,-0.23553333333333332,-0.23553333333333332
53,3.9166666666666665,25.833,0.12133333333333333,0.7466666666666667,-0.16,4.8516666666666675,47.88935,0.44638333333333335,2.4654999999999996,-0.23545000000000002,-0.23545000000000002
54,4.6433333333333335,39.37266666666667,0.26999999999999996,0.87,-0.2946666666666667,4.838166666666667,48.622375000000005,0.45394999999999996,2.466333333333333,-0.24186666666666667,-0.24186666666666667
55,3.8800000000000003,24.0055,0.11866666666666666,0.6433333333333334,-0.168,4.768333333333333,48.518025,0.45398333333333324,2.451333333333333,-0.24054999999999999,-0.24054999999999999
56,5.739999999999999,23.063000000000002,0.11699999999999999,0.91,-0.17600000000000002,4.791666666666667,47.09959166666667,0.44556666666666667,2.4461666666666666,-0.23245,-0.23245
57,5.903333333333333,24.012333333333334,0.115,1.0866666666666667,-0.18666666666666668,4.909833333333333,47.082975,0.44505,2.4665,-0.23411666666666667,-0.23411666666666667
58,5.343333333333334,24.589,0.121,0.8633333333333333,-0.16733333333333333,4.913833333333334,46.95890833333333,0.44499999999999995,2.4684999999999997,-0.23243333333333335,-0.23243333333333335
59,4.986666666666667,25.038666666666668,0.12133333333333333,0.8566666666666668,-0.17300000000000001,4.982833333333334,46.89380833333333,0.44464999999999993,2.4796666666666662,-0.23335000000000003,-0.23335000000000003
60,3.89,24.288333333333338,0.12633333333333333,0.8033333333333333,-0.164,4.984,46.96255000000001,0.4450666666666666,2.4841666666666664,-0.23378333333333332,-0.23378333333333332
61,4.133333333333334,24.251166666666666,0.12166666666666666,0.8733333333333334,-0.17366666666666666,4.945,42.74734166666667,0.3951333333333333,2.472833333333333,-0.21683333333333335,-0.21683333333333335
62,3.7899999999999996,32.598,0.162,0.7666666666666666,-0.19233333333333333,4.898166666666667,28.349108333333334,0.19284999999999997,2.4509999999999996,-0.19946666666666668,-0.19946666666666668
63,3.64,28.266000000000002,0.144,0.6699999999999999,-0.17166666666666666,4.791666666666667,28.545041666666663,0.19419999999999996,2.4363333333333332,-0.19893333333333335,-0.19893333333333335
64,5.489999999999999,24.601,0.11533333333333334,0.84,-0.17166666666666666,4.800833333333333,28.541358333333328,0.1935666666666666,2.4371666666666663,-0.19873333333333335,-0.19873333333333335
65,4.176666666666667,23.280166666666663,0.11566666666666665,0.86,-0.15966666666666665,4.745666666666667,28.552691666666664,0.1933166666666666,2.4441666666666664,-0.19893333333333332,-0.19893333333333332
66,5.669999999999999,48.35516666666666,0.35766666666666663,1.0999999999999999,-0.32966666666666666,4.830333333333334,29.728525,0.20484999999999998,2.4626666666666663,-0.2076166666666667,-0.2076166666666667
67,5.71,34.8205,0.23066666666666666,1.1,-0.258,4.8278333333333325,30.230333333333327,0.2101666666666666,2.4639999999999995,-0.2109,-0.2109
68,4.343333333333333,25.581,0.12933333333333333,0.8266666666666667,-0.18366666666666667,4.799833333333333,30.344974999999998,0.2107666666666666,2.4701666666666666,-0.21236666666666665,-0.21236666666666665
69,5.123333333333333,63.818999999999996,0.4226666666666667,0.89,-0.451,4.718166666666667,32.047291666666666,0.22551666666666664,2.4694999999999996,-0.22526666666666667,-0.22526666666666667
70,5.52,27.120833333333334,0.12033333333333333,0.89,-0.18533333333333335,4.782166666666667,32.240433333333335,0.22554999999999997,2.4764999999999997,-0.22680000000000003,-0.22680000000000003
71,8.846666666666666,545.1598333333334,11.207666666666666,1.33,-0.5533333333333333,5.092999999999999,55.596325,0.7177,0.8963333333333333,-0.2248333333333333,-0.2248333333333333
72,5.003333333333333,24.1845,0.11966666666666666,0.9700000000000001,-0.16533333333333333,4.9875,55.61198333333334,0.7178666666666667,0.8948333333333334,-0.22425,-0.22425
73,3.6333333333333333,24.742,0.12433333333333334,0.71,-0.164,4.973333333333333,55.557433333333336,0.7180166666666666,0.893,-0.22444999999999998,-0.22444999999999998
74,1.238,34.74516666666667,0.20666666666666667,31.186666666666667,-0.4003333333333334,4.803066666666666,55.326058333333336,0.71485,2.408833333333333,-0.22973333333333334,-0.22973333333333334
75,5.833333333333333,32.6335,0.15966666666666665,0.9866666666666667,-0.23566666666666666,4.900733333333333,55.75745833333334,0.7169,2.426,-0.2331166666666667,-0.2331166666666667
76,1.776,23.945666666666668,0.09066666666666667,31.843333333333334,-0.3423333333333334,4.702533333333333,55.80159166666666,0.7155833333333332,3.9726666666666666,-0.24143333333333333,-0.24143333333333333
77,5.276666666666666,24.518,0.12266666666666666,0.7600000000000001,-0.152,4.671200000000001,55.826874999999994,0.7159666666666666,3.956333333333334,-0.23970000000000002,-0.23970000000000002
78,1.2506666666666666,25.893833333333333,0.10833333333333332,32.22666666666667,-0.35766666666666663,4.466566666666667,55.892116666666666,0.7153333333333334,5.5245,-0.2492166666666667,-0.2492166666666667
79,5.586666666666667,34.148666666666664,0.24533333333333332,0.9933333333333333,-0.25899999999999995,4.496566666666666,56.34761666666667,0.7215333333333332,5.531333333333333,-0.25351666666666667,-0.25351666666666667
80,5.576666666666667,23.980500000000003,0.116,0.93,-0.16933333333333334,4.5809,56.33222500000001,0.7210166666666666,5.5376666666666665,-0.2537833333333333,-0.2537833333333333
81,3.6966666666666668,26.754166666666663,0.125,0.7033333333333333,-0.167,4.559066666666666,56.457375,0.7211833333333333,5.529166666666667,-0.25345,-0.25345
