state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.121,-0.121,-0.152,-0.028,-0.048,2,215
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.121,-0.121,-0.152,-0.028,-0.048,2,216
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.146,-0.146,-0.152,-0.095,-0.106,12,217
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.146,-0.146,-0.152,-0.095,-0.106,12,218
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.168,-0.168,-0.147,-0.085,-0.103,6,219
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.168,-0.168,-0.147,-0.085,-0.103,6,220
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.132,-0.132,-0.146,-0.049,-0.067,9,221
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.132,-0.132,-0.146,-0.049,-0.067,9,222
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.143,-0.143,-0.149,-0.06,-0.078,8,223
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.143,-0.143,-0.149,-0.06,-0.078,8,224
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.162,-0.162,-0.15,-0.09,-0.106,13,225
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.162,-0.162,-0.15,-0.09,-0.106,13,226
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.149,-0.149,-0.15,0.0,-0.033,6,227
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.149,-0.149,-0.15,0.0,-0.033,6,228
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.15,-0.106,-0.109,13,229
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.15,-0.106,-0.109,13,230
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.154,-0.154,-0.151,-0.122,-0.13,15,231
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.154,-0.154,-0.151,-0.122,-0.13,15,232
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.133,-0.133,-0.146,-0.028,-0.051,4,233
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.133,-0.133,-0.146,-0.028,-0.051,4,234
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.135,-0.135,-0.149,-0.078,-0.091,9,235
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.135,-0.135,-0.149,-0.078,-0.091,9,236
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.14,-0.14,-0.15,-0.096,-0.106,9,237
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.14,-0.14,-0.15,-0.096,-0.106,9,238
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.146,0.0,-0.035,1,239
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.146,0.0,-0.035,1,240
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.125,-0.125,-0.145,-0.067,-0.08,11,241
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.125,-0.125,-0.145,-0.067,-0.08,11,242
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.147,-0.147,-0.149,-0.035,-0.059,11,243
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.147,-0.147,-0.149,-0.035,-0.059,11,244
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.131,-0.131,-0.145,-0.083,-0.094,8,245
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.131,-0.131,-0.145,-0.083,-0.094,8,246
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.177,-0.177,-0.151,-0.065,-0.09,6,247
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.177,-0.177,-0.151,-0.065,-0.09,6,248
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.124,-0.124,-0.15,-0.109,-0.113,15,249
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.124,-0.124,-0.15,-0.109,-0.113,15,250
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.169,-0.169,-0.15,-0.087,-0.105,11,251
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.169,-0.169,-0.15,-0.087,-0.105,11,252
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.163,-0.163,-0.15,0.0,-0.036,5,253
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.163,-0.163,-0.15,0.0,-0.036,5,254
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.134,-0.134,-0.144,-0.05,-0.069,7,255
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.134,-0.134,-0.144,-0.05,-0.069,7,256
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.192,-0.192,-0.146,-0.086,-0.109,11,257
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.192,-0.192,-0.146,-0.086,-0.109,11,258
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.169,-0.169,-0.151,-0.1,-0.115,8,259
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.169,-0.169,-0.151,-0.1,-0.115,8,260
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.144,-0.144,-0.151,-0.113,-0.119,16,261
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.144,-0.144,-0.151,-0.113,-0.119,16,262
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.145,-0.032,-0.053,12,263
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.145,-0.032,-0.053,12,264
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.135,-0.135,-0.15,-0.082,-0.094,13,265
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.135,-0.135,-0.15,-0.082,-0.094,13,266
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.154,-0.154,-0.15,-0.106,-0.116,14,267
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.154,-0.154,-0.15,-0.106,-0.116,14,268
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.127,-0.127,-0.15,-0.053,-0.069,8,269
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.127,-0.127,-0.15,-0.053,-0.069,8,270
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.165,-0.165,-0.15,-0.114,-0.125,16,271
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.165,-0.165,-0.15,-0.114,-0.125,16,272
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.127,-0.127,-0.149,0.0,-0.028,3,273
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.127,-0.127,-0.149,0.0,-0.028,3,274
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.17,-0.17,-0.15,-0.13,-0.138,17,275
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.17,-0.17,-0.15,-0.13,-0.138,17,276
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.145,-0.052,-0.068,9,277
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.145,-0.052,-0.068,9,278
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.129,-0.129,-0.144,-0.08,-0.091,13,279
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.129,-0.129,-0.144,-0.08,-0.091,13,280
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.159,-0.159,-0.151,0.0,-0.035,1,281
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.159,-0.159,-0.151,0.0,-0.035,1,282
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.159,-0.159,-0.145,-0.037,-0.064,5,283
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.159,-0.159,-0.145,-0.037,-0.064,5,284
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.172,-0.172,-0.152,-0.125,-0.135,19,285
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.172,-0.172,-0.152,-0.125,-0.135,19,286
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.156,-0.156,-0.15,-0.036,-0.062,4,287
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.156,-0.156,-0.15,-0.036,-0.062,4,288
"('h1', 'h5', 'util4', 'active1', 'rtt0', 'loss0')",4,-0.129,-0.129,-0.151,0.0,-0.028,1,289
"('h5', 'h1', 'util4', 'active1', 'rtt0', 'loss0')",4,-0.129,-0.129,-0.151,0.0,-0.028,1,290
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.133,-0.133,-0.144,0.0,-0.029,5,291
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.133,-0.133,-0.144,0.0,-0.029,5,292
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.159,-0.159,-0.15,-0.033,-0.061,6,293
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.159,-0.159,-0.15,-0.033,-0.061,6,294
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.16,-0.16,-0.151,-0.033,-0.061,10,295
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.16,-0.16,-0.151,-0.033,-0.061,10,296
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.143,-0.027,-0.048,8,297
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.143,-0.027,-0.048,8,298
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.139,-0.139,-0.15,-0.119,-0.124,19,299
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.139,-0.139,-0.15,-0.119,-0.124,19,300
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.157,-0.157,-0.151,-0.033,-0.06,12,301
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.157,-0.157,-0.151,-0.033,-0.06,12,302
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.155,-0.155,-0.144,0.0,-0.034,9,303
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.155,-0.155,-0.144,0.0,-0.034,9,304
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.139,-0.139,-0.149,0.0,-0.031,5,305
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.139,-0.139,-0.149,0.0,-0.031,5,306
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.152,-0.152,-0.149,-0.062,-0.082,5,307
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.152,-0.152,-0.149,-0.062,-0.082,5,308
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.141,-0.141,-0.144,-0.03,-0.055,3,309
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.141,-0.141,-0.144,-0.03,-0.055,3,310
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.172,-0.172,-0.152,-0.063,-0.087,4,311
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.172,-0.172,-0.152,-0.063,-0.087,4,312
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.125,-0.125,-0.148,-0.106,-0.11,11,313
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.125,-0.125,-0.148,-0.106,-0.11,11,314
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.146,-0.146,-0.152,-0.036,-0.061,5,315
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.146,-0.146,-0.152,-0.036,-0.061,5,316
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.143,-0.091,-0.098,15,317
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.143,-0.091,-0.098,15,318
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.129,-0.129,-0.142,-0.094,-0.102,11,319
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.129,-0.129,-0.142,-0.094,-0.102,11,320
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.127,-0.127,-0.148,0.0,-0.028,9,321
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.127,-0.127,-0.148,0.0,-0.028,9,322
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.145,-0.145,-0.152,-0.035,-0.059,2,323
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.145,-0.145,-0.152,-0.035,-0.059,2,324
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.143,-0.08,-0.097,8,325
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.143,-0.08,-0.097,8,326
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.129,-0.129,-0.147,-0.027,-0.05,10,327
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.129,-0.129,-0.147,-0.027,-0.05,10,328
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.145,-0.145,-0.143,-0.048,-0.069,9,329
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.145,-0.145,-0.143,-0.048,-0.069,9,330
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.153,-0.153,-0.147,-0.138,-0.142,21,331
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.153,-0.153,-0.147,-0.138,-0.142,21,332
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.147,-0.147,-0.151,-0.094,-0.106,19,333
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.147,-0.147,-0.151,-0.094,-0.106,19,334
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.162,-0.162,-0.152,-0.091,-0.106,11,335
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.162,-0.162,-0.152,-0.091,-0.106,11,336
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.13,-0.13,-0.142,-0.067,-0.081,12,337
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.13,-0.13,-0.142,-0.067,-0.081,12,338
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.119,0.069,-0.146,-0.069,-0.039,10,339
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.119,0.069,-0.146,-0.069,-0.039,10,340
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.143,-0.143,-0.151,-0.074,-0.089,10,341
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.143,-0.143,-0.151,-0.074,-0.089,10,342
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.156,-0.156,-0.152,-0.089,-0.104,8,343
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.156,-0.156,-0.152,-0.089,-0.104,8,344
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.143,0.0,-0.035,2,345
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.143,0.0,-0.035,2,346
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.145,-0.124,-0.123,23,347
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.145,-0.124,-0.123,23,348
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.119,0.059,-0.142,-0.053,-0.028,8,349
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.119,0.059,-0.142,-0.053,-0.028,8,350
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.152,-0.152,-0.152,-0.061,-0.081,6,351
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.152,-0.152,-0.152,-0.061,-0.081,6,352
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.155,-0.155,-0.145,-0.142,-0.145,24,353
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.155,-0.155,-0.145,-0.142,-0.145,24,354
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.132,-0.132,-0.145,-0.039,-0.059,11,355
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.132,-0.132,-0.145,-0.039,-0.059,11,356
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.153,-0.153,-0.152,-0.106,-0.116,23,357
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.153,-0.153,-0.152,-0.106,-0.116,23,358
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.141,-0.068,-0.08,12,359
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.141,-0.068,-0.08,12,360
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.146,-0.146,-0.151,-0.028,-0.054,2,361
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.146,-0.146,-0.151,-0.028,-0.054,2,362
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.162,-0.162,-0.142,-0.064,-0.085,9,363
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.162,-0.162,-0.142,-0.064,-0.085,9,364
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.118,0.068,-0.144,-0.11,-0.071,13,365
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.118,0.068,-0.144,-0.11,-0.071,13,366
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.168,-0.168,-0.152,-0.063,-0.086,6,367
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.168,-0.168,-0.152,-0.063,-0.086,6,368
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.155,-0.155,-0.144,-0.145,-0.147,26,369
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.155,-0.155,-0.144,-0.145,-0.147,26,370
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.138,-0.138,-0.152,-0.06,-0.078,14,371
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.138,-0.138,-0.152,-0.06,-0.078,14,372
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.125,-0.125,-0.141,-0.052,-0.068,8,373
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.125,-0.125,-0.141,-0.052,-0.068,8,374
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.141,-0.098,-0.103,19,375
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.141,-0.098,-0.103,19,376
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.146,-0.146,-0.144,-0.028,-0.054,10,377
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.146,-0.146,-0.144,-0.028,-0.054,10,378
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.172,-0.172,-0.145,-0.147,-0.152,28,379
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.172,-0.172,-0.145,-0.147,-0.152,28,380
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.148,-0.148,-0.151,-0.116,-0.123,24,381
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.148,-0.148,-0.151,-0.116,-0.123,24,382
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.13,-0.13,-0.14,-0.027,-0.05,6,383
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.13,-0.13,-0.14,-0.027,-0.05,6,384
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.143,-0.143,-0.145,-0.028,-0.053,5,385
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.143,-0.143,-0.145,-0.028,-0.053,5,386
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.127,-0.127,-0.14,-0.103,-0.108,20,387
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.127,-0.127,-0.14,-0.103,-0.108,20,388
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.16,-0.16,-0.152,-0.105,-0.117,16,389
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.16,-0.16,-0.152,-0.105,-0.117,16,390
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.156,-0.156,-0.146,-0.115,-0.124,11,391
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.156,-0.156,-0.146,-0.115,-0.124,11,392
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.139,-0.08,-0.09,14,393
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.139,-0.08,-0.09,14,394
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.123,-0.123,-0.151,-0.089,-0.096,13,395
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.123,-0.123,-0.151,-0.089,-0.096,13,396
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.175,-0.175,-0.152,-0.059,-0.085,13,397
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.175,-0.175,-0.152,-0.059,-0.085,13,398
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.164,-0.164,-0.14,-0.085,-0.103,10,399
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.164,-0.164,-0.14,-0.085,-0.103,10,400
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.13,-0.13,-0.145,0.0,-0.029,5,401
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.13,-0.13,-0.145,0.0,-0.029,5,402
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.141,-0.141,-0.145,-0.05,-0.07,15,403
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.141,-0.141,-0.145,-0.05,-0.07,15,404
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.17,-0.17,-0.152,-0.116,-0.128,20,405
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.17,-0.17,-0.152,-0.116,-0.128,20,406
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.128,-0.128,-0.14,-0.028,-0.05,9,407
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.128,-0.128,-0.14,-0.028,-0.05,9,408
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.137,-0.137,-0.152,-0.081,-0.093,7,409
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.137,-0.137,-0.152,-0.081,-0.093,7,410
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.155,-0.155,-0.152,-0.135,-0.14,23,411
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.155,-0.155,-0.152,-0.135,-0.14,23,412
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.12,0.063,-0.144,-0.053,-0.028,6,413
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.12,0.063,-0.144,-0.053,-0.028,6,414
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.118,0.054,-0.139,-0.068,-0.041,10,415
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.118,0.054,-0.139,-0.068,-0.041,10,416
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.131,-0.131,-0.138,-0.108,-0.113,23,417
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.131,-0.131,-0.138,-0.108,-0.113,23,418
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.153,-0.153,-0.152,-0.14,-0.143,26,419
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.153,-0.153,-0.152,-0.14,-0.143,26,420
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.119,0.062,-0.143,-0.054,-0.028,11,421
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.119,0.062,-0.143,-0.054,-0.028,11,422
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.156,-0.156,-0.139,-0.035,-0.061,4,423
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.156,-0.156,-0.139,-0.035,-0.061,4,424
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.165,-0.165,-0.144,-0.061,-0.084,9,425
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.165,-0.165,-0.144,-0.061,-0.084,9,426
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.16,-0.16,-0.152,-0.058,-0.08,3,427
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.16,-0.16,-0.152,-0.058,-0.08,3,428
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.129,-0.129,-0.143,0.0,-0.028,4,429
