episode,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,reward_rolling_mean
197,448.5,12337.341,79.672,17.533333333333335,1.0,1.0
198,510.525,24286.64,62.32025,26.475,0.6833488186188981,0.8944496062062993
199,715.8,,43.80133333333333,1.7466666666666668,1.0,0.8944496062062993
200,274.825,,46.943999999999996,3.1566666666666667,1.0,0.8944496062062993
201,537.575,5920.049999999999,54.577749999999995,19.375,0.6768632393463443,0.8922877464487814
202,40.245,175.2465,38.91825,22.075,0.732712088535205,0.8031917759605164
203,464.75,,46.37233333333333,37.333333333333336,1.0,0.8031917759605164
204,77.4725,34.78,54.84625,46.375,1.0,0.9109040295117349
205,518.075,,114.233,41.95,1.0,1.0
206,290.41249999999997,8623.512,50.35425,39.225,0.6777965136568893,0.8925988378856298
207,518.475,31.5405,76.94149999999999,26.385,1.0,0.8925988378856298
208,715.625,29.993,48.35666666666666,31.953333333333333,0.7165095808153172,0.7981020314907354
209,714.125,33.517,48.332,31.323333333333334,1.0,0.9055031936051057
210,487.52925,25747.785,48.17666666666667,30.766666666666666,1.0,0.9055031936051057
211,507.2595,2003.2065,42.415,29.03333333333333,1.0,1.0
212,265.23,9356.399,72.19375,43.175,0.6570346724146674,0.8856782241382225
213,298.675,6359.07425,49.31366666666667,2.066666666666667,1.0,0.8856782241382225
214,270.545,40.1045,51.67433333333333,36.333333333333336,0.7129309732789326,0.7899885485645332
215,474.77774999999997,3296.841,47.50299999999999,27.233333333333334,1.0,0.9043103244263108
216,315.05,1529.5663333333332,61.012,3.8800000000000003,0.6834546045096865,0.7987951925962063
217,73.975,1290.1836666666666,60.476,14.370000000000001,0.45986783742103476,0.714440813976907
218,722.925,,113.1465,31.65,1.0,0.714440813976907
219,520.35,22.865,52.919333333333334,3.0866666666666664,1.0,0.8199559458070116
220,524.5,6562.037,42.739666666666665,1.7333333333333334,0.3615606306898541,0.787186876896618
221,949.0,4455.566,52.69533333333334,3.97,1.0,0.787186876896618
222,112.375,4334.358,60.2245,13.799999999999999,0.4322018695037426,0.5979208333978655
223,949.25,,120.158,38.325,1.0,0.8107339565012475
224,948.75,,67.63666666666667,8.290000000000001,1.0,0.8107339565012475
225,728.2,,56.62266666666667,7.966666666666666,1.0,1.0
226,494.875,,58.609,9.379999999999999,1.0,1.0
227,721.475,,26.824,0.8833333333333333,0.6036029219087254,0.8678676406362418
228,74.1,1343.57225,67.70975,14.907499999999999,1.0,0.8678676406362418
229,308.1,2970.339,75.19633333333333,25.03333333333333,1.0,0.8678676406362418
230,492.875,,53.541666666666664,5.830000000000001,1.0,1.0
231,496.9,29.567,54.24033333333333,5.7,1.0,1.0
232,489.45000000000005,5106.242,51.94766666666666,4.633333333333334,1.0,1.0
233,507.1,22.863500000000002,70.84625000000001,21.849999999999998,0.48971637819638325,0.8299054593987943
234,112.325,43.791333333333334,62.03575,17.025,1.0,0.8299054593987943
235,591.75,,118.341,75.0,1.0,0.8299054593987943
236,937.75,,53.69333333333333,2.7426666666666666,1.0,1.0
237,312.65,39.928,57.881,16.475,0.7066916578966347,0.9022305526322115
238,517.475,22191.0915,60.70133333333333,3.39,0.6535376943026869,0.7867431173997739
239,490.175,3607.396,26.675,0.4366666666666667,1.0,0.7867431173997739
240,301.775,16030.367,58.506,16.625,1.0,0.8845125647675623
241,488.325,4461.183,51.10466666666667,2.4,1.0,1.0
242,496.975,24.081,27.622000000000003,12.966666666666667,1.0,1.0
243,511.505,2201.721,41.029333333333334,30.316666666666666,1.0,1.0
244,526.65,7850.1625,58.976749999999996,19.505,1.0,1.0
245,311.15,7579.04525,41.788999999999994,1.7233333333333334,0.6786610038642327,0.8928870012880775
246,75.3,6645.172833333333,35.24425,14.61,0.7221776515655711,0.8002795518099347
247,397.575,,91.74399999999999,38.06666666666667,1.0,0.8002795518099347
248,93.725,5275.38425,17.68025,1.5799999999999998,0.6743871687903693,0.7988549401186468
249,779.25,,57.81633333333334,9.533333333333333,1.0,0.8914623895967898
250,298.75,16148.6205,82.47375,25.825,0.27688446651681087,0.6504238784357267
