run_id,controller,topology,status,traffic_csv,controller_log,topology_log,traffic_log,reward_mode,rows,tcp_rows,udp_rows,avg_tcp_throughput_mbps,avg_udp_jitter_ms,avg_udp_loss_pct,avg_rtt_ms,weighted_qos_reward,error
01_staged_controller_abilene_imp,staged_controller,abilene_imp,ok,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260511-114231/01_staged_controller_abilene_imp/traffic.csv,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260511-114231/01_staged_controller_abilene_imp/controller.log,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260511-114231/01_staged_controller_abilene_imp/topology.log,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260511-114231/01_staged_controller_abilene_imp/traffic_runner.log,weighted,32,16,16,9.163750,0.153188,0.482500,,-0.094464,
