run_id,controller,topology,status,rows,expected_rows,avg_throughput_mbps,avg_jitter_ms,avg_loss_pct,avg_rtt_ms,weighted_reward_count,avg_weighted_reward,traffic_csv,run_dir,error
01_staged_controller_abilene_imp,staged_controller,abilene_imp,complete,200,200,945.61,35.928200000000004,0.6864399999999999,1332.7719550000004,100,-0.026265497979854936,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260516-100015_abilene-imp-staged-50ep-weighted-linear-1000mbps-ping/01_staged_controller_abilene_imp/traffic.csv,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260516-100015_abilene-imp-staged-50ep-weighted-linear-1000mbps-ping/01_staged_controller_abilene_imp,
