timestamp,episode,src,dst,flow_id,protocol,port,duration_s,throughput_mbps,jitter_ms,loss_pct,rtt_ms,stderr
2026-05-02T09:10:25.699622Z,1,h2,h4,e1-h2-h4-g1,tcp,5002,30,72.4,,,421.494,
2026-05-02T09:10:57.834183Z,1,h1,h5,e1-h1-h5-g0,udp,6001,30,,0.132,18.0,300.576,
2026-05-02T09:11:31.534617Z,1,h2,h4,e1-h2-h4-g1,udp,6002,30,,0.131,16.0,275.843,
2026-05-02T09:12:03.419041Z,1,h1,h5,e1-h1-h5-g0,tcp,5001,30,68.0,,,647.767,
2026-05-02T09:12:34.380266Z,2,h2,h4,e2-h2-h4-g1,udp,6002,30,,0.126,33.0,932.884,
2026-05-02T09:13:06.304727Z,2,h1,h5,e2-h1-h5-g0,udp,6001,30,,6.836,11.0,190.31,
2026-05-02T09:13:38.199278Z,2,h2,h4,e2-h2-h4-g1,tcp,5002,30,74.6,,,562.783,
2026-05-02T09:14:10.154398Z,2,h1,h5,e2-h1-h5-g0,tcp,5001,30,74.7,,,604.795,
2026-05-02T09:14:40.986464Z,3,h1,h5,e3-h1-h5-g0,udp,6001,30,,0.112,12.0,258.254,
2026-05-02T09:15:13.581917Z,3,h2,h4,e3-h2-h4-g1,udp,6002,30,,0.132,18.0,297.513,
2026-05-02T09:15:46.358981Z,3,h2,h4,e3-h2-h4-g1,tcp,5002,30,71.4,,,567.717,
2026-05-02T09:16:18.484449Z,3,h1,h5,e3-h1-h5-g0,tcp,5001,30,68.1,,,397.589,
2026-05-02T09:16:51.061779Z,4,h1,h5,e4-h1-h5-g0,tcp,5001,30,72.4,,,678.825,
2026-05-02T09:17:24.605231Z,4,h1,h5,e4-h1-h5-g0,udp,6001,30,,1.23,26.0,319.885,
2026-05-02T09:17:56.646444Z,4,h2,h4,e4-h2-h4-g1,tcp,5002,30,72.7,,,491.14,
2026-05-02T09:18:34.128003Z,4,h2,h4,e4-h2-h4-g1,udp,6002,30,,0.243,21.0,250.799,
2026-05-02T09:19:04.911883Z,5,h1,h5,e5-h1-h5-g0,tcp,5001,30,73.8,,,612.408,
2026-05-02T09:19:37.119250Z,5,h2,h4,e5-h2-h4-g1,tcp,5002,30,73.9,,,478.791,
2026-05-02T09:20:09.985821Z,5,h1,h5,e5-h1-h5-g0,udp,6001,30,,4.19,16.0,231.164,
