run_id,controller,topology,status,traffic_csv,controller_log,topology_log,traffic_log,reward_mode,rows,tcp_rows,udp_rows,avg_tcp_throughput_mbps,avg_udp_jitter_ms,avg_udp_loss_pct,avg_rtt_ms,weighted_qos_reward,error
01_staged_controller_abilene_imp,staged_controller,abilene_imp,failed,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260511-120906/01_staged_controller_abilene_imp/traffic.csv,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260511-120906/01_staged_controller_abilene_imp/controller.log,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260511-120906/01_staged_controller_abilene_imp/topology.log,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260511-120906/01_staged_controller_abilene_imp/traffic_runner.log,weighted,0,0,0,,,,,,traffic output missing or incomplete: /home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260511-120906/01_staged_controller_abilene_imp/traffic.csv
