run_id,controller,topology,status,rows,expected_rows,avg_throughput_mbps,avg_jitter_ms,avg_loss_pct,avg_rtt_ms,weighted_reward_count,avg_weighted_reward,traffic_csv,run_dir,error
01_staged_controller_abilene_imp,staged_controller,abilene_imp,complete,200,200,938.9,37.15051000000001,3.664400000000001,2726.881772972974,99,0.05808566947225527,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260516-164947_abilene-imp-staged-50ep-weighted-linear-1000mbps-ping-opt-eps-010/01_staged_controller_abilene_imp/traffic.csv,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260516-164947_abilene-imp-staged-50ep-weighted-linear-1000mbps-ping-opt-eps-010/01_staged_controller_abilene_imp,
