run_id,controller,topology,status,rows,expected_rows,avg_throughput_mbps,avg_jitter_ms,avg_loss_pct,avg_rtt_ms,weighted_reward_count,avg_weighted_reward,traffic_csv,run_dir,error
01_rlearner_abilene_imp,rlearner,abilene_imp,complete,2000,2000,392.30081800000005,52.80582427307206,23.891565107458913,6272.092581151833,374,-0.08731685507415494,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260524-221814_abilene-imp-rlearner-250ep-liveqos/01_rlearner_abilene_imp/traffic.csv,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260524-221814_abilene-imp-rlearner-250ep-liveqos/01_rlearner_abilene_imp,
