run_id,controller,topology,status,rows,expected_rows,avg_throughput_mbps,avg_jitter_ms,avg_loss_pct,avg_rtt_ms,weighted_reward_count,avg_weighted_reward,traffic_csv,run_dir,error
01_rlearner_abilene,rlearner,abilene,complete,1800,1800,5.633928888888889,0.17007,2.4485222222222225,27.37705111111111,900,-0.2124421172222222,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260528-094903_abilene-rlearner-v27-final-conservative-concurrent-300ep/01_rlearner_abilene/traffic.csv,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260528-094903_abilene-rlearner-v27-final-conservative-concurrent-300ep/01_rlearner_abilene,
