run_id,controller,topology,status,rows,expected_rows,avg_throughput_mbps,avg_jitter_ms,avg_loss_pct,avg_rtt_ms,weighted_reward_count,avg_weighted_reward,traffic_csv,run_dir,error
01_staged_controller_abilene_imp,staged_controller,abilene_imp,failed,0,8,,,,,0,,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260516-094422_stabilized-routing/01_staged_controller_abilene_imp/traffic.csv,/home/johndoe/Desktop/sdn-rl-routing/results/experiments/20260516-094422_stabilized-routing/01_staged_controller_abilene_imp,topology exited early with code 1
